kpi,,kpi_1%Triton,,10umBM3_kpi,,10umBM3_kpi_triton1%,,20umBM3_kpi,,20umBM3_kpi_triton1%,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637.99646,0.001221411047,637.99646,0.004753630608,637.99646,0.02148541808,637.99646,0.0168170929,637.99646,0.0360320136,637.99646,0.03135772422,
636.9707031,-0.0004415971343,636.9707031,0.004179690499,636.9707031,0.0206308309,636.9707031,0.01557443012,636.9707031,0.03476168215,636.9707031,0.02984924614,
635.9446411,0.0002629515948,635.9446411,0.004852253944,635.9446411,0.02089060843,635.9446411,0.01614125818,635.9446411,0.03629810363,635.9446411,0.03048386984,
635.0649414,-9.380061965E-5,635.0649414,0.004483265337,635.0649414,0.0212254487,635.0649414,0.01617253199,635.0649414,0.03647053987,635.0649414,0.03049311601,
634.038269,-0.0006514751003,634.038269,0.003880193457,634.038269,0.02086092159,634.038269,0.01593008824,634.038269,0.03540381044,634.038269,0.03074196912,
633.0113525,-0.0007737150299,633.0113525,0.00424101064,633.0113525,0.02155701257,633.0113525,0.01623731665,633.0113525,0.03641499579,633.0113525,0.03135182709,
631.9841919,0.001101705129,631.9841919,0.004906966817,631.9841919,0.02221299708,631.9841919,0.01736930013,631.9841919,0.03899658099,631.9841919,0.03270310163,
630.956665,0.0006007627235,630.956665,0.004486926831,630.956665,0.02124583721,630.956665,0.01816390641,630.956665,0.03818719089,630.956665,0.03311346844,
629.928833,0.0003534354619,629.928833,0.004482977558,629.928833,0.0213601049,629.928833,0.0178037174,629.928833,0.03861825168,629.928833,0.03273547813,
629.0476074,0.0006458690041,629.0476074,0.004889112432,629.0476074,0.02177874744,629.0476074,0.01764462888,629.0476074,0.03890506923,629.0476074,0.03404286131,
628.0192871,-0.0002242698829,628.0192871,0.004324405454,628.0192871,0.0221477244,628.0192871,0.01726326719,628.0192871,0.03814165667,628.0192871,0.03368982673,
626.9906006,0.0002021387918,626.9906006,0.003844047431,626.9906006,0.0222925581,626.9906006,0.01752041839,626.9906006,0.03791575879,626.9906006,0.03292258829,
625.9616699,-0.0001236655517,625.9616699,0.004664711189,625.9616699,0.02143524028,625.9616699,0.01754737087,625.9616699,0.03764088452,625.9616699,0.03366713971,
624.9324341,-0.0002588860516,624.9324341,0.003925902769,624.9324341,0.0211734511,624.9324341,0.01671135612,624.9324341,0.03739199787,624.9324341,0.03241853788,
624.0499878,0.000696165429,624.0499878,0.004840919282,624.0499878,0.02090242319,624.0499878,0.01731434092,624.0499878,0.03719277307,624.0499878,0.03247167543,
623.0201416,-0.0004219433467,623.0201416,0.00431355508,623.0201416,0.02053814009,623.0201416,0.01688813418,623.0201416,0.03707973287,623.0201416,0.03243212029,
621.9900513,0.0004790769017,621.9900513,0.004586875904,621.9900513,0.02087083459,621.9900513,0.01754332706,621.9900513,0.03638721257,621.9900513,0.03234513104,
620.9597168,-0.0002896708902,620.9597168,0.003998812754,620.9597168,0.02032897063,620.9597168,0.01611557603,620.9597168,0.03615454584,620.9597168,0.03119303845,
619.9290161,0.0008841804811,619.9290161,0.00525467284,619.9290161,0.02073100768,619.9290161,0.01809154823,619.9290161,0.03738181293,619.9290161,0.03294344991,
619.0453491,-0.0001293587993,619.0453491,0.004706944339,619.0453491,0.02086366527,619.0453491,0.01688377559,619.0453491,0.03712199628,619.0453491,0.03215824068,
618.0141602,-0.0003749775351,618.0141602,0.004407659173,618.0141602,0.02076953836,618.0141602,0.01720016263,618.0141602,0.03700192645,618.0141602,0.03324532136,
616.982605,-0.0004441313504,616.982605,0.004558858462,616.982605,0.02121400461,616.982605,0.01728352346,616.982605,0.03762002289,616.982605,0.03258737177,
615.9508057,-0.0002932925127,615.9508057,0.004058487248,615.9508057,0.02079340816,615.9508057,0.01716994494,615.9508057,0.03750450164,615.9508057,0.03313911706,
615.0661621,0.0006059730076,615.0661621,0.005214377772,615.0661621,0.02256478369,615.0661621,0.01898446865,615.0661621,0.03853640705,615.0661621,0.03435594961,
614.0338745,0.0002131714864,614.0338745,0.004672273062,614.0338745,0.02162535302,614.0338745,0.01762583852,614.0338745,0.03808590025,614.0338745,0.03354278952,
613.0012207,8.809888823E-5,613.0012207,0.004678736441,613.0012207,0.02290323749,613.0012207,0.01802527159,613.0012207,0.03888179734,613.0012207,0.03426196426,
611.9683228,4.535458356E-5,611.9683228,0.004515515175,611.9683228,0.02215494402,611.9683228,0.01808247901,611.9683228,0.03915097192,611.9683228,0.03494439647,
610.9351196,-7.558045036E-5,610.9351196,0.004408208188,610.9351196,0.02166317217,610.9351196,0.01868991181,610.9351196,0.04013804719,610.9351196,0.0355512239,
610.0492554,-0.0004264948075,610.0492554,0.004075968172,610.0492554,0.02263519168,610.0492554,0.0179518573,610.0492554,0.04019412398,610.0492554,0.03588736057,
609.0155029,-0.0001802324841,609.0155029,0.003653598251,609.0155029,0.02256306633,609.0155029,0.01857229136,609.0155029,0.04105427116,609.0155029,0.03673269972,
607.9815063,0.0002730792621,607.9815063,0.004248826765,607.9815063,0.02299946547,607.9815063,0.0198861137,607.9815063,0.04262697324,607.9815063,0.03834171593,
606.9471436,0.0008274043212,606.9471436,0.005082513671,606.9471436,0.02442684397,606.9471436,0.02038870752,606.9471436,0.04321899265,606.9471436,0.03905747086,
606.0603638,-0.0002243216295,606.0603638,0.004503613804,606.0603638,0.02412020229,606.0603638,0.02006562613,606.0603638,0.04472533241,606.0603638,0.03983372822,
605.0255127,0.0001549551671,605.0255127,0.004720604513,605.0255127,0.02485388331,605.0255127,0.02148052305,605.0255127,0.04567628354,605.0255127,0.04047274962,
603.9904175,-8.272367268E-5,603.9904175,0.004445630591,603.9904175,0.02501432039,603.9904175,0.02151484974,603.9904175,0.04638154432,603.9904175,0.04038885236,
602.9550171,0.0002949154004,602.9550171,0.004715946503,602.9550171,0.02556736395,602.9550171,0.02191292308,602.9550171,0.04716478288,602.9550171,0.04306000844,
602.0672607,0.0003999151813,602.0672607,0.004915187601,602.0672607,0.02659206279,602.0672607,0.02318330109,602.0672607,0.0495134145,602.0672607,0.04365009815,
601.031311,-0.0003929782251,601.031311,0.004485828336,601.031311,0.02664765902,601.031311,0.02373292297,601.031311,0.05018721893,601.031311,0.04541163146,
599.9951172,-0.0005230990937,599.9951172,0.004128936678,599.9951172,0.02786225639,599.9951172,0.02360570058,599.9951172,0.0522659868,599.9951172,0.04706230015,
598.9585571,0.0001640962582,598.9585571,0.004278418608,598.9585571,0.02816630714,598.9585571,0.02466081828,598.9585571,0.05328163505,598.9585571,0.04773756862,
598.0699463,-0.0009046001942,598.0699463,0.003383029485,598.0699463,0.02775250189,598.0699463,0.02409866638,598.0699463,0.05404057726,598.0699463,0.04852245003,
597.0328979,-0.0007719062269,597.0328979,0.003938545473,597.0328979,0.03030693904,597.0328979,0.02602683008,597.0328979,0.05630176514,597.0328979,0.05166256428,
595.9955444,-0.0002338943887,595.9955444,0.004675465636,595.9955444,0.03077508882,595.9955444,0.02770479396,595.9955444,0.05982046947,595.9955444,0.05391632393,
594.9579468,-0.0002253565326,594.9579468,0.00494369911,594.9579468,0.03216325864,594.9579468,0.02888779901,594.9579468,0.06131069362,594.9579468,0.05640002713,
594.0683594,-0.000170969055,594.0683594,0.004557210486,594.0683594,0.03212939203,594.0683594,0.02930050157,594.0683594,0.06333359331,594.0683594,0.05848183855,
593.0302734,0.0005744010559,593.0302734,0.004271229729,593.0302734,0.0339554362,593.0302734,0.03090042621,593.0302734,0.06593818218,593.0302734,0.06065725163,
591.9918823,-0.0007007370004,591.9918823,0.003347811522,591.9918823,0.03468395397,591.9918823,0.03170923144,591.9918823,0.06833952665,591.9918823,0.06296321005,
590.953186,0.00103755726,590.953186,0.00381503324,590.953186,0.03681885451,590.953186,0.03428165615,590.953186,0.07227171957,590.953186,0.06699398905,
590.0626831,-0.0002763741941,590.0626831,0.004098231439,590.0626831,0.03766937181,590.0626831,0.03572527692,590.0626831,0.075002186,590.0626831,0.07058014721,
589.0234985,-7.811682735E-5,589.0234985,0.004261923023,589.0234985,0.0405744575,589.0234985,0.03780676797,589.0234985,0.07912851125,589.0234985,0.0747513026,
587.9840088,-0.0001661043789,587.9840088,0.004535786808,587.9840088,0.04208219051,587.9840088,0.04015085101,587.9840088,0.0833414346,587.9840088,0.07863845676,
586.9442749,0.000184994642,586.9442749,0.004571938422,586.9442749,0.04359846562,586.9442749,0.04213809222,586.9442749,0.08645664901,586.9442749,0.08267631382,
586.0527954,-0.0002223035553,586.0527954,0.004422486294,586.0527954,0.04584805667,586.0527954,0.04375478625,586.0527954,0.08963458985,586.0527954,0.0856186375,
585.0125732,0.0007110998849,585.0125732,0.005166751333,585.0125732,0.04791963845,585.0125732,0.04845153913,585.0125732,0.09531348199,585.0125732,0.09148797393,
583.9719849,0.0001557061187,583.9719849,0.004873902537,583.9719849,0.04984764382,583.9719849,0.05045959726,583.9719849,0.09903272241,583.9719849,0.09721083939,
582.9312134,-0.0003544930369,582.9312134,0.004063530359,582.9312134,0.052068986,582.9312134,0.05446475372,582.9312134,0.1045884117,582.9312134,0.1031873673,
582.0388794,0.0005805960391,582.0388794,0.004643988796,582.0388794,0.05585165322,582.0388794,0.05718086287,582.0388794,0.1095318049,582.0388794,0.1080931574,
580.9974976,-0.0001793009724,580.9974976,0.004250029102,580.9974976,0.05767087266,580.9974976,0.0608231388,580.9974976,0.1139182076,580.9974976,0.1135443822,
579.9559326,0.0002410393499,579.9559326,0.005204003304,579.9559326,0.06142136455,579.9559326,0.06371508539,579.9559326,0.1182162315,579.9559326,0.1178843305,
579.0629272,-0.0009858087869,579.0629272,0.003822972067,579.0629272,0.06265279651,579.0629272,0.06592854112,579.0629272,0.1207835451,579.0629272,0.1221453622,
578.020813,0.0007002619677,578.020813,0.004813906271,578.020813,0.06582795084,578.020813,0.070383735,578.020813,0.128034696,578.020813,0.1290931851,
576.9784546,-0.0006953097181,576.9784546,0.003845666535,576.9784546,0.06794548035,576.9784546,0.07288014889,576.9784546,0.1314241439,576.9784546,0.1336750388,
575.935791,0.0001439757325,575.935791,0.00400119042,575.935791,0.07065272331,575.935791,0.07639449835,575.935791,0.1358243674,575.935791,0.1383177787,
575.0418701,0.000780463859,575.0418701,0.004428527318,575.0418701,0.07288835198,575.0418701,0.07807219774,575.0418701,0.1391485631,575.0418701,0.1416968405,
573.9987183,5.835089178E-5,573.9987183,0.00479380507,573.9987183,0.0749071911,573.9987183,0.08066422492,573.9987183,0.1433354318,573.9987183,0.1455470771,
572.9552612,8.201449236E-5,572.9552612,0.004647965543,572.9552612,0.07695715129,572.9552612,0.08208665997,572.9552612,0.1464971155,572.9552612,0.1484857202,
572.0606689,5.643177701E-6,572.0606689,0.004507301841,572.0606689,0.07659097016,572.0606689,0.08335065842,572.0606689,0.1468233764,572.0606689,0.1502037644,
571.0167847,0.0001735224214,571.0167847,0.004801133648,571.0167847,0.07865673304,571.0167847,0.08472651988,571.0167847,0.148886174,571.0167847,0.1526266485,
569.9725952,0.0006609314005,569.9725952,0.004321999848,569.9725952,0.07916836441,569.9725952,0.08501846343,569.9725952,0.1497698575,569.9725952,0.1529097706,
568.9281006,0.0005230820389,568.9281006,0.004244199954,568.9281006,0.07913289219,568.9281006,0.0851238519,568.9281006,0.1497521698,568.9281006,0.1529044807,
568.0326538,9.542616317E-5,568.0326538,0.004764675163,568.0326538,0.07881955057,568.0326538,0.08573389053,568.0326538,0.1502723247,568.0326538,0.1523660123,
566.9876709,0.0002198533912,566.9876709,0.004807546269,566.9876709,0.0788789615,566.9876709,0.08497706801,566.9876709,0.1511189491,566.9876709,0.1521634161,
565.9424438,0.001023675315,565.9424438,0.004573089536,565.9424438,0.07822782546,565.9424438,0.08349541575,565.9424438,0.1503096521,565.9424438,0.1516367793,
565.0463257,0.0005090351333,565.0463257,0.004368069582,565.0463257,0.07867962867,565.0463257,0.08304879814,565.0463257,0.1497296691,565.0463257,0.1502007246,
564.0006104,0.0005034113419,564.0006104,0.004419609904,564.0006104,0.07750280946,564.0006104,0.08276227862,564.0006104,0.1481087953,564.0006104,0.1489161551,
562.9545898,-2.003527698E-5,562.9545898,0.003813753603,562.9545898,0.07647944987,562.9545898,0.08053277433,562.9545898,0.1476571262,562.9545898,0.1479380876,
562.0578003,0.0003049919906,562.0578003,0.005671155173,562.0578003,0.07698664069,562.0578003,0.08045098186,562.0578003,0.147123158,562.0578003,0.1480255127,
561.0113525,0.0001181337357,561.0113525,0.004813461564,561.0113525,0.07530909032,561.0113525,0.07877808809,561.0113525,0.1466715783,561.0113525,0.1461188942,
559.9645996,-0.0001942048839,559.9645996,0.00490586739,559.9645996,0.07510941476,559.9645996,0.0786485076,559.9645996,0.1475133747,559.9645996,0.144583419,
559.0671997,-0.0001465416281,559.0671997,0.004477589857,559.0671997,0.07498123497,559.0671997,0.07780244201,559.0671997,0.1452011168,559.0671997,0.1436240971,
558.0199585,-2.909485374E-5,558.0199585,0.004493570421,558.0199585,0.07520987093,558.0199585,0.07647293806,558.0199585,0.145493269,558.0199585,0.1433994919,
556.9724121,-0.0004045127716,556.9724121,0.004099825397,556.9724121,0.07347127795,556.9724121,0.07618325204,556.9724121,0.1455012709,556.9724121,0.1430445462,
556.0743408,3.129726247E-5,556.0743408,0.004473745357,556.0743408,0.07434137911,556.0743408,0.07607273757,556.0743408,0.1460786015,556.0743408,0.1428699046,
555.0263672,-5.865364437E-5,555.0263672,0.004299986642,555.0263672,0.07451992482,555.0263672,0.07569891214,555.0263672,0.1469356716,555.0263672,0.1427983046,
553.9781494,-0.0002958793484,553.9781494,0.003902290249,553.9781494,0.07334513962,553.9781494,0.074864842,553.9781494,0.1473498046,553.9781494,0.1432939172,
552.9296265,0.0007271239301,552.9296265,0.005422444548,552.9296265,0.07502258569,552.9296265,0.07675866783,552.9296265,0.1499482095,552.9296265,0.1462916434,
552.0307007,0.0001685762545,552.0307007,0.0040653334,552.0307007,0.07521230727,552.0307007,0.07677982748,552.0307007,0.1509940326,552.0307007,0.1465215236,
550.9816895,0.0005140888388,550.9816895,0.004426775035,550.9816895,0.07617010921,550.9816895,0.07753232867,550.9816895,0.1535700709,550.9816895,0.1489878744,
549.9324341,-0.0006445480394,549.9324341,0.004123710096,549.9324341,0.07666665316,549.9324341,0.07836189866,549.9324341,0.1556460559,549.9324341,0.150412187,
549.0328369,-0.0002147486666,549.0328369,0.003865645966,549.0328369,0.0775051564,549.0328369,0.07953891158,549.0328369,0.1569894999,549.0328369,0.1521864235,
547.9831543,-0.0002576442494,547.9831543,0.003563911887,547.9831543,0.07840236276,547.9831543,0.08040849119,547.9831543,0.1584683508,547.9831543,0.1543110907,
546.9331055,0.0002332952281,546.9331055,0.003469860181,546.9331055,0.07941808552,546.9331055,0.08268564194,546.9331055,0.1607512832,546.9331055,0.1574252844,
546.0328979,0.0002001964458,546.0328979,0.004322601482,546.0328979,0.08121158928,546.0328979,0.08370579779,546.0328979,0.1635333598,546.0328979,0.1594733,
544.9824829,0.001455960795,544.9824829,0.004479577299,544.9824829,0.08204025775,544.9824829,0.08445310593,544.9824829,0.1654072404,544.9824829,0.1618012488,
543.9317017,0.0003330989275,543.9317017,0.00449343957,543.9317017,0.08273261786,543.9317017,0.08545104414,543.9317017,0.1658943444,543.9317017,0.1628033221,
543.0308838,0.0001372949919,543.0308838,0.004408809822,543.0308838,0.08355867118,543.0308838,0.08587726951,543.0308838,0.1662246734,543.0308838,0.163491562,
541.9796753,0.0002369471185,541.9796753,0.004658457823,541.9796753,0.08460883796,541.9796753,0.08695988357,541.9796753,0.1675136536,541.9796753,0.1646335572,
540.9282227,0.0001381494949,540.9282227,0.004203579854,540.9282227,0.08449234813,540.9282227,0.08714134991,540.9282227,0.1677319705,540.9282227,0.1651420593,
540.0267944,0.0002824818657,540.0267944,0.004509629682,540.0267944,0.08546021581,540.0267944,0.0880658403,540.0267944,0.1690786928,540.0267944,0.1661283523,
538.9748535,0.0001869887055,538.9748535,0.004595927428,538.9748535,0.08468556404,538.9748535,0.08791773766,538.9748535,0.1679800004,538.9748535,0.165934518,
538.072998,-0.0001806464861,538.072998,0.004253139719,538.072998,0.08482400328,538.072998,0.0881613493,538.072998,0.1678463221,538.072998,0.1665186733,
537.0205688,0.001010183129,537.0205688,0.004512951709,537.0205688,0.08488033712,537.0205688,0.08852660656,537.0205688,0.1680606753,537.0205688,0.1662262976,
535.9678955,0.0001396772568,535.9678955,0.004982921761,535.9678955,0.08489069343,535.9678955,0.08857233822,535.9678955,0.166810289,535.9678955,0.1652934849,
535.0654297,-0.0006511132815,535.0654297,0.003926399164,535.0654297,0.08385007828,535.0654297,0.08711913973,535.0654297,0.1655792445,535.0654297,0.1635844707,
534.0122681,0.000379628269,534.0122681,0.00393313868,534.0122681,0.08378282934,534.0122681,0.08734638244,534.0122681,0.1648199707,534.0122681,0.1638637036,
532.9589233,-0.0003964955395,532.9589233,0.003381959861,532.9589233,0.08254159242,532.9589233,0.08570572734,532.9589233,0.1630406827,532.9589233,0.1615970582,
532.0557861,0.001072821906,532.0557861,0.00389918196,532.0557861,0.08295030147,532.0557861,0.08568674326,532.0557861,0.1633428633,532.0557861,0.1602769941,
531.0019531,0.0004977098433,531.0019531,0.00411218591,531.0019531,0.08250944316,531.0019531,0.08482142538,531.0019531,0.1622748822,531.0019531,0.1589844972,
529.947876,-0.00101344299,529.947876,0.003716854379,529.947876,0.08121521026,529.947876,0.08310559392,529.947876,0.1600001305,529.947876,0.1557931304,
529.0441284,0.0002047285961,529.0441284,0.004414876457,529.0441284,0.08096205443,529.0441284,0.08290290087,529.0441284,0.1585859656,529.0441284,0.1548289061,
527.989624,1.744749352E-5,527.989624,0.004639985505,527.989624,0.081144467,527.989624,0.08137886971,527.989624,0.1562815905,527.989624,0.1522505134,
526.9348145,0.0001654169464,526.9348145,0.004579263274,526.9348145,0.07934573293,526.9348145,0.08044295013,526.9348145,0.1545836478,526.9348145,0.1510388553,
526.0304565,9.275932825E-5,526.0304565,0.004300404806,526.0304565,0.07867075503,526.0304565,0.0791869089,526.0304565,0.1540010422,526.0304565,0.1481033713,
524.9752197,-0.0008151085349,524.9752197,0.003706698306,524.9752197,0.07706081867,524.9752197,0.07684615999,524.9752197,0.1502107531,524.9752197,0.1449310631,
524.0704956,0.0002852793841,524.0704956,0.004467337392,524.0704956,0.07706508785,524.0704956,0.07775333524,524.0704956,0.1495641917,524.0704956,0.1435412914,
523.0147705,-0.0002015014034,523.0147705,0.004377247766,523.0147705,0.07596483082,523.0147705,0.07476956397,523.0147705,0.1482651085,523.0147705,0.1406366676,
521.9587402,0.0007144187693,521.9587402,0.003909238148,521.9587402,0.07493404299,521.9587402,0.07362999022,521.9587402,0.1458249837,521.9587402,0.1382734925,
521.0534668,-0.0009196341853,521.0534668,0.002956980141,521.0534668,0.07295916975,521.0534668,0.07152741402,521.0534668,0.142718032,521.0534668,0.1354411542,
519.9970093,-0.0005965205492,519.9970093,0.00344301085,519.9970093,0.07315494865,519.9970093,0.07068915665,519.9970093,0.1436707973,519.9970093,0.1346044391,
518.9403076,0.0007670569466,518.9403076,0.0043752864,518.9403076,0.07227077335,518.9403076,0.07047208399,518.9403076,0.1420999765,518.9403076,0.1329782903,
518.0344238,0.001238206751,518.0344238,0.004194902256,518.0344238,0.07161080837,518.0344238,0.0690561384,518.0344238,0.1399252713,518.0344238,0.1319906861,
516.9772949,-0.001068964601,516.9772949,0.003140318673,516.9772949,0.06977663189,516.9772949,0.06689964235,516.9772949,0.1380335093,516.9772949,0.1286133826,
516.0709839,-2.868070624E-5,516.0709839,0.003654746804,516.0709839,0.06924469024,516.0709839,0.06562782824,516.0709839,0.1361238062,516.0709839,0.1267004162,
515.0133667,0.0003058468283,515.0133667,0.004211185966,515.0133667,0.06967289746,515.0133667,0.06567260623,515.0133667,0.1356993169,515.0133667,0.1252844632,
513.9555664,-3.468705927E-6,513.9555664,0.00395787647,513.9555664,0.06845740229,513.9555664,0.06468100846,513.9555664,0.1346211284,513.9555664,0.1240731478,
513.048645,0.0005247407244,513.048645,0.004952888936,513.048645,0.06833971292,513.048645,0.06422068924,513.048645,0.1331842691,513.048645,0.1226689592,
511.990387,0.0003706380958,511.990387,0.004658824299,511.990387,0.06770668179,511.990387,0.06360898167,511.990387,0.1322911531,511.990387,0.1210760027,
510.9318542,0.000196777939,510.9318542,0.004596764687,510.9318542,0.0667815879,510.9318542,0.06279329956,510.9318542,0.1307675391,510.9318542,0.1195773631,
510.024353,0.0001208007307,510.024353,0.004421257414,510.024353,0.06645030528,510.024353,0.06252001226,510.024353,0.1299986392,510.024353,0.1185958982,
508.9653931,0.0001094855616,508.9653931,0.004705950152,508.9653931,0.06549494714,508.9653931,0.06095075607,508.9653931,0.1293009222,508.9653931,0.1173460111,
508.0575256,-0.0004473379231,508.0575256,0.004321084823,508.0575256,0.06501335651,508.0575256,0.06009140983,508.0575256,0.1298005134,508.0575256,0.1161023155,
506.9981079,0.0002004036214,506.9981079,0.004475941882,506.9981079,0.06482926756,506.9981079,0.06100440398,506.9981079,0.1273553967,506.9981079,0.1156554148,
505.9384766,0.0008024292765,505.9384766,0.004652309231,505.9384766,0.06444977224,505.9384766,0.05953749642,505.9384766,0.1273543239,505.9384766,0.1146155521,
505.0299988,0.0005428313161,505.0299988,0.003890301334,505.0299988,0.0642227903,505.0299988,0.05862935632,505.0299988,0.1258407086,505.0299988,0.1129887849,
503.9699097,0.0002069558541,503.9699097,0.004550670739,503.9699097,0.06335555017,503.9699097,0.05796727538,503.9699097,0.1258916259,503.9699097,0.1125559807,
503.0610657,0.0001210078699,503.0610657,0.004341216758,503.0610657,0.0640925318,503.0610657,0.05853722617,503.0610657,0.1242642924,503.0610657,0.1117774099,
502.0005188,-0.0001203530774,502.0005188,0.004477432929,502.0005188,0.06297239661,502.0005188,0.05770945176,502.0005188,0.1239647195,502.0005188,0.1115589812,
500.9397583,-0.0001533731556,500.9397583,0.00404542312,500.9397583,0.0620153062,500.9397583,0.05751767755,500.9397583,0.1238173917,500.9397583,0.1104846299,
500.0303345,-0.0002572820813,500.0303345,0.004018172156,500.0303345,0.06199362874,500.0303345,0.05668013543,500.0303345,0.1220849007,500.0303345,0.1099194586,
498.9691467,-0.0002412419853,498.9691467,0.004249244928,498.9691467,0.06190367788,498.9691467,0.05730702728,498.9691467,0.1223488003,498.9691467,0.1101909056,
498.0593262,-7.816858852E-5,498.0593262,0.004100504797,498.0593262,0.06159574911,498.0593262,0.05594978109,498.0593262,0.122128658,498.0593262,0.1102120951,
496.9976807,-0.0001317913557,496.9976807,0.004330105148,496.9976807,0.06153322756,496.9976807,0.05604743212,496.9976807,0.1221683398,496.9976807,0.1094541252,
495.9358215,-0.0005686011864,495.9358215,0.003973968327,495.9358215,0.06181768328,495.9358215,0.055631008,495.9358215,0.121806778,495.9358215,0.108907789,
495.0254517,-0.0003096410946,495.0254517,0.003563415958,495.0254517,0.06168113276,495.0254517,0.05619916692,495.0254517,0.123036325,495.0254517,0.1094282866,
493.9631348,0.0002023200796,493.9631348,0.004341687541,493.9631348,0.06236880645,493.9631348,0.05691898987,493.9631348,0.1234785318,493.9631348,0.110345304,
493.0523987,-0.0003858401033,493.0523987,0.003953905776,493.0523987,0.06155807525,493.0523987,0.05603441596,493.0523987,0.123321496,493.0523987,0.1107274368,
491.9896545,-0.001010085689,491.9896545,0.002895189449,491.9896545,0.06064612046,491.9896545,0.05538642034,491.9896545,0.1231401488,491.9896545,0.1096073315,
490.9266663,-0.0002101949649,490.9266663,0.004099616315,490.9266663,0.06199819967,490.9266663,0.05643796176,490.9266663,0.1235245988,490.9266663,0.1108111888,
490.0153503,-0.0003287309082,490.0153503,0.004217171576,490.0153503,0.06258055568,490.0153503,0.05701615289,490.0153503,0.1243415922,490.0153503,0.1117521301,
488.9519653,0.0001872217836,488.9519653,0.004581722431,488.9519653,0.06312669069,488.9519653,0.05725714192,488.9519653,0.1250858009,488.9519653,0.1123777926,
488.0402832,-3.432343874E-5,488.0402832,0.003990949132,488.0402832,0.06332568824,488.0402832,0.05754850432,488.0402832,0.1256851405,488.0402832,0.1129662916,
486.9764404,0.0001091230661,486.9764404,0.004153111018,486.9764404,0.06312458962,486.9764404,0.05809760466,486.9764404,0.1265195161,486.9764404,0.1141026169,
486.0643921,-0.0005075342488,486.0643921,0.003387542674,486.0643921,0.06321123242,486.0643921,0.05791793391,486.0643921,0.1267077923,486.0643921,0.113760218,
485.0001526,-2.743903906E-6,485.0001526,0.004414170515,485.0001526,0.06422558427,485.0001526,0.0595023185,485.0001526,0.1292504072,485.0001526,0.1165186986,
483.9356384,-0.0003866160114,483.9356384,0.003843368264,483.9356384,0.06342165917,483.9356384,0.058923807,483.9356384,0.1296135187,483.9356384,0.1169319227,
483.0230408,-0.0002863079717,483.0230408,0.003756828373,483.0230408,0.06474205852,483.0230408,0.05980635807,483.0230408,0.1307047904,483.0230408,0.1176041886,
481.9581299,0.0003680732043,481.9581299,0.004064314067,481.9581299,0.06517321616,481.9581299,0.06107587367,481.9581299,0.1322549582,481.9581299,0.1194504276,
481.045166,0.001276499243,481.045166,0.004493256565,481.045166,0.06562259048,481.045166,0.06098316237,481.045166,0.1336590946,481.045166,0.1212711409,
479.9798279,0.0002500268747,479.9798279,0.004129851703,479.9798279,0.06649872661,479.9798279,0.0617960766,479.9798279,0.1353783906,479.9798279,0.1232666224,
479.0665283,-0.0003481819876,479.0665283,0.003758995561,479.0665283,0.06674705446,479.0665283,0.06217508391,479.0665283,0.1364155859,479.0665283,0.1243834049,
478.0007629,0.0001501386723,478.0007629,0.004090705421,478.0007629,0.0678524971,478.0007629,0.06345964223,478.0007629,0.1393522769,478.0007629,0.1264703572,
476.9347839,-0.0003221607767,476.9347839,0.003764087101,476.9347839,0.06962244958,476.9347839,0.06420022249,476.9347839,0.1417445838,476.9347839,0.1291954815,
476.0209045,7.186539733E-5,476.0209045,0.003911092412,476.0209045,0.06976447254,476.0209045,0.06539205462,476.0209045,0.1441310346,476.0209045,0.1313730627,
474.9544983,0.0008056191728,474.9544983,0.004081847146,474.9544983,0.07098830491,474.9544983,0.06716959924,474.9544983,0.1477588117,474.9544983,0.1345953941,
474.0402832,0.0002713697031,474.0402832,0.004672377836,474.0402832,0.07284249365,474.0402832,0.06884615123,474.0402832,0.1506614983,474.0402832,0.1376602352,
472.9734802,0.0001025205347,472.9734802,0.004350211006,472.9734802,0.07410696894,472.9734802,0.07018622011,472.9734802,0.1539194137,472.9734802,0.1406971812,
472.0588684,-0.0009295532946,472.0588684,0.003337194445,472.0588684,0.07448959351,472.0588684,0.07055855542,472.0588684,0.1566582173,472.0588684,0.1433473825,
470.9916687,-0.0001089662546,470.9916687,0.004078293685,470.9916687,0.07710950822,470.9916687,0.07329806685,470.9916687,0.1612846404,470.9916687,0.1479512602,
469.9241943,0.0008046855219,469.9241943,0.003838824108,469.9241943,0.07887212932,469.9241943,0.0750894174,469.9241943,0.166596964,469.9241943,0.1517430097,
469.0090637,-0.0002830484591,469.0090637,0.003932250198,469.0090637,0.08014908433,469.0090637,0.07685372978,469.0090637,0.1691998243,469.0090637,0.1559440941,
467.9412231,-2.500512528E-5,467.9412231,0.004071186297,467.9412231,0.08270277828,467.9412231,0.07941761613,467.9412231,0.1743715852,467.9412231,0.1603862643,
467.0257263,0.001398408669,467.0257263,0.004278601613,467.0257263,0.08531633765,467.0257263,0.08210857958,467.0257263,0.1791750938,467.0257263,0.1651264131,
465.9574585,0.000104436549,465.9574585,0.003989250865,465.9574585,0.08714730293,465.9574585,0.08487212658,465.9574585,0.1848866045,465.9574585,0.1706802994,
