baseline,,sample_5_in_1000,,target5um,,target10um,,target20um,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
600.9450684,-0.0006170970155,600.9450684,0.01478213258,600.9450684,0.01838121563,600.9450684,0.03078776039,600.9450684,0.06408575177,
600.0564575,0.000514995947,600.0564575,0.01570020616,600.0564575,0.01887093112,600.0564575,0.03213622048,600.0564575,0.06678527594,
599.0194702,0.0001406094525,599.0194702,0.01617320441,599.0194702,0.0209572129,599.0194702,0.03356751427,599.0194702,0.06938055158,
597.9822388,-0.0001562195976,597.9822388,0.01703321747,597.9822388,0.02038292959,597.9822388,0.03495087475,597.9822388,0.07134725899,
596.9446411,0.0008994845557,596.9446411,0.01775199361,596.9446411,0.02098725922,596.9446411,0.03590988368,596.9446411,0.07469189912,
596.0551147,0.0004633211356,596.0551147,0.01808887534,596.0551147,0.02150682546,596.0551147,0.0367247574,596.0551147,0.07707367837,
595.0170288,-0.0003131073317,595.0170288,0.0193445012,595.0170288,0.02269197255,595.0170288,0.03870582581,595.0170288,0.08062402159,
593.9786987,0.000308566785,593.9786987,0.021072492,593.9786987,0.02376122028,593.9786987,0.04210500792,593.9786987,0.08606595546,
592.9400635,-0.000200000708,592.9400635,0.02259259671,592.9400635,0.02484952472,592.9400635,0.04429353401,592.9400635,0.09082660824,
592.0495605,-0.0002753394074,592.0495605,0.02256088518,592.0495605,0.02557079494,592.0495605,0.04597295448,592.0495605,0.09518564492,
591.010437,-0.0002335321769,591.010437,0.02483050339,591.010437,0.02724167518,591.010437,0.04908902943,591.010437,0.1007942036,
589.9710083,0.0003488499497,589.9710083,0.0265574716,589.9710083,0.02873239852,589.9710083,0.05198777467,589.9710083,0.1068737209,
588.9312744,0.0001061454386,588.9312744,0.02808875591,588.9312744,0.03046262637,588.9312744,0.05487747863,588.9312744,0.1136417612,
588.039917,-0.000221889597,588.039917,0.02955324203,588.039917,0.03203471377,588.039917,0.05871958286,588.039917,0.1209109053,
586.9996948,-0.0004711278598,586.9996948,0.03168709204,586.9996948,0.03398577869,586.9996948,0.06297003478,586.9996948,0.1291925162,
585.9591675,-0.0004511133593,585.9591675,0.03464363888,585.9591675,0.03671917692,585.9591675,0.06793409586,585.9591675,0.1394031942,
585.0670776,-0.0001395547151,585.0670776,0.03714068979,585.0670776,0.03872608766,585.0670776,0.07217331231,585.0670776,0.1482122689,
584.026062,0.0008536257083,584.026062,0.04090861976,584.026062,0.04259550571,584.026062,0.07830039412,584.026062,0.1596552134,
582.9848022,-0.0006516819121,582.9848022,0.04324541613,582.9848022,0.04371255636,582.9848022,0.08333779871,582.9848022,0.1705106497,
581.9432373,-0.0003955127613,581.9432373,0.04619625956,581.9432373,0.04673285782,581.9432373,0.08929243684,581.9432373,0.1818627864,
581.0502319,-0.0003351457126,581.0502319,0.04982851073,581.0502319,0.0506782122,581.0502319,0.09599906206,581.0502319,0.1951168776,
580.0081787,3.67855173E-5,580.0081787,0.05325538293,580.0081787,0.05347508937,580.0081787,0.1017208993,580.0081787,0.2078449726,
578.9658203,0.0001648990292,578.9658203,0.056391038,578.9658203,0.05721263587,578.9658203,0.1075637564,578.9658203,0.220209673,
578.0721436,-0.0002557815751,578.0721436,0.05806434527,578.0721436,0.05875692144,578.0721436,0.1120853722,578.0721436,0.2288458645,
577.0292969,2.236605178E-5,577.0292969,0.06142127514,577.0292969,0.06119855866,577.0292969,0.1171598509,577.0292969,0.2398172319,
575.9862061,0.0002634437406,575.9862061,0.06409490108,575.9862061,0.063904576,575.9862061,0.1222138852,575.9862061,0.2500418425,
574.9428101,0.0001549292647,574.9428101,0.06619882584,574.9428101,0.06604153663,574.9428101,0.1265724897,574.9428101,0.2583296299,
574.0482178,-0.0002861527319,574.0482178,0.06854808331,574.0482178,0.06871856004,574.0482178,0.1303450316,574.0482178,0.2658902705,
573.0043335,-0.0002040370309,573.0043335,0.06981462985,573.0043335,0.06905286014,573.0043335,0.1331980973,573.0043335,0.2711490691,
571.960144,-0.0002856353531,571.960144,0.07154914737,571.960144,0.0702572763,571.960144,0.1358199865,571.960144,0.2760353982,
571.0649414,0.0003492126416,571.0649414,0.07197450101,571.0649414,0.07173503935,571.0649414,0.1365133971,571.0649414,0.2784455717,
570.0202637,0.0003123229544,570.0202637,0.072272636,570.0202637,0.07151261717,570.0202637,0.1372493058,570.0202637,0.2805682421,
568.9753418,-0.0004202365235,568.9753418,0.07182854414,568.9753418,0.07056888193,568.9753418,0.1370654851,568.9753418,0.279330492,
567.9301147,-8.536353562E-5,567.9301147,0.07147528976,567.9301147,0.07057463378,567.9301147,0.1366078407,567.9301147,0.2783303857,
567.0339966,-1.698086271E-5,567.0339966,0.07093639672,567.0339966,0.07015968859,567.0339966,0.1357478201,567.0339966,0.2765746713,
565.9882813,-0.0002099362318,565.9882813,0.07024406642,565.9882813,0.06977961212,565.9882813,0.1332566589,565.9882813,0.2722956836,
564.9423218,-3.820600978E-5,564.9423218,0.06880936027,564.9423218,0.06909422576,564.9423218,0.1319176555,564.9423218,0.2693528533,
564.0455933,-0.0001029621781,564.0455933,0.06808692217,564.0455933,0.06803372502,564.0455933,0.1299181879,564.0455933,0.2642931342,
562.9990845,0.001069681952,562.9990845,0.06668958813,562.9990845,0.06651097536,562.9990845,0.1279811263,562.9990845,0.2605054975,
561.9523926,3.784693399E-5,561.9523926,0.06471871585,561.9523926,0.06463967264,561.9523926,0.1250894219,561.9523926,0.254229188,
561.0549927,5.268114182E-5,561.0549927,0.06414858252,561.0549927,0.06466034055,561.0549927,0.1233708113,561.0549927,0.2507114112,
560.0077515,9.594399307E-5,560.0077515,0.06302979589,560.0077515,0.06293711811,560.0077515,0.1206538305,560.0077515,0.2471062988,
558.9602661,-0.0003658217029,558.9602661,0.06102719158,558.9602661,0.06119119748,558.9602661,0.1180945486,558.9602661,0.2418871969,
558.0621948,0.0001165542708,558.0621948,0.06068439782,558.0621948,0.06157131866,558.0621948,0.1165248528,558.0621948,0.2395440936,
557.0142212,-0.0002338943887,557.0142212,0.06035231426,557.0142212,0.05998850614,557.0142212,0.1154117286,557.0142212,0.2356000245,
555.9659424,-2.107066757E-5,555.9659424,0.06044271961,555.9659424,0.05953996256,555.9659424,0.1142173931,555.9659424,0.2328893691,
555.0672607,-0.0002868253505,555.0672607,0.05909312516,555.0672607,0.05947509408,555.0672607,0.1132077351,555.0672607,0.2318499833,
554.0185547,-0.0006100143073,554.0185547,0.05841710046,554.0185547,0.05877929926,554.0185547,0.1126276031,554.0185547,0.2301965952,
552.9695435,0.0001176158767,552.9695435,0.05846235156,552.9695435,0.05854202434,552.9695435,0.1125504151,552.9695435,0.2301962525,
552.0701904,0.0001147158764,552.0701904,0.05840208381,552.0701904,0.05916502699,552.0701904,0.112549141,552.0701904,0.2312659919,
551.020752,-0.0001117094725,551.020752,0.05885280669,551.020752,0.05943947285,551.020752,0.1133708358,551.020752,0.2315137088,
549.9710083,-8.12743383E-5,549.9710083,0.05936987326,549.9710083,0.05999427289,549.9710083,0.1144731119,549.9710083,0.234257251,
549.0710449,3.795048906E-5,549.0710449,0.06014376134,549.0710449,0.0604470633,549.0710449,0.1154731214,549.0710449,0.2364918292,
548.020813,-0.0006149773835,548.020813,0.05970414728,548.020813,0.06029862911,548.020813,0.115986973,548.020813,0.239254266,
546.9703369,-3.504818596E-5,546.9703369,0.06151393056,546.9703369,0.06214345247,546.9703369,0.1185133234,546.9703369,0.2428545952,
546.0697021,-0.001146941097,546.0697021,0.06242759153,546.0697021,0.06200174987,546.0697021,0.119205147,546.0697021,0.2451083809,
545.0187988,-0.0002963967272,545.0187988,0.06343630701,545.0187988,0.0650061965,545.0187988,0.1228733659,545.0187988,0.25031811,
543.9675903,-0.0005012254114,543.9675903,0.0647078082,543.9675903,0.06487452984,543.9675903,0.124670364,543.9675903,0.2551510334,
543.0663452,-1.258039811E-5,543.0663452,0.0666000396,543.0663452,0.06566654891,543.0663452,0.1259586662,543.0663452,0.2579033971,
542.0146484,-0.0001763511827,542.0146484,0.06716252863,542.0146484,0.06649501622,542.0146484,0.1273740679,542.0146484,0.2610300183,
540.9627075,0.0007375995046,540.9627075,0.0674791187,540.9627075,0.06735595316,540.9627075,0.1291896552,540.9627075,0.2641194165,
540.0608521,0.0002740117488,540.0608521,0.06752901524,540.0608521,0.06792904437,540.0608521,0.1301963627,540.0608521,0.2662302554,
539.0084229,-0.0003527859517,539.0084229,0.06860683113,539.0084229,0.06845276058,539.0084229,0.130889535,539.0084229,0.2684185505,
537.9557495,4.486269972E-5,537.9557495,0.06922034919,537.9557495,0.0691306442,537.9557495,0.1322575212,537.9557495,0.2705853879,
537.0532837,-4.338271538E-5,537.0532837,0.06861720234,537.0532837,0.06957495958,537.0532837,0.1316590756,537.0532837,0.270031631,
536.0001221,-0.0003581141063,536.0001221,0.06878233701,536.0001221,0.06878661364,536.0001221,0.1319874674,536.0001221,0.2707290947,
534.9467163,4.628657916E-5,534.9467163,0.06874603778,534.9467163,0.06905504316,534.9467163,0.1317749321,534.9467163,0.2699773312,
534.0436401,-0.000179352719,534.0436401,0.06830444187,534.0436401,0.06827721,534.0436401,0.1315647513,534.0436401,0.2686187327,
532.9897461,-3.753303099E-5,532.9897461,0.06868181378,532.9897461,0.06860483438,532.9897461,0.1302653253,532.9897461,0.2667831182,
531.9356689,-0.0002382926032,531.9356689,0.06734896451,531.9356689,0.06836449355,531.9356689,0.1291594654,531.9356689,0.2637465596,
531.0319214,-0.0003155388404,531.0319214,0.06651037186,531.0319214,0.06764279306,531.0319214,0.1276405007,531.0319214,0.2614379823,
529.977356,-0.0008062720299,529.977356,0.06456034631,529.977356,0.06512996554,529.977356,0.1246819869,529.977356,0.2565689087,
529.0732422,0.0002553624799,529.0732422,0.06452256441,529.0732422,0.06521358341,529.0732422,0.124200888,529.0732422,0.2539743483,
528.0181885,-0.0003269719891,528.0181885,0.06325983256,528.0181885,0.06456565857,528.0181885,0.1219210699,528.0181885,0.2494989932,
526.9628906,-0.001007813029,526.9628906,0.06213798746,526.9628906,0.06211875379,526.9628906,0.1189836636,526.9628906,0.2454740852,
526.0581665,-0.000321177853,526.0581665,0.06051770225,526.0581665,0.06133770198,526.0581665,0.1168903485,526.0581665,0.2401144207,
525.0023804,-0.000173608365,525.0023804,0.0601737611,525.0023804,0.06041335687,525.0023804,0.1145563722,525.0023804,0.234562695,
523.9464111,-0.0001210776827,523.9464111,0.05809212849,523.9464111,0.05865362287,523.9464111,0.1115229651,523.9464111,0.2292092592,
523.0410767,-0.0008269419195,523.0410767,0.05639793351,523.0410767,0.05761934817,523.0410767,0.1094804406,523.0410767,0.2260438204,
521.9846191,-0.0002802545787,521.9846191,0.05584305525,521.9846191,0.05701718479,521.9846191,0.1068105549,521.9846191,0.2195180953,
520.9279175,-0.001115442254,520.9279175,0.05341287702,520.9279175,0.05477847159,520.9279175,0.1034253687,520.9279175,0.2135302871,
520.0219727,-0.0004705072497,520.0219727,0.05228105187,520.0219727,0.05391896144,520.0219727,0.1016498357,520.0219727,0.2087554038,
518.9647827,-0.0002292373974,518.9647827,0.05131711811,518.9647827,0.05291702971,518.9647827,0.09999404848,518.9647827,0.2046784908,
518.0584717,-4.607457959E-5,518.0584717,0.05040906742,518.0584717,0.05293451622,518.0584717,0.09787844121,518.0584717,0.2013443708,
517.0008545,-7.169821038E-5,517.0008545,0.04889922962,517.0008545,0.05115607381,517.0008545,0.09562569857,517.0008545,0.1971872747,
515.9429932,-0.0003323004348,515.9429932,0.04770731926,515.9429932,0.05013346672,515.9429932,0.09329773486,515.9429932,0.1919551939,
515.0360718,-7.506866041E-6,515.0360718,0.04691043869,515.0360718,0.04882115871,515.0360718,0.09121534973,515.0360718,0.1873659641,
513.9777222,0.0001971922902,513.9777222,0.0461259,513.9777222,0.04832337797,513.9777222,0.08980387449,513.9777222,0.1848009378,
513.0704346,-0.0003547517117,513.0704346,0.04514590278,513.0704346,0.04730097577,513.0704346,0.0879091844,513.0704346,0.1811635494,
512.0116577,-0.00029117128,512.0116577,0.04483693838,512.0116577,0.04654471576,512.0116577,0.08660643548,512.0116577,0.1783034354,
510.9526672,0.000244846713,510.9526672,0.04371728003,510.9526672,0.04574711993,510.9526672,0.08535587788,510.9526672,0.175294742,
510.0447693,-0.0001256840769,510.0447693,0.04314491153,510.0447693,0.04525462911,510.0447693,0.0843950063,510.0447693,0.1727692038,
508.985321,-0.0001750574011,508.985321,0.04240686819,508.985321,0.04488214478,508.985321,0.0828654319,508.985321,0.1702497154,
507.9256287,-9.012559167E-5,507.9256287,0.04175185785,507.9256287,0.04437647015,507.9256287,0.08221517503,507.9256287,0.168177411,
507.0171204,-0.0001329299848,507.0171204,0.04141829908,507.0171204,0.04393086582,507.0171204,0.08130913228,507.0171204,0.1665578634,
505.9570007,-0.0002821171656,505.9570007,0.04073611647,505.9570007,0.04348517582,505.9570007,0.08001778275,505.9570007,0.1646004617,
505.0481262,-0.0002603865287,505.0481262,0.04028082639,505.0481262,0.04305208847,505.0481262,0.07968259603,505.0481262,0.1641293913,
503.9875488,2.117523763E-5,503.9875488,0.04048431665,503.9875488,0.04271853343,503.9875488,0.07936313748,503.9875488,0.1628675759,
502.9267273,-0.0001529073779,502.9267273,0.03986664116,502.9267273,0.04237681255,502.9267273,0.07835166901,502.9267273,0.1616162062,
502.0172729,-0.0006556106382,502.0172729,0.03961968422,502.0172729,0.04149040952,502.0172729,0.07742369175,502.0172729,0.1605335027,
500.9560242,-0.0006411878276,500.9560242,0.03925463557,500.9560242,0.04189260304,500.9560242,0.07754727453,500.9560242,0.1599932909,
500.0462036,-0.0002383960964,500.0462036,0.03927633911,500.0462036,0.04216273874,500.0462036,0.0778952837,500.0462036,0.1594747454,
498.9844971,-0.0001430223056,498.9844971,0.03964554518,498.9844971,0.04182866588,498.9844971,0.07711334527,498.9844971,0.1600799561,
498.0742798,-0.0007617251249,498.0742798,0.03876310587,498.0742798,0.04138595238,498.0742798,0.07687288523,498.0742798,0.1589043885,
497.012146,-0.0002700619807,497.012146,0.03898831457,497.012146,0.04207871109,497.012146,0.07739028335,497.012146,0.1590460539,
495.9497986,-0.0001077757988,495.9497986,0.03900405765,495.9497986,0.04185822606,495.9497986,0.07685561478,495.9497986,0.1581005752,
495.0390015,-6.885612947E-6,495.0390015,0.03922128677,495.0390015,0.0426300317,495.0390015,0.07710440457,495.0390015,0.1592980921,
493.9762268,-0.0006336919032,493.9762268,0.03866304085,493.9762268,0.04188428074,493.9762268,0.07695165277,493.9762268,0.1581784487,
493.0650635,-0.0001471626747,493.0650635,0.03879415616,493.0650635,0.04200570658,493.0650635,0.07703201473,493.0650635,0.1600445211,
492.0018311,0.0002167973144,492.0018311,0.03924494609,492.0018311,0.04201531783,492.0018311,0.07742022723,492.0018311,0.1592181623,
490.9383545,-7.382050535E-5,490.9383545,0.03962305561,490.9383545,0.04244026169,490.9383545,0.07775203139,490.9383545,0.1597445458,
490.0266418,-0.0001358800801,490.0266418,0.03958565369,490.0266418,0.04281779751,490.0266418,0.07788310945,490.0266418,0.1613370627,
488.9627686,-7.651218039E-5,488.9627686,0.0388953574,488.9627686,0.04221731052,488.9627686,0.07753442973,488.9627686,0.1612829566,
488.0506592,4.121241727E-5,488.0506592,0.03990318999,488.0506592,0.04287190735,488.0506592,0.07816726714,488.0506592,0.1609527618,
486.9863586,-0.0001563231053,486.9863586,0.03982930258,486.9863586,0.04268009216,486.9863586,0.0786960423,486.9863586,0.161895752,
486.0738831,-0.0002180604206,486.0738831,0.0400470309,486.0738831,0.04327155277,486.0738831,0.0790463984,486.0738831,0.1625115275,
485.0091553,-0.0001575134374,485.0091553,0.04091956839,485.0091553,0.04331805557,485.0091553,0.07943471521,485.0091553,0.1634468287,
483.9441833,-0.0001501126681,483.9441833,0.04038242996,483.9441833,0.04337137192,483.9441833,0.08017656952,483.9441833,0.1641540974,
483.0311584,-1.998350854E-5,483.0311584,0.04071664438,483.0311584,0.04376620799,483.0311584,0.08125197887,483.0311584,0.1654430479,
481.9657593,-0.0003249026486,481.9657593,0.04067923129,481.9657593,0.04386562482,481.9657593,0.0808717981,481.9657593,0.1663188189,
481.0523682,-0.0006273848703,481.0523682,0.0411098972,481.0523682,0.04434143379,481.0523682,0.0816205889,481.0523682,0.1679390967,
479.9865417,-0.0006783553399,479.9865417,0.0424470529,479.9865417,0.04464852437,479.9865417,0.08223354071,479.9865417,0.1695960611,
479.0728149,-0.0002027433511,479.0728149,0.04267143831,479.0728149,0.04482215643,479.0728149,0.08307901025,479.0728149,0.1719482243,
478.0065918,6.710161688E-5,478.0065918,0.0431416519,478.0065918,0.04595324397,478.0065918,0.08351593465,478.0065918,0.1745775342,
476.9401245,-0.0001298246061,476.9401245,0.04377917945,476.9401245,0.0465663299,476.9401245,0.08591080457,476.9401245,0.176829502,
476.0258179,-8.991854702E-5,476.0258179,0.04450232536,476.0258179,0.0479384847,476.0258179,0.08775150031,476.0258179,0.1790697575,
474.9589233,-0.0001124858463,474.9589233,0.04514098912,474.9589233,0.04789194465,474.9589233,0.08912039548,474.9589233,0.1833560318,
474.044281,-2.215782297E-5,474.044281,0.04628500342,474.044281,0.04926044494,474.044281,0.09074346721,474.044281,0.1865763664,
472.9769897,-0.0004033231235,472.9769897,0.0465156436,472.9769897,0.0498239547,472.9769897,0.09190702438,472.9769897,0.1901358366,
472.0619812,-0.0001950328588,472.0619812,0.04815519601,472.0619812,0.05123211443,472.0619812,0.09431233257,472.0619812,0.1934317648,
470.9942627,8.134132804E-5,470.9942627,0.04955551028,470.9942627,0.05190961435,470.9942627,0.0963819325,470.9942627,0.1979132742,
469.9263306,6.306279829E-5,469.9263306,0.05102050304,469.9263306,0.05386791378,469.9263306,0.09971876442,469.9263306,0.2043372691,
469.0108032,-0.0002769433195,469.0108032,0.05296425521,469.0108032,0.05503808707,469.0108032,0.1027017087,469.0108032,0.2102949172,
467.9424438,-0.0002728041727,467.9424438,0.05415454507,467.9424438,0.05695428699,467.9424438,0.1057410762,467.9424438,0.2164659351,
467.0265503,-0.0002161975572,467.0265503,0.05598947778,467.0265503,0.05810287222,467.0265503,0.1086182296,467.0265503,0.222114712,
465.9577942,-9.773441707E-5,465.9577942,0.05749418586,465.9577942,0.0599389933,465.9577942,0.1121334955,465.9577942,0.2297766209,
465.0415344,0.0001318831492,465.0415344,0.05981170759,465.0415344,0.06264316291,465.0415344,0.1161753386,465.0415344,0.2380844653,
463.9723816,-0.0008497809758,463.9723816,0.0622782968,463.9723816,0.06369616836,463.9723816,0.121109426,463.9723816,0.2483468056,
463.0557861,-0.0003501477186,463.0557861,0.06457079202,463.0557861,0.06635086238,463.0557861,0.1254231036,463.0557861,0.2576166987,
461.9862061,0.0001591760956,461.9862061,0.06775687635,461.9862061,0.06928116083,461.9862061,0.1313183904,461.9862061,0.2687675059,
461.0692749,-0.0002192505635,461.0692749,0.0701777041,461.0692749,0.07162149251,461.0692749,0.135421142,461.0692749,0.2769531906,
459.9992981,-9.587104432E-5,459.9992981,0.07369096577,459.9992981,0.0743798092,459.9992981,0.1418859661,459.9992981,0.2901333272,
458.9291077,-0.0002764259116,458.9291077,0.07755371183,458.9291077,0.0785305351,458.9291077,0.1492567658,458.9291077,0.3045240045,
458.0116272,-4.524631731E-5,458.0116272,0.08136241883,458.0116272,0.0820100531,458.0116272,0.1566070467,458.0116272,0.3199826777,
456.94104,-0.0003914264671,456.94104,0.08472736925,456.94104,0.08522306383,456.94104,0.1632261723,456.94104,0.3327653706,
456.0232239,0.0001472902513,456.0232239,0.08896876127,456.0232239,0.08864062279,456.0232239,0.1698946506,456.0232239,0.3462100923,
454.95224,-5.523714208E-5,454.95224,0.09277322888,454.95224,0.09294986725,454.95224,0.1777831763,454.95224,0.3641341925,
454.0340576,-0.000984775601,454.0340576,0.09592770785,454.0340576,0.09639459848,454.0340576,0.185224399,454.0340576,0.3785739839,
452.962677,-0.0004062196531,452.962677,0.1021296009,452.962677,0.1013923362,452.962677,0.1961926073,452.962677,0.399356395,
452.0441589,-0.0001014611407,452.0441589,0.1068704128,452.0441589,0.1059592366,452.0441589,0.2045608908,452.0441589,0.4176283777,
450.9723816,-0.0002496243105,450.9723816,0.1128986031,450.9723816,0.1116120294,450.9723816,0.2154778242,450.9723816,0.4405417144,
450.0535583,8.413021533E-6,450.0535583,0.1174335256,450.0535583,0.1161068454,450.0535583,0.2247186303,450.0535583,0.4581263363,
448.9813538,-6.263952673E-5,448.9813538,0.1248000115,448.9813538,0.1225869358,448.9813538,0.2379369736,448.9813538,0.485576719,
448.0621948,-0.0003907540522,448.0621948,0.1323153377,448.0621948,0.1295155287,448.0621948,0.2510751188,448.0621948,0.512522459,
446.989624,-0.0001040491261,446.989624,0.1402287632,446.989624,0.1368370801,446.989624,0.2651393712,446.989624,0.5391826034,
446.0700989,7.494634337E-5,446.0700989,0.1472543925,446.0700989,0.1438751668,446.0700989,0.2797997296,446.0700989,0.5680149198,
444.9971313,5.646096542E-5,444.9971313,0.1565264612,444.9971313,0.1524090618,444.9971313,0.2964648604,444.9971313,0.6051954031,
443.9239502,-0.0003086581128,443.9239502,0.1675940305,443.9239502,0.1626103222,443.9239502,0.3187303543,443.9239502,0.6451489925,
443.0039368,-0.0001617571688,443.0039368,0.1781613678,443.0039368,0.1731589437,443.0039368,0.3378679454,443.0039368,0.6887474656,
441.9303589,-2.578165913E-5,441.9303589,0.1908823103,441.9303589,0.1853569448,441.9303589,0.3619304001,441.9303589,0.7336314321,
441.0100098,-0.0004436141753,441.0100098,0.2023530304,441.0100098,0.1969778091,441.0100098,0.3848675489,441.0100098,0.780688405,
439.9360657,1.931136103E-5,439.9360657,0.2203625292,439.9360657,0.2125376463,439.9360657,0.4192981124,439.9360657,0.8465977907,
439.0153809,-0.0002266501542,439.0153809,0.2345906496,439.0153809,0.2253282964,439.0153809,0.4410084486,439.0153809,0.8975998163,
437.94104,-0.0005111540086,437.94104,0.2541970015,437.94104,0.2434090227,437.94104,0.4787966311,437.94104,0.9757738113,
437.0200195,-0.0008557747351,437.0200195,0.2763860822,437.0200195,0.263002634,437.0200195,0.5203889012,437.0200195,1.057116747,
435.945282,-0.0001665183954,435.945282,0.30058375,435.945282,0.2882396877,435.945282,0.5649242997,435.945282,1.149621129,
435.0239563,-0.0003606488463,435.0239563,0.3224651217,435.0239563,0.3085531592,435.0239563,0.610799253,435.0239563,1.240818024,
433.9488525,-0.0007448767428,433.9488525,0.3535173535,433.9488525,0.3334665,433.9488525,0.6583495736,433.9488525,1.338869452,
433.0271606,-8.153314411E-5,433.0271606,0.3804722428,433.0271606,0.361815244,433.0271606,0.7102274895,433.0271606,1.450324297,
431.9516907,-9.183370275E-5,431.9516907,0.4152542353,431.9516907,0.3934948444,431.9516907,0.7802461982,431.9516907,1.57520473,
431.0296936,-3.230448783E-5,431.0296936,0.449619323,431.0296936,0.4231256247,431.0296936,0.8410827518,431.0296936,1.701655507,
429.9538269,0.0002857974614,429.9538269,0.4841513336,429.9538269,0.4592250288,429.9538269,0.9096239209,429.9538269,1.822126269,
429.0315247,8.853091458E-6,429.0315247,0.5140289068,429.0315247,0.4830068052,429.0315247,0.9601183534,429.0315247,1.93150723,
427.9552917,-0.0002642153413,427.9552917,0.5493836999,427.9552917,0.5168578029,427.9552917,1.030915737,427.9552917,2.067242146,
427.0326538,0.0001310545485,427.0326538,0.5807147622,427.0326538,0.5482894778,427.0326538,1.086324334,427.0326538,2.178553104,
425.9560242,0.0001133176629,425.9560242,0.6143866777,425.9560242,0.5803641081,425.9560242,1.152270079,425.9560242,2.3093431,
425.0330811,-0.0002563507296,425.0330811,0.6405975819,425.0330811,0.6074518561,425.0330811,1.202935815,425.0330811,2.385328531,
423.9560852,-5.850189609E-6,423.9560852,0.6723178029,423.9560852,0.6343988776,423.9560852,1.257550716,423.9560852,2.474253416,
423.0328064,0.0001892935688,423.0328064,0.6915733814,423.0328064,0.6502150297,423.0328064,1.285446525,423.0328064,2.543364525,
421.9554443,-0.0001353107655,421.9554443,0.7077744007,421.9554443,0.6660135388,421.9554443,1.318105578,421.9554443,2.588378191,
421.0318604,-0.0002037265513,421.0318604,0.718423903,421.0318604,0.675911665,421.0318604,1.34098351,421.0318604,2.624622107,
419.9541321,0.0002614493133,419.9541321,0.7219824195,419.9541321,0.6798241735,419.9541321,1.345723271,419.9541321,2.640921116,
419.0302124,-0.0004986397689,419.0302124,0.7211007476,419.0302124,0.6777455211,419.0302124,1.341795087,419.0302124,2.586008072,
417.9521484,0.0002292548597,417.9521484,0.7113392949,417.9521484,0.6693357229,417.9521484,1.325902462,417.9521484,2.565467834,
417.0278931,-0.0007216186495,417.0278931,0.7002568245,417.0278931,0.6595835686,417.0278931,1.307212472,417.0278931,2.520990849,
415.9494629,0.000219905196,415.9494629,0.6826015115,415.9494629,0.6428117752,415.9494629,1.277300239,415.9494629,2.519523382,
415.0249023,0.0001822754566,415.0249023,0.6608906984,415.0249023,0.6221762896,415.0249023,1.231867909,415.0249023,2.426329613,
413.946106,-0.0004811088729,413.946106,0.6353672743,413.946106,0.6016494036,413.946106,1.185934544,413.946106,2.357575655,
413.0212402,-0.0003823227307,413.0212402,0.6156054139,413.0212402,0.5817450881,413.0212402,1.146155953,413.0212402,2.329060793,
411.9420776,-0.0001248042099,411.9420776,0.587400198,411.9420776,0.5549809337,411.9420776,1.099838138,411.9420776,2.217862606,
411.0169067,9.552027223E-6,411.0169067,0.5630505085,411.0169067,0.5314111114,411.0169067,1.049957633,411.0169067,2.129412174,
409.9373779,-0.001232698909,409.9373779,0.5310043097,409.9373779,0.5055466294,409.9373779,0.9912350774,409.9373779,1.999921083,
409.0119019,0.0004537850327,409.0119019,0.511929214,409.0119019,0.4815291762,409.0119019,0.9521715641,409.0119019,1.933823824,
407.9320068,-0.0004010990087,407.9320068,0.4829153419,407.9320068,0.4543056488,407.9320068,0.8986169696,407.9320068,1.823079705,
407.0062256,-0.0003855814866,407.0062256,0.4624723792,407.0062256,0.4415789545,407.0062256,0.866073072,407.0062256,1.755727649,
405.9259644,-0.0001299798751,405.9259644,0.439620018,405.9259644,0.4175999463,405.9259644,0.8247987032,405.9259644,1.666050434,
404.9998779,-0.0002136102412,404.9998779,0.4160622954,404.9998779,0.3970290422,404.9998779,0.7801926732,404.9998779,1.579272985,
404.0736694,0.0004117043281,404.0736694,0.4000311792,404.0736694,0.3797827363,404.0736694,0.7470752597,404.0736694,1.513614774,
402.9928894,-0.0002026915899,402.9928894,0.3803134561,402.9928894,0.3624470234,402.9928894,0.711293757,402.9928894,1.442713022,
402.0663452,2.290968587E-5,402.0663452,0.3662210107,402.0663452,0.3520114124,402.0663452,0.6890820265,402.0663452,1.396435857,
400.9852295,0.0003593423171,400.9852295,0.3490623534,400.9852295,0.3377658725,400.9852295,0.6574786901,400.9852295,1.334275484,
400.0584106,-0.0001549775188,400.0584106,0.3338547945,400.0584106,0.320664078,400.0584106,0.6293356419,400.0584106,1.284187794,
398.9769287,0.0001917538029,398.9769287,0.3197103441,398.9769287,0.3060874343,398.9769287,0.6003798842,398.9769287,1.228465676,
398.0498047,-0.0003330246836,398.0498047,0.3063845038,398.0498047,0.2962782085,398.0498047,0.577996254,398.0498047,1.174961329,
396.9679871,0.0003896809358,396.9679871,0.2936225832,396.9679871,0.2862549126,396.9679871,0.5549116731,396.9679871,1.127793193,
396.0405579,-0.000175833673,396.0405579,0.2847183049,396.0405579,0.2757700086,396.0405579,0.5353704691,396.0405579,1.086992383,
394.958374,-2.081181992E-5,394.958374,0.2727809846,394.958374,0.262021482,394.958374,0.5133596659,394.958374,1.04225111,
