baseline,,bm3WT_5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
304.9240417,0.0005822549574,304.9240417,0.09526254982,
303.9850464,0.001072147163,303.9850464,0.1073986441,
303.0459595,-0.00011212354,303.0459595,0.1150536537,
301.9502258,0.0007966979756,301.9502258,0.1298165768,
301.0109253,0.0009175908053,301.0109253,0.1421737373,
300.0715027,-0.0004349770024,300.0715027,0.1566575915,
298.9754028,0.0007767037023,298.9754028,0.1775984466,
298.0357666,0.0008381676162,298.0357666,0.1932061166,
296.9393921,0.0005135964602,296.9393921,0.2216067165,
295.9995422,0.0001752315875,295.9995422,0.2501107156,
295.0595703,0.0003519587626,295.0595703,0.2820463777,
293.9627991,0.0001046954712,293.9627991,0.3226352632,
293.0226135,0.001147745992,293.0226135,0.3514187932,
291.9256287,0.0005750231212,291.9256287,0.3785296381,
290.9852295,0.0002914443321,290.9852295,0.3970535994,
290.0447083,0.0003864682221,290.0447083,0.4221877754,
288.9473267,0.0008192087989,288.9473267,0.4578016102,
288.0066223,0.00101609889,288.0066223,0.4860533178,
287.0657959,0.001103911083,287.0657959,0.5134183168,
285.9680481,0.0007790375967,285.9680481,0.5486119986,
285.0270081,0.0009655837785,285.0270081,0.5736740232,
283.9290161,0.0002131714864,283.9290161,0.5898136497,
282.9877625,0.0008388419519,282.9877625,0.5991840363,
282.0464172,0.0004304639297,282.0464172,0.6067425013,
280.9480591,0.00110705127,280.9480591,0.6181031466,
280.0065002,0.001162825734,280.0065002,0.6240382195,
279.0648193,0.0001705702452,279.0648193,0.6294222474,
277.9661255,0.001575686387,277.9661255,0.6319100261,
277.0242615,0.00123563665,277.0242615,0.633577466,
275.925293,0.001214765594,275.925293,0.6304405332,
274.9832153,0.0009363463614,274.9832153,0.6215820909,
274.0410461,0.0006638868945,274.0410461,0.6175220013,
272.9417419,0.0008876821958,272.9417419,0.6112784743,
271.9993591,0.000541535439,271.9993591,0.6063194871,
271.0569153,0.001393630286,271.0569153,0.6056135893,
269.9572449,0.0004331587697,269.9572449,0.5931162834,
269.0145874,0.0003950959945,269.0145874,0.5841565132,
268.0718079,0.0008785777027,268.0718079,0.5739636421,
266.9718018,-0.00141763268,266.9718018,0.5664513111,
266.0288391,0.001254795352,266.0288391,0.5605843067,
264.9286194,8.048693417E-5,264.9286194,0.5398927331,
263.9854431,-0.0006309520104,263.9854431,0.5305947661,
263.0422058,-0.0008912706398,263.0422058,0.5223535299,
261.9416199,0.001684946241,261.9416199,0.5141018629,
260.9981689,-0.0003397498222,260.9981689,0.5073472857,
260.054657,0.0004686852917,260.054657,0.5037516356,
258.9537354,0.0019681626,258.9537354,0.4902916253,
258.0100098,0.001244255458,258.0100098,0.475581944,
257.0661926,0.0007016879972,257.0661926,0.4646265507,
255.9649506,-0.0005505560548,255.9649506,0.4511593878,
255.0209351,-0.0002909643517,255.0209351,0.4437217116,
254.076828,0.001849134569,254.076828,0.4430271685,
252.9752655,-0.0008527779137,252.9752655,0.4345645905,
252.0309753,0.001120624365,252.0309753,0.4329484403,
250.929184,0.001057355898,250.929184,0.4312485158,
249.9848022,0.000159771691,249.9848022,0.4353902936,
249.0458679,0.0003543422208,249.0458679,0.4411150217,
247.9503326,-0.00022307974,247.9503326,0.449431628,
247.0112152,0.0008765545208,247.0112152,0.4734831154,
246.0720215,-0.0004670940107,246.0720215,0.504450798,
244.9761658,0.0002284001821,244.9761658,0.5376452208,
244.0367889,0.002116746269,244.0367889,0.5712143183,
242.9407349,0.0008101835847,242.9407349,0.6396471858,
242.0011597,-0.0003997541789,242.0011597,0.7033692598,
241.0615082,-0.0005234610871,241.0615082,0.8155088425,
239.9651489,-0.0007768158102,239.9651489,0.9854285717,
239.0253143,-0.001836912706,239.0253143,1.132975459,
237.9287415,0.001612293883,237.9287415,1.3310467,
236.988739,-0.0008533979417,236.988739,1.55135119,
236.048645,-0.001349923899,236.048645,1.879273295,
234.9517822,0.003960357979,234.9517822,1.995597005,
234.0115204,-0.0017600914,234.0115204,10,
233.071167,0.000651702052,233.071167,3.207300425,
231.973999,-0.002068583621,231.973999,2.652322769,
231.0334778,0.002594597405,231.0334778,2.17160511,
229.9361115,-0.00308986241,229.9361115,10,
228.9954224,-0.002046323847,228.9954224,2.757486343,
228.054657,-0.0008356230101,228.054657,3.637776375,
226.9570007,0.007802667562,226.9570007,2.784213305,
226.0160675,0.002461886266,226.0160675,2.70973134,
225.0750427,0.004152666312,225.0750427,2.466392279,
223.9770966,0.002790079685,223.9770966,2.27772212,
223.0359192,-0.005603266414,223.0359192,2.295846701,
221.9377747,0.006717450451,221.9377747,2.877424717,
220.9964294,-0.01059756428,220.9964294,2.005980015,
220.0550079,0.001639939845,220.0550079,1.747934818,
218.9565887,0.03805340454,218.9565887,3.245296717,
218.0149994,-0.04593332484,218.0149994,2.779234171,
217.0733337,0.02694917843,217.0733337,1.399862528,
215.9746399,0.00287470757,215.9746399,1.072004437,
215.0328217,-0.03169133142,215.0328217,10,
213.9339294,0.04324261099,213.9339294,0.7362697124,
212.9919434,0.01207865123,212.9919434,1.057515025,
212.0498962,-0.06780393422,212.0498962,0.5928179622,
210.9507446,0.0917198807,210.9507446,10,
210.0085297,-0.08566567302,210.0085297,10,
209.0662384,-0.303540498,209.0662384,-0.09253787249,
207.9668274,0.1326939464,207.9668274,0.8126396537,
207.0243835,-0.1848926097,207.0243835,0.411339879,
205.9247894,0.2389049381,205.9247894,10,
204.982193,-0.237691015,204.982193,0.4537783563,
204.0395355,0.2389493138,204.0395355,10,
202.9396667,-0.5620340705,202.9396667,-0.01162995398,
201.9968567,0.1113127619,201.9968567,0.4888122976,
201.0539703,-0.09749112278,201.0539703,10,
199.9532928,-1.019442201,199.9532928,-0.9337247014,

baseline,
baseline
Collection Time: 20/12/2019 12:14:35
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 20/12/2019 12:13:49
Method Modifications:
Common Interval nm Changed: 20/12/2019 12:14:10, Old:     5.00, New:     1.00
Baseline Correction Changed: 20/12/2019 12:14:10, Old:0, New:1
Storage Changed: 20/12/2019 12:14:10, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

bm3WT_5in1000,
bm3WT_5in1000
Collection Time: 20/12/2019 12:14:56
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 20/12/2019 12:13:49
Method Modifications:
Common Interval nm Changed: 20/12/2019 12:14:10, Old:     5.00, New:     1.00
Baseline Correction Changed: 20/12/2019 12:14:10, Old:0, New:1
Storage Changed: 20/12/2019 12:14:10, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

