baseline,,b0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,b4,,p4,,b5,,p5,,b6,,p6,,b7,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
756.9985962,-0.000132619447,756.9985962,0.0006246373523,756.9985962,0.02020992897,756.9985962,0.0002961069695,756.9985962,0.02350622416,756.9985962,0.001057304093,756.9985962,0.02280684188,756.9985962,0.0001830782712,756.9985962,0.01507367473,756.9985962,-0.0005764084635,756.9985962,0.01417494938,756.9985962,0.001492298441,756.9985962,0.02233468927,756.9985962,2.653392767E-005,756.9985962,0.01941815205,756.9985962,0.02037028596,756.9985962,0.002430205233,756.9985962,0.01759478264,756.9985962,0.0007020509802,756.9985962,0.01601849683,756.9985962,0.001439078711,756.9985962,0.01982243545,
755.9832764,0.0003688504221,755.9832764,0.0007130704471,755.9832764,0.02077646181,755.9832764,-0.0001808534871,755.9832764,0.02243536897,755.9832764,0.0002547926561,755.9832764,0.0228246022,755.9832764,0.0008563231677,755.9832764,0.01505003776,755.9832764,0.0005946192541,755.9832764,0.01492185146,755.9832764,0.00158909231,755.9832764,0.02172189578,755.9832764,0.0009115207358,755.9832764,0.01872204617,755.9832764,0.02057779208,755.9832764,0.001505779685,755.9832764,0.01739812829,755.9832764,-0.0001917209302,755.9832764,0.01516434923,755.9832764,0.001198048587,755.9832764,0.01963381469,
755.0025635,-0.0002992939553,755.0025635,0.0008837654605,755.0025635,0.0193448253,755.0025635,0.0004092946474,755.0025635,0.02252952941,755.0025635,6.925048365E-005,755.0025635,0.02324463241,755.0025635,-0.0007280276623,755.0025635,0.01434309967,755.0025635,0.0002610866795,755.0025635,0.0135154156,755.0025635,0.0008060341352,755.0025635,0.02247833088,755.0025635,4.322978384E-006,755.0025635,0.01897789724,755.0025635,0.01975334808,755.0025635,0.001705034403,755.0025635,0.01672529243,755.0025635,0.0001019250194,755.0025635,0.01449231151,755.0025635,-0.0002939651022,755.0025635,0.01942251064,
753.9864502,0.0005572421942,753.9864502,8.582046576E-005,753.9864502,0.02057002857,753.9864502,-0.0003739946987,753.9864502,0.0240422748,753.9864502,0.000511108432,753.9864502,0.02539492212,753.9864502,0.001004137681,753.9864502,0.01548734494,753.9864502,0.0007326728664,753.9864502,0.01477016136,753.9864502,0.001782458974,753.9864502,0.02253689058,753.9864502,0.0008357555489,753.9864502,0.01964784414,753.9864502,0.02022237703,753.9864502,0.003299006727,753.9864502,0.01647619344,753.9864502,-0.0002414489572,753.9864502,0.01641478762,753.9864502,-3.406459655E-005,753.9864502,0.02075669542,
753.0050049,-0.00125200639,753.0050049,-0.0002981040161,753.0050049,0.01969272457,753.0050049,-0.0006174072041,753.0050049,0.02311340533,753.0050049,-0.0005271841655,753.0050049,0.02367081121,753.0050049,-0.0001992244797,753.0050049,0.01491381414,753.0050049,-0.000894370547,753.0050049,0.01496747881,753.0050049,2.044996336E-006,753.0050049,0.02211373113,753.0050049,-0.0002351362491,753.0050049,0.01907390729,753.0050049,0.01945077255,753.0050049,0.001694405451,753.0050049,0.01656097732,753.0050049,-0.0005198413855,753.0050049,0.0153941894,753.0050049,-0.0002541775757,753.0050049,0.02020239085,
751.9880981,-0.001020519179,751.9880981,-0.001120347995,751.9880981,0.01963381469,751.9880981,-0.0006546284421,751.9880981,0.02311889268,751.9880981,-0.0009715001797,751.9880981,0.0236518681,751.9880981,-0.0004525097611,751.9880981,0.01554730441,751.9880981,0.0001107025091,751.9880981,0.0152145857,751.9880981,0.0003748611198,751.9880981,0.02110773697,751.9880981,-0.001184116933,751.9880981,0.01957377605,751.9880981,0.01885973848,751.9880981,0.0014657008,751.9880981,0.01682656445,751.9880981,-0.0003956161963,751.9880981,0.01579799131,751.9880981,-0.001210138202,751.9880981,0.01983937062,
751.0059204,0.0004785067867,751.0059204,0.0004085432447,751.0059204,0.02058433369,751.0059204,0.0007337619318,751.0059204,0.02467372455,751.0059204,0.0006979284808,751.0059204,0.02505325899,751.0059204,0.0007701687864,751.0059204,0.0164517276,751.0059204,0.0009164494113,751.0059204,0.01533044316,751.0059204,0.001967174467,751.0059204,0.02382725663,751.0059204,0.001066074939,751.0059204,0.02016044036,751.0059204,0.02058636956,751.0059204,0.002746287268,751.0059204,0.01835864037,751.0059204,0.0007846131339,751.0059204,0.01601645537,751.0059204,0.0005160585279,751.0059204,0.02073747106,
749.9883423,-0.0009983605705,749.9883423,-0.000351958297,749.9883423,0.02022365108,749.9883423,-0.0006448064814,749.9883423,0.02301273122,749.9883423,-0.0007638957468,749.9883423,0.02420840599,749.9883423,0.0004898574552,749.9883423,0.01576003432,749.9883423,-0.001835727016,749.9883423,0.01428381447,749.9883423,0.0002645057102,749.9883423,0.02206677385,749.9883423,-0.0004414936702,749.9883423,0.02132886462,749.9883423,0.01893985085,749.9883423,0.002119945828,749.9883423,0.01682667062,749.9883423,-0.0002176464477,749.9883423,0.01522439811,749.9883423,0.0002590145741,749.9883423,0.02105075493,
749.0054321,-0.0002123165759,749.0054321,0.0007361733587,749.0054321,0.02024475113,749.0054321,-0.0006601079949,749.0054321,0.02455696464,749.0054321,-0.001255516661,749.0054321,0.02374771424,749.0054321,-0.0001385196083,749.0054321,0.01565962657,749.0054321,-0.0007183624548,749.0054321,0.01597144455,749.0054321,0.0006098613376,749.0054321,0.02317046747,749.0054321,0.0003445753537,749.0054321,0.02058677562,749.0054321,0.01862919331,749.0054321,0.001497259713,749.0054321,0.01744714193,749.0054321,-9.861434228E-005,749.0054321,0.01550655253,749.0054321,-0.0008852256578,749.0054321,0.02133517154,
747.9871216,0.00091476331,747.9871216,0.0009091082611,747.9871216,0.02250859141,747.9871216,-4.100143997E-005,747.9871216,0.02551602386,747.9871216,0.001378101064,747.9871216,0.02537936158,747.9871216,0.001669250662,747.9871216,0.01557153277,747.9871216,0.0003269592708,747.9871216,0.01621834375,747.9871216,0.002502786228,747.9871216,0.02392478287,747.9871216,0.00151642994,747.9871216,0.02186582424,747.9871216,0.02123692073,747.9871216,0.003802603111,747.9871216,0.01772807539,747.9871216,0.001593768946,747.9871216,0.01660371013,747.9871216,0.001211728435,747.9871216,0.0225753095,
747.0036011,0.0001963117684,747.0036011,0.0003334615903,747.0036011,0.02101703547,747.0036011,-9.24548367E-005,747.0036011,0.02495857701,747.0036011,-0.00131942064,747.0036011,0.0255519338,747.0036011,0.000301520864,747.0036011,0.01644446887,747.0036011,0.0001572857291,747.0036011,0.01668335311,747.0036011,0.001387086115,747.0036011,0.02347157709,747.0036011,5.237047299E-005,747.0036011,0.02148275264,747.0036011,0.0198536776,747.0036011,0.001903808559,747.0036011,0.01777211018,747.0036011,-0.001001769677,747.0036011,0.0169522725,747.0036011,0.0006281629321,747.0036011,0.02187886462,
745.984436,-0.0002931373019,745.984436,0.0001621540869,745.984436,0.02098095603,745.984436,0.0005293799331,745.984436,0.02578492276,745.984436,-0.0004681800492,745.984436,0.02509327047,745.984436,0.0004228719044,745.984436,0.01700915024,745.984436,-0.0001150220123,745.984436,0.01577256992,745.984436,0.000882494438,745.984436,0.02325118706,745.984436,0.001071732026,745.984436,0.02150440402,745.984436,0.01963535883,745.984436,0.002445876366,745.984436,0.01897097565,745.984436,0.0001734447287,745.984436,0.01610141806,745.984436,0.001005175523,745.984436,0.0213409625,
745.0001221,0.0001386932709,745.0001221,0.000897487218,745.0001221,0.02213377878,745.0001221,0.0004615331127,745.0001221,0.02638623118,745.0001221,-7.61040792E-006,745.0001221,0.02565281466,745.0001221,0.0008572309744,745.0001221,0.01637602411,745.0001221,1.26843097E-005,745.0001221,0.01657286286,745.0001221,0.001484999433,745.0001221,0.02516645007,745.0001221,0.001063609729,745.0001221,0.02253727242,745.0001221,0.02109281905,745.0001221,0.0029955809,745.0001221,0.01955297962,745.0001221,0.0004520488728,745.0001221,0.01819070987,745.0001221,0.0004310339864,745.0001221,0.02248601802,
744.0155029,-0.0005104300799,744.0155029,-0.0003600798082,744.0155029,0.02154387347,744.0155029,-0.0002249425743,744.0155029,0.02483228408,744.0155029,-0.0003275410272,744.0155029,0.02539623901,744.0155029,0.0008843101677,744.0155029,0.01630079187,744.0155029,-0.0003526307701,744.0155029,0.01633288339,744.0155029,0.001345901634,744.0155029,0.02465890162,744.0155029,-0.0004344080808,744.0155029,0.02133873291,744.0155029,0.01970445365,744.0155029,0.002352170646,744.0155029,0.01901470311,744.0155029,-0.0004049265699,744.0155029,0.01657552458,744.0155029,8.442234684E-005,744.0155029,0.02342234366,
742.9953003,0.0008406834095,742.9953003,0.001766369911,742.9953003,0.02247800305,742.9953003,0.001354860142,742.9953003,0.02651066519,742.9953003,0.0009183171787,742.9953003,0.02602927573,742.9953003,0.001858233474,742.9953003,0.0185214486,742.9953003,0.001752256765,742.9953003,0.01776296832,742.9953003,0.002069900278,742.9953003,0.02583654039,742.9953003,0.001784278429,742.9953003,0.02250627428,742.9953003,0.02075202391,742.9953003,0.002680828096,742.9953003,0.02003339306,742.9953003,0.001315574045,742.9953003,0.01843579672,742.9953003,0.001323778881,742.9953003,0.02373735234,
742.0098267,-9.597456665E-005,742.0098267,0.0001028830229,742.0098267,0.02227719128,742.0098267,0.0002991895017,742.0098267,0.02597150765,742.0098267,0.0003635393223,742.0098267,0.02577709407,742.0098267,0.0005976262037,742.0098267,0.01756214164,742.0098267,0.00114600698,742.0098267,0.01715327613,742.0098267,0.001587273669,742.0098267,0.02576536499,742.0098267,0.001123245689,742.0098267,0.02232384309,742.0098267,0.02148816548,742.0098267,0.001695912797,742.0098267,0.01918668672,742.0098267,0.0002433444897,742.0098267,0.01769062318,742.0098267,0.0008066046867,742.0098267,0.02335819975,
740.9888916,-0.0002900330583,740.9888916,0.001004215563,740.9888916,0.0221743118,740.9888916,0.0006871686783,740.9888916,0.0274243094,740.9888916,0.0003361040144,740.9888916,0.02626711316,740.9888916,0.001163656358,740.9888916,0.01840949059,740.9888916,0.0006203341181,740.9888916,0.01728322729,740.9888916,0.001339150476,740.9888916,0.02557851002,740.9888916,0.000197244095,740.9888916,0.02317013964,740.9888916,0.02074577846,740.9888916,0.002705729101,740.9888916,0.02016835846,740.9888916,0.0007291723741,740.9888916,0.01844470948,740.9888916,0.0005175357801,740.9888916,0.02344977297,
740.0028076,0.000123131118,740.0028076,-0.0001286342158,740.0028076,0.02373940311,740.0028076,0.0007032696158,740.0028076,0.02669921331,740.0028076,-7.702980656E-005,740.0028076,0.02661457658,740.0028076,0.0002411947644,740.0028076,0.01763411425,740.0028076,0.0007760294247,740.0028076,0.01733796671,740.0028076,0.0009486429626,740.0028076,0.0259261094,740.0028076,0.0008123880252,740.0028076,0.02267181873,740.0028076,0.02042362466,740.0028076,0.002130038803,740.0028076,0.01991719566,740.0028076,1.467759193E-005,740.0028076,0.01778732054,740.0028076,0.0002253958373,740.0028076,0.02352215536,
739.0163574,0.0009419757989,739.0163574,0.001022403943,739.0163574,0.02275645547,739.0163574,0.0007927042316,739.0163574,0.02745500021,739.0163574,0.0001782614709,739.0163574,0.02729804255,739.0163574,0.0007803860935,739.0163574,0.01773039438,739.0163574,0.0004223277501,739.0163574,0.01714592427,739.0163574,0.002091723029,739.0163574,0.0257312227,739.0163574,0.0008240845636,739.0163574,0.02268313617,739.0163574,0.02131445333,739.0163574,0.002666711342,739.0163574,0.02008153871,739.0163574,0.0007085589459,739.0163574,0.01895921119,739.0163574,0.001022118493,739.0163574,0.02394018136,
737.9943237,-0.0002687684901,737.9943237,0.0004408028035,737.9943237,0.02267449163,737.9943237,-7.775448466E-005,737.9943237,0.0261701867,737.9943237,0.0001422149071,737.9943237,0.02577077597,737.9943237,0.0006045991322,737.9943237,0.01747489907,737.9943237,-0.0004078230995,737.9943237,0.01709627174,737.9943237,0.001283171587,737.9943237,0.02558839507,737.9943237,0.0001376057189,737.9943237,0.02296504937,737.9943237,0.02060547844,737.9943237,0.002014295198,737.9943237,0.01951017044,737.9943237,-9.799322288E-005,737.9943237,0.01788064092,737.9943237,0.0006696424098,737.9943237,0.02334648184,
737.0071411,-0.0003432158264,737.0071411,-4.177794472E-005,737.0071411,0.0226951912,737.0071411,-0.0005805963883,737.0071411,0.02654390596,737.0071411,-0.0006942758919,737.0071411,0.02677208558,737.0071411,0.0008260816103,737.0071411,0.01744299196,737.0071411,0.0002493534412,737.0071411,0.01771100797,737.0071411,0.0006248447462,737.0071411,0.0261937771,737.0071411,-0.0001800254831,737.0071411,0.02305640467,737.0071411,0.0204526037,737.0071411,0.001976483734,737.0071411,0.01972896792,737.0071411,-1.351226547E-005,737.0071411,0.01776876673,737.0071411,0.0005206976202,737.0071411,0.02339423075,
735.984375,-0.001244262792,735.984375,-0.0001876327296,735.984375,0.02192403004,735.984375,-0.0007634306094,735.984375,0.02675878815,735.984375,-0.0003216951736,735.984375,0.02688927576,735.984375,0.0008805490215,735.984375,0.01803782023,735.984375,-0.0002622492029,735.984375,0.01821983606,735.984375,0.0003341092379,735.984375,0.02675606124,735.984375,0.0003046552592,735.984375,0.02233594283,735.984375,0.02134031057,735.984375,0.00213485118,735.984375,0.02058175392,735.984375,-0.0002034678182,735.984375,0.01881283522,735.984375,0.0003420624416,735.984375,0.02419012226,
734.996521,0.0004101755912,734.996521,0.0001533496543,734.996521,0.02245728485,734.996521,-0.0002789611171,734.996521,0.02724068239,734.996521,-0.0001490775903,734.996521,0.02685939707,734.996521,0.0002710070694,734.996521,0.01780447364,734.996521,-9.897666314E-005,734.996521,0.01713647321,734.996521,0.001164772431,734.996521,0.02567851916,734.996521,0.000189966886,734.996521,0.02240257896,734.996521,0.02148242667,734.996521,0.001823242987,734.996521,0.02011982165,734.996521,-0.0001543047256,734.996521,0.01803887263,734.996521,-0.0001463863591,734.996521,0.02430486865,
734.0083008,-0.000936940778,734.0083008,-9.99601034E-005,734.0083008,0.0232148394,734.0083008,-7.640865806E-005,734.0083008,0.02765115909,734.0083008,0.0004637616803,734.0083008,0.0263770707,734.0083008,0.0006049879594,734.0083008,0.0182175152,734.0083008,-0.0001840619952,734.0083008,0.01769960113,734.0083008,0.001205758075,734.0083008,0.02654679492,734.0083008,0.0005483001587,734.0083008,0.02344422787,734.0083008,0.0221930556,734.0083008,0.001909294515,734.0083008,0.02049466409,734.0083008,0.0004647982132,734.0083008,0.0183630418,734.0083008,0.0008149555069,734.0083008,0.02401261777,
732.984436,-5.285593215E-005,732.984436,-0.0002829967125,732.984436,0.02351988852,732.984436,0.0003869086504,732.984436,0.02792682126,732.984436,-0.0001150220123,732.984436,0.02654473111,732.984436,0.0008691881085,732.984436,0.01829243265,732.984436,-0.0003949437814,732.984436,0.01835766807,732.984436,0.001404381706,732.984436,0.02599764243,732.984436,0.0007188525633,732.984436,0.02323704027,732.984436,0.02265300043,732.984436,0.001279173302,732.984436,0.02077665366,732.984436,7.569717127E-005,732.984436,0.01980460808,732.984436,0.0003860277648,732.984436,0.02456983924,
731.9954834,-0.0003223159874,731.9954834,0.0005622964818,731.9954834,0.02446551248,731.9954834,-0.0004062713997,731.9954834,0.02781420574,731.9954834,6.808063063E-006,731.9954834,0.02818412334,731.9954834,0.0007296131807,731.9954834,0.01880169846,731.9954834,0.0004571537429,731.9954834,0.01824548282,731.9954834,0.002328773262,731.9954834,0.02784784883,731.9954834,0.0006964505883,731.9954834,0.02418319881,731.9954834,0.02329171635,731.9954834,0.002263064962,731.9954834,0.02137617581,731.9954834,0.0001967261342,731.9954834,0.01948677935,731.9954834,1.993265323E-005,731.9954834,0.02486706898,
731.0062256,3.83114002E-006,731.0062256,0.0009950307431,731.0062256,0.02429421805,731.0062256,0.0007466751267,731.0062256,0.02822003141,731.0062256,0.0003487722424,731.0062256,0.02784340642,731.0062256,0.001068669837,731.0062256,0.01977133751,731.0062256,0.0002120060526,731.0062256,0.0184460599,731.0062256,0.002083815634,731.0062256,0.02796687745,731.0062256,0.0006262704846,731.0062256,0.02448408119,731.0062256,0.0240892265,731.0062256,0.002220027847,731.0062256,0.02114532143,731.0062256,0.0003947073419,731.0062256,0.01911718771,731.0062256,0.0009193288279,731.0062256,0.02513869107,
730.0166626,-0.0008494709618,730.0166626,0.0002219512244,730.0166626,0.02347701415,730.0166626,-0.0008677620208,730.0166626,0.02748891897,730.0166626,-0.0006821287679,730.0166626,0.02699030191,730.0166626,0.0002490426414,730.0166626,0.01835918054,730.0166626,-0.0001175063953,730.0166626,0.01812069491,730.0166626,0.00105639582,730.0166626,0.02693733573,730.0166626,-0.0001557538199,730.0166626,0.0241837725,730.0166626,0.02348767035,730.0166626,0.001666470198,730.0166626,0.02069956809,730.0166626,-0.0002565059403,730.0166626,0.01847855188,730.0166626,-0.000218733112,730.0166626,0.02514549345,
728.991333,-0.0005169973592,728.991333,-5.000880992E-005,728.991333,0.02379214577,728.991333,-0.0007565052947,728.991333,0.02815785445,728.991333,-0.0003937023866,728.991333,0.02755359374,728.991333,0.0001003973885,728.991333,0.01932585426,728.991333,0.0002703077334,728.991333,0.01895345189,728.991333,0.001490817871,728.991333,0.02756277844,728.991333,0.0007232864155,728.991333,0.0242379941,728.991333,0.02450840175,728.991333,0.002099188277,728.991333,0.02087811381,728.991333,8.126365719E-005,728.991333,0.01929494739,728.991333,0.0001499574137,728.991333,0.02503414638,
728.0010376,-0.0002837727952,728.0010376,-0.0001027551407,728.0010376,0.02394805849,728.0010376,0.0003870122891,728.0010376,0.02821006067,728.0010376,-0.0001838032476,728.0010376,0.02811198123,728.0010376,0.0005635146517,728.0010376,0.01926737279,728.0010376,0.0004094501201,728.0010376,0.01835242845,728.0010376,0.00200472516,728.0010376,0.02755444869,728.0010376,0.0002433703921,728.0010376,0.02451135963,728.0010376,0.02555901743,728.0010376,0.002216645516,728.0010376,0.02108496614,728.0010376,0.0005970299826,728.0010376,0.01950321347,728.0010376,0.0004935633624,728.0010376,0.02514914051,
727.010376,8.90309675E-005,727.010376,0.0002957184042,727.010376,0.02530337498,727.010376,0.0005577087286,727.010376,0.02885581926,727.010376,0.0001370360551,727.010376,0.02831962705,727.010376,0.0008137365803,727.010376,0.01958506741,727.010376,0.0001003714933,727.010376,0.01873458549,727.010376,0.001747396542,727.010376,0.02817274258,727.010376,0.001104404218,727.010376,0.02461805195,727.010376,0.02615830861,727.010376,0.001751633012,727.010376,0.02135096863,727.010376,0.0005049663014,727.010376,0.01987370104,727.010376,0.0003105096112,727.010376,0.02582544088,
725.9840088,-0.0002671128022,725.9840088,0.0002651791438,725.9840088,0.02429019473,725.9840088,2.329737754E-007,725.9840088,0.02848643623,725.9840088,0.0002104780287,725.9840088,0.02803236805,725.9840088,0.0007204601425,725.9840088,0.01912743971,725.9840088,-0.0005220649182,725.9840088,0.01846896298,725.9840088,0.0008448850713,725.9840088,0.02780269831,725.9840088,0.0005839138757,725.9840088,0.02468260191,725.9840088,0.02511241473,725.9840088,0.001712908735,725.9840088,0.02155238762,725.9840088,0.0003932305262,725.9840088,0.0194314979,725.9840088,7.652566273E-005,725.9840088,0.02498626895,
724.9926147,0.0001718650601,724.9926147,0.0003999151813,724.9926147,0.02509831823,724.9926147,0.000877618033,724.9926147,0.02915364318,724.9926147,-7.019707118E-005,724.9926147,0.02792709693,724.9926147,0.001862029079,724.9926147,0.01970802806,724.9926147,0.001077103661,724.9926147,0.01909416728,724.9926147,0.001900220639,724.9926147,0.02862615511,724.9926147,0.000523885421,724.9926147,0.02510687523,724.9926147,0.02630366199,724.9926147,0.002682625316,724.9926147,0.02177559026,724.9926147,0.0009902569,724.9926147,0.02031204477,724.9926147,0.0009974696441,724.9926147,0.02640991658,
