baseline#],,bm3,,dmso_1,,dmso_2,,arachadonicAcid_0.5,,arachadoinicAcid_1.0.,,arachadoinicAcid_1.5,,arachadoinicAcid_2.0,,arachadoinicAcid_2.5,,arachadoinicAcid_3.0,,arachadoinicAcid_4.0,,arachadoinicAcid_5.0,,arachadoinicAcid_6.0,,arachadoinicAcid_7.0,,arachadoinicAcid_8.0,,arachadoinicAcid_9.0,,arachadoinicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
581.0001831,-0.0006077394937,581.0001831,0.02348821796,581.0001831,0.0267743431,581.0001831,0.02528858557,581.0001831,0.02475754544,581.0001831,0.0248903688,581.0001831,0.02506162412,581.0001831,0.02445023134,581.0001831,0.02462101169,581.0001831,0.02937605418,581.0001831,0.02563403174,581.0001831,0.03112234175,581.0001831,0.0289202258,581.0001831,0.0295859687,581.0001831,0.0283350721,581.0001831,0.03133847192,581.0001831,0.03380363807,
580.0015259,-0.00059962261,580.0015259,0.02471726388,580.0015259,0.02722888626,580.0015259,0.02760812454,580.0015259,0.02626854368,580.0015259,0.0253724996,580.0015259,0.02579302527,580.0015259,0.02546128817,580.0015259,0.0248689875,580.0015259,0.030072622,580.0015259,0.02578217536,580.0015259,0.03241145238,580.0015259,0.02896994911,580.0015259,0.02990578674,580.0015259,0.02976767905,580.0015259,0.03248592839,580.0015259,0.03392775357,
579.0027466,0.0002229094971,579.0027466,0.02550056949,579.0027466,0.02766478807,579.0027466,0.02800812572,579.0027466,0.02691587992,579.0027466,0.02579044364,579.0027466,0.02648799308,579.0027466,0.02634073608,579.0027466,0.02619352937,579.0027466,0.0295084957,579.0027466,0.02647943608,579.0027466,0.03144448996,579.0027466,0.02989469469,579.0027466,0.03039160557,579.0027466,0.02928191982,579.0027466,0.03331049532,579.0027466,0.03406086192,
578.0036011,-0.0003744085261,578.0036011,0.02689591423,578.0036011,0.02766385116,578.0036011,0.02847894467,578.0036011,0.02658917382,578.0036011,0.02533147484,578.0036011,0.02611116134,578.0036011,0.02614582703,578.0036011,0.02613120154,578.0036011,0.02982504107,578.0036011,0.02669145167,578.0036011,0.03077767231,578.0036011,0.02966752835,578.0036011,0.03086156957,578.0036011,0.03034435585,578.0036011,0.0323311016,578.0036011,0.03434404358,
577.0042114,-0.000420495111,577.0042114,0.0282124076,577.0042114,0.03046767972,577.0042114,0.03072707541,577.0042114,0.02822260186,577.0042114,0.02712466381,577.0042114,0.02799269184,577.0042114,0.02707294747,577.0042114,0.02714662626,577.0042114,0.03154357523,577.0042114,0.02927076072,577.0042114,0.03243329003,577.0042114,0.02990340069,577.0042114,0.03278092295,577.0042114,0.0313270092,577.0042114,0.03434959054,577.0042114,0.03537929431,
576.0046387,-0.0003605970996,576.0046387,0.02840780467,576.0046387,0.03188623488,576.0046387,0.03137199953,576.0046387,0.02871984243,576.0046387,0.02733109519,576.0046387,0.0278963726,576.0046387,0.02704677545,576.0046387,0.02721251547,576.0046387,0.03141293302,576.0046387,0.02877692692,576.0046387,0.0324623026,576.0046387,0.03042991832,576.0046387,0.03129087016,576.0046387,0.03000857122,576.0046387,0.0342746526,576.0046387,0.03527031839,
575.0047607,-0.0002846523421,575.0047607,0.02958743647,575.0047607,0.03259434924,575.0047607,0.03274549916,575.0047607,0.02928615734,575.0047607,0.0283135213,575.0047607,0.02880613692,575.0047607,0.02830490097,575.0047607,0.02817710675,575.0047607,0.03209457919,575.0047607,0.02885443531,575.0047607,0.03340315819,575.0047607,0.03154883534,575.0047607,0.03174156323,575.0047607,0.03120644391,575.0047607,0.03486770019,575.0047607,0.03536741436,
574.0046997,-1.8430419E-005,574.0046997,0.03064698353,574.0046997,0.0331011191,574.0046997,0.03226744384,574.0046997,0.02980998531,574.0046997,0.02760784887,574.0046997,0.02890390158,574.0046997,0.02790578641,574.0046997,0.02721196413,574.0046997,0.03197104111,574.0046997,0.02916801162,574.0046997,0.03296928108,574.0046997,0.03108215891,574.0046997,0.03266104311,574.0046997,0.03109967709,574.0046997,0.03431818262,574.0046997,0.0355197601,
573.0042725,-0.0004078230995,573.0042725,0.02986377478,573.0042725,0.03324507177,573.0042725,0.0324604623,573.0042725,0.02997220866,573.0042725,0.02914473042,573.0042725,0.02934306674,573.0042725,0.02840750106,573.0042725,0.02834736928,573.0042725,0.03240472823,573.0042725,0.02937741019,573.0042725,0.03275532648,573.0042725,0.03109842539,573.0042725,0.03229613602,573.0042725,0.03075827844,573.0042725,0.03409129754,573.0042725,0.03652865067,
572.0036621,-0.0001249594789,572.0036621,0.03172287717,572.0036621,0.0339509584,572.0036621,0.03384715319,572.0036621,0.03175804764,572.0036621,0.02962850593,572.0036621,0.02994389087,572.0036621,0.02891352959,572.0036621,0.02937245183,572.0036621,0.03325440362,572.0036621,0.02981480956,572.0036621,0.03340276703,572.0036621,0.03225009888,572.0036621,0.03288377821,572.0036621,0.03225138411,572.0036621,0.03507461771,572.0036621,0.03675881401,
571.0028076,-0.0004183228011,571.0028076,0.03204867616,571.0028076,0.03429327905,571.0028076,0.03300494701,571.0028076,0.03128182888,571.0028076,0.03013709933,571.0028076,0.03033375181,571.0028076,0.02874409594,571.0028076,0.0298664365,571.0028076,0.03313336149,571.0028076,0.0300670173,571.0028076,0.03364014626,571.0028076,0.03152514622,571.0028076,0.03381245211,571.0028076,0.03136793897,571.0028076,0.03398345411,571.0028076,0.0361906141,
570.001709,-0.0001738153805,570.001709,0.03216116875,570.001709,0.03496164829,570.001709,0.03451830894,570.001709,0.03103786521,570.001709,0.02942577377,570.001709,0.03075194359,570.001709,0.02949259244,570.001709,0.02940735221,570.001709,0.03371956199,570.001709,0.0306677334,570.001709,0.0340009518,570.001709,0.03277274594,570.001709,0.03311425075,570.001709,0.03223228455,570.001709,0.03512583673,570.001709,0.03823210672,
569.0003052,-4.716167314E-005,569.0003052,0.03161364421,569.0003052,0.03519334272,569.0003052,0.0344177857,569.0003052,0.03195368126,569.0003052,0.03071773984,569.0003052,0.03124521859,569.0003052,0.03015627153,569.0003052,0.03068793006,569.0003052,0.03500443697,569.0003052,0.03109286539,569.0003052,0.03511595726,569.0003052,0.03343019262,569.0003052,0.03397038206,569.0003052,0.03376950324,569.0003052,0.03561107069,569.0003052,0.03764907271,
567.9986572,-6.833358202E-005,567.9986572,0.03256256878,567.9986572,0.03536008671,567.9986572,0.03408656642,567.9986572,0.03253720701,567.9986572,0.03120330162,567.9986572,0.03134832159,567.9986572,0.03060553968,567.9986572,0.0299551785,567.9986572,0.03475663438,567.9986572,0.03074458055,567.9986572,0.03535051271,567.9986572,0.03297849745,567.9986572,0.03444746137,567.9986572,0.0334469676,567.9986572,0.03534615785,567.9986572,0.03823665529,
566.9968262,0.0003945259959,566.9968262,0.03274050355,566.9968262,0.03528778255,566.9968262,0.03506678715,566.9968262,0.03262172267,566.9968262,0.03096599877,566.9968262,0.03169497475,566.9968262,0.03086479381,566.9968262,0.03040854074,566.9968262,0.03539325297,566.9968262,0.03151117638,566.9968262,0.03548206389,566.9968262,0.03329386562,566.9968262,0.03392131627,566.9968262,0.03348784521,566.9968262,0.03599266708,566.9968262,0.03831629455,
565.9946899,-0.000804256706,565.9946899,0.03184149414,565.9946899,0.03412254527,565.9946899,0.03453462198,565.9946899,0.03153561428,565.9946899,0.02983380109,565.9946899,0.0307234358,565.9946899,0.02995808981,565.9946899,0.02921687812,565.9946899,0.03435180336,565.9946899,0.03079720773,565.9946899,0.0352541469,565.9946899,0.03318949044,565.9946899,0.03379457444,565.9946899,0.03357195854,565.9946899,0.03500160202,565.9946899,0.03822826222,
564.9923706,-0.0005600699224,564.9923706,0.03196580335,564.9923706,0.03477048874,564.9923706,0.03423314169,564.9923706,0.03231953084,564.9923706,0.03050527908,564.9923706,0.03207910806,564.9923706,0.03103044257,564.9923706,0.03112426028,564.9923706,0.03509664908,564.9923706,0.03199988231,564.9923706,0.03639861196,564.9923706,0.03429963812,564.9923706,0.03523612395,564.9923706,0.03539771959,564.9923706,0.03673622012,564.9923706,0.03862761334,
563.9897461,-0.0008851740276,563.9897461,0.03107123077,563.9897461,0.03437780216,563.9897461,0.0343179591,563.9897461,0.03148000315,563.9897461,0.03127008677,563.9897461,0.03121323138,563.9897461,0.03061601147,563.9897461,0.03089247644,563.9897461,0.03589858115,563.9897461,0.03169728443,563.9897461,0.03640986979,563.9897461,0.03455076739,563.9897461,0.03475052118,563.9897461,0.03447632492,563.9897461,0.03668101132,563.9897461,0.03892355785,
562.9868774,-0.000571031298,562.9868774,0.03041270562,562.9868774,0.03302391246,562.9868774,0.03396070004,562.9868774,0.03150391206,562.9868774,0.0304349158,562.9868774,0.03153294325,562.9868774,0.02995484509,562.9868774,0.03046023846,562.9868774,0.03503583372,562.9868774,0.03157611564,562.9868774,0.03592498228,562.9868774,0.03415959328,562.9868774,0.03486753255,562.9868774,0.03473019227,562.9868774,0.0361190401,562.9868774,0.03876896575,
561.9837646,-0.0003431123623,561.9837646,0.03086840734,561.9837646,0.03401878476,561.9837646,0.03374040499,561.9837646,0.03192649037,561.9837646,0.03163753077,561.9837646,0.03212448582,561.9837646,0.03119006194,561.9837646,0.03104462102,561.9837646,0.03728519753,561.9837646,0.03223490342,561.9837646,0.0365578793,561.9837646,0.03423437104,561.9837646,0.03761954606,561.9837646,0.03573483229,561.9837646,0.03715935722,561.9837646,0.03965592757,
561.0175781,0.0002342276275,561.0175781,0.03145384043,561.0175781,0.03385672346,561.0175781,0.03384066001,561.0175781,0.03259314969,561.0175781,0.0317054987,561.0175781,0.03316786513,561.0175781,0.03278723359,561.0175781,0.03229418397,561.0175781,0.03856525943,561.0175781,0.03284105659,561.0175781,0.03793386742,561.0175781,0.03616363183,561.0175781,0.03687997162,561.0175781,0.03539670631,561.0175781,0.03815895319,561.0175781,0.03982490674,
560.013916,0.0002697896853,560.013916,0.03075433336,560.013916,0.03235054016,560.013916,0.03244157508,560.013916,0.03161086142,560.013916,0.03081440926,560.013916,0.03229340166,560.013916,0.03050508536,560.013916,0.03189941123,560.013916,0.03603313863,560.013916,0.03250886127,560.013916,0.03671627864,560.013916,0.03550102562,560.013916,0.0363028869,560.013916,0.03556774557,560.013916,0.03838418797,560.013916,0.04059915617,
559.0101318,5.532183786E-005,559.0101318,0.03084000386,559.0101318,0.03327371553,559.0101318,0.03242093697,559.0101318,0.03125840425,559.0101318,0.03164193034,559.0101318,0.03196265548,559.0101318,0.03173791617,559.0101318,0.03229368106,559.0101318,0.036623016,559.0101318,0.03323442489,559.0101318,0.03758468479,559.0101318,0.03559494019,559.0101318,0.03716654703,559.0101318,0.03583323956,559.0101318,0.03782419115,559.0101318,0.04086185992,
558.0060425,-0.0004577332584,558.0060425,0.03071938083,558.0060425,0.03236571327,558.0060425,0.03284334764,558.0060425,0.03180060536,558.0060425,0.03083136119,558.0060425,0.03253491968,558.0060425,0.03257598728,558.0060425,0.0323522687,558.0060425,0.03772521392,558.0060425,0.03351130337,558.0060425,0.03766894713,558.0060425,0.03685272485,558.0060425,0.03812484071,558.0060425,0.03644413128,558.0060425,0.0389312841,558.0060425,0.04018478096,
557.00177,-0.0001287894847,557.00177,0.02981841378,557.00177,0.03259161487,557.00177,0.03239918128,557.00177,0.03143694997,557.00177,0.03201618418,557.00177,0.03286180273,557.00177,0.03201230988,557.00177,0.03242489696,557.00177,0.0374966003,557.00177,0.03350738809,557.00177,0.03844476119,557.00177,0.03621838242,557.00177,0.03765375912,557.00177,0.03703293577,557.00177,0.03795010969,557.00177,0.04171458259,
555.9971313,-0.0005695835571,555.9971313,0.02901096083,555.9971313,0.03234817088,555.9971313,0.03224354982,555.9971313,0.03130725399,555.9971313,0.03186773509,555.9971313,0.03340539709,555.9971313,0.03205046058,555.9971313,0.03224008903,555.9971313,0.0380968079,555.9971313,0.03394339979,555.9971313,0.03796968609,555.9971313,0.0364307873,555.9971313,0.03823357448,555.9971313,0.03729439154,555.9971313,0.0400131382,555.9971313,0.04240301251,
554.9923096,-8.29307246E-005,554.9923096,0.0298395697,554.9923096,0.03313685209,554.9923096,0.03340531141,554.9923096,0.03241273388,554.9923096,0.03275005147,554.9923096,0.03395862505,554.9923096,0.034394335,554.9923096,0.03459415957,554.9923096,0.03911235929,554.9923096,0.03534775972,554.9923096,0.04038930684,554.9923096,0.03756831214,554.9923096,0.03932570294,554.9923096,0.03845927119,554.9923096,0.04043263197,554.9923096,0.04276863486,
553.9872437,3.864947212E-005,553.9872437,0.03001123294,553.9872437,0.03175289556,553.9872437,0.03322095424,553.9872437,0.0317396149,553.9872437,0.03275130689,553.9872437,0.03382076323,553.9872437,0.03418160602,553.9872437,0.03431815654,553.9872437,0.04007098824,553.9872437,0.03491112217,553.9872437,0.04008813575,553.9872437,0.03862801194,553.9872437,0.03876777738,553.9872437,0.03925945237,553.9872437,0.04139139131,553.9872437,0.04328945652,
552.9819336,0.000927915331,552.9819336,0.03005026281,552.9819336,0.03305673227,552.9819336,0.03277927637,552.9819336,0.03217086941,552.9819336,0.03320231661,552.9819336,0.03398827091,552.9819336,0.03345233575,552.9819336,0.0337587297,552.9819336,0.03965359926,552.9819336,0.03520681709,552.9819336,0.03968397528,552.9819336,0.0390375033,552.9819336,0.03930218145,552.9819336,0.03870424256,552.9819336,0.04148035496,552.9819336,0.04252124578,
552.0136719,0.0003730993776,552.0136719,0.03037633561,552.0136719,0.03293420747,552.0136719,0.03350568563,552.0136719,0.03359307349,552.0136719,0.03371897712,552.0136719,0.0351517424,552.0136719,0.03499604762,552.0136719,0.03530519083,552.0136719,0.0401273407,552.0136719,0.03574227914,552.0136719,0.04113738611,552.0136719,0.03915915638,552.0136719,0.04038763046,552.0136719,0.03974592686,552.0136719,0.04193491116,552.0136719,0.04463782534,
551.0078125,0.0002631847165,551.0078125,0.03015704826,551.0078125,0.03273107111,551.0078125,0.03328606859,551.0078125,0.03266006708,551.0078125,0.03372308984,551.0078125,0.03488806263,551.0078125,0.03535643592,551.0078125,0.03464153409,551.0078125,0.04087437317,551.0078125,0.03561688587,551.0078125,0.0412668325,551.0078125,0.03983929008,551.0078125,0.04009338841,551.0078125,0.04016913846,551.0078125,0.04186458141,551.0078125,0.04519855231,
550.0018311,0.001152677345,550.0018311,0.03154730424,550.0018311,0.03395146132,550.0018311,0.03454162925,550.0018311,0.03442468122,550.0018311,0.03516123071,550.0018311,0.03597841039,550.0018311,0.03599823639,550.0018311,0.03654188663,550.0018311,0.04277423397,550.0018311,0.03727148846,550.0018311,0.0423164852,550.0018311,0.04158546031,550.0018311,0.04138919711,550.0018311,0.04166175425,550.0018311,0.04264659435,550.0018311,0.04524802044,
548.9955444,-0.0003410948557,548.9955444,0.03113251925,548.9955444,0.03317823261,548.9955444,0.03342513368,548.9955444,0.03436519578,548.9955444,0.03429907933,548.9955444,0.03570211679,548.9955444,0.0354853496,548.9955444,0.03594657779,548.9955444,0.04236271605,548.9955444,0.03716403991,548.9955444,0.04290856794,548.9955444,0.04135830328,548.9955444,0.04080066085,548.9955444,0.04069227725,548.9955444,0.04325287789,548.9955444,0.04546445608,
547.9890747,-0.0002140759607,547.9890747,0.03126761317,547.9890747,0.03379865736,547.9890747,0.03484840319,547.9890747,0.0339871496,547.9890747,0.03467946872,547.9890747,0.03620901331,547.9890747,0.03621382639,547.9890747,0.03651952744,547.9890747,0.04248832911,547.9890747,0.03749230877,547.9890747,0.04279357195,547.9890747,0.04062459618,547.9890747,0.04176835716,547.9890747,0.04170463607,547.9890747,0.04269488528,547.9890747,0.04552099854,
546.9822998,0.000376674725,546.9822998,0.03226928413,546.9822998,0.03457114473,546.9822998,0.03552672639,546.9822998,0.03577398509,546.9822998,0.03563798964,546.9822998,0.03694360703,546.9822998,0.03665109724,546.9822998,0.03724181652,546.9822998,0.04290496558,546.9822998,0.03744614497,546.9822998,0.04373328388,546.9822998,0.04205928743,546.9822998,0.04242156446,546.9822998,0.04231346026,546.9822998,0.04401548207,546.9822998,0.04615373909,
546.0126343,0.00013897811,546.0126343,0.03240180016,546.0126343,0.03436054289,546.0126343,0.03526863456,546.0126343,0.03562548384,546.0126343,0.03571133688,546.0126343,0.03714232519,546.0126343,0.03686306626,546.0126343,0.0372537747,546.0126343,0.04320678487,546.0126343,0.03808287531,546.0126343,0.04362797365,546.0126343,0.0417913571,546.0126343,0.042653732,546.0126343,0.04228615388,546.0126343,0.0441079922,546.0126343,0.04697054252,
545.0054321,0.0002691939299,545.0054321,0.03251536191,545.0054321,0.03488694131,545.0054321,0.03603482619,545.0054321,0.03499152884,545.0054321,0.03553184122,545.0054321,0.03698879108,545.0054321,0.03693692759,545.0054321,0.03731771931,545.0054321,0.04326063022,545.0054321,0.03892126307,545.0054321,0.04337754846,545.0054321,0.04183975235,545.0054321,0.0422205627,545.0054321,0.04229793698,545.0054321,0.04415163398,545.0054321,0.04708021507,
543.9979858,-0.0001610843901,543.9979858,0.03278192878,543.9979858,0.03471118212,543.9979858,0.03616537526,543.9979858,0.03582157567,543.9979858,0.03599981219,543.9979858,0.03737713024,543.9979858,0.03744306788,543.9979858,0.03743996471,543.9979858,0.04370090738,543.9979858,0.03843172267,543.9979858,0.04363358393,543.9979858,0.04187088087,543.9979858,0.04298755154,543.9979858,0.04246854782,543.9979858,0.04410830885,543.9979858,0.04641942307,
542.9902344,0.0001211891285,542.9902344,0.03294403851,542.9902344,0.03577800468,542.9902344,0.03614264354,542.9902344,0.03628307581,542.9902344,0.03651950136,542.9902344,0.03761135787,542.9902344,0.03794443235,542.9902344,0.03771045059,542.9902344,0.04381992295,542.9902344,0.03856503218,542.9902344,0.04391992465,542.9902344,0.04254888371,542.9902344,0.04303754121,542.9902344,0.04300513119,542.9902344,0.04450100288,542.9902344,0.0473529622,
541.9823608,0.0004292979138,541.9823608,0.03362904117,541.9823608,0.03611541167,541.9823608,0.03719187155,541.9823608,0.03656703234,541.9823608,0.03695333377,541.9823608,0.03806693852,541.9823608,0.03787273914,541.9823608,0.03825070709,541.9823608,0.04408630356,541.9823608,0.03892208263,541.9823608,0.04469055682,541.9823608,0.04279837012,541.9823608,0.04331588373,541.9823608,0.04312970117,541.9823608,0.04488507286,541.9823608,0.04777547717,
541.0114746,-0.0002700102341,541.0114746,0.03357408568,541.0114746,0.03611946478,541.0114746,0.03661369532,541.0114746,0.03624778613,541.0114746,0.03642828017,541.0114746,0.03782560304,541.0114746,0.03766649216,541.0114746,0.03811384737,541.0114746,0.04359820858,541.0114746,0.03866103292,541.0114746,0.04416467249,541.0114746,0.0429238528,541.0114746,0.04319085553,541.0114746,0.04292913899,541.0114746,0.04454563186,541.0114746,0.04767886177,
