baseline,,bm3,,dmsio_1,,dmsio_2,,arachadionicAcid_0.5,,arachadionicAcid_1.0,,arachadionicAcid_1.5,,arachadionicAcid_2.0,,arachadionicAcid_3.0,,arachadionicAcid_4.0,,arachadionicAcid_5.0,,arachadionicAcid_6.0,,arachadionicAcid_7.0,,arachadionicAcid_8.0,,arachadionicAcid_9.0,,arachadionicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
743.0065918,0.002934670774,743.0065918,0.004038368352,743.0065918,0.01127367746,743.0065918,0.005327963736,743.0065918,0.003543633269,743.0065918,0.006337996572,743.0065918,0.00512156589,743.0065918,0.006714269519,743.0065918,0.007382978685,743.0065918,0.01259179134,743.0065918,0.01124987379,743.0065918,0.009208092466,743.0065918,0.01181299798,743.0065918,0.01092881896,743.0065918,0.01156276651,743.0065918,0.01474943291,
741.9859619,-0.0007749553188,741.9859619,0.003023758065,741.9859619,0.008311120793,741.9859619,0.004463126883,741.9859619,0.003786151763,741.9859619,0.005361272022,741.9859619,0.003615434747,741.9859619,0.002624363406,741.9859619,0.005330872256,741.9859619,0.009693920612,741.9859619,0.01062659547,741.9859619,0.009808949195,741.9859619,0.009374092333,741.9859619,0.008243682794,741.9859619,0.0100647686,741.9859619,0.01130646188,
741,-0.002777670976,741,0.00132860837,741,0.008885240182,741,0.003078475827,741,0.003551932517,741,0.003693357343,741,0.004221745767,741,0.004209199455,741,0.004799484741,741,0.008786621504,741,0.009326139465,741,0.007022410166,741,0.01062625088,741,0.00920449663,741,0.009017655626,741,0.01003904454,
740.013855,-0.0002624561603,740.013855,0.003908219282,740.013855,0.008445473388,740.013855,0.00452082511,740.013855,0.004367180634,740.013855,0.006482223514,740.013855,0.005787693895,740.013855,0.004638834391,740.013855,0.00374758523,740.013855,0.00878421776,740.013855,0.01007414702,740.013855,0.009432631545,740.013855,0.01111664344,740.013855,0.009464299306,740.013855,0.01121140923,740.013855,0.01069262624,
738.9920044,0.0005088537,738.9920044,0.004407057539,738.9920044,0.01060460508,738.9920044,0.004807912745,738.9920044,0.005212438758,738.9920044,0.006214981433,738.9920044,0.006006902084,738.9920044,0.005896943156,738.9920044,0.006080529653,738.9920044,0.01006932557,738.9920044,0.01164975949,738.9920044,0.01089662034,738.9920044,0.01186146494,738.9920044,0.008806115948,738.9920044,0.01071690302,738.9920044,0.01133388188,
738.0050659,-0.001220825012,738.0050659,0.001846171101,738.0050659,0.006488030311,738.0050659,0.003004156286,738.0050659,0.001744771493,738.0050659,0.003143395297,738.0050659,0.002363362117,738.0050659,0.003167488379,738.0050659,0.005352125969,738.0050659,0.008520650677,738.0050659,0.009270180017,738.0050659,0.009703952819,738.0050659,0.01039467752,738.0050659,0.006392581854,738.0050659,0.01101749018,738.0050659,0.009608218446,
736.9824829,0.002288514283,736.9824829,0.004266864154,736.9824829,0.007814132608,736.9824829,0.005491464399,736.9824829,0.00408158591,736.9824829,0.006224067416,736.9824829,0.00522902282,736.9824829,0.007048218977,736.9824829,0.00628536148,736.9824829,0.008890682831,736.9824829,0.01188673824,736.9824829,0.008752890863,736.9824829,0.01091140509,736.9824829,0.009457578883,736.9824829,0.01239784062,736.9824829,0.0116766952,
735.994873,0.001117847394,735.994873,0.00403418811,735.994873,0.008679495193,735.994873,0.004244775046,735.994873,0.005668716505,735.994873,0.007321397774,735.994873,0.005653479137,735.994873,0.005462969188,735.994873,0.006002098788,735.994873,0.009039249271,735.994873,0.01108453702,735.994873,0.01010382082,735.994873,0.01179911289,735.994873,0.009537192062,735.994873,0.00889271684,735.994873,0.01167866308,
735.006897,0.0005775892059,735.006897,0.00321578281,735.006897,0.006231393665,735.006897,0.004833406769,735.006897,0.004186094273,735.006897,0.004893536679,735.006897,0.00376544497,735.006897,0.005447084084,735.006897,0.007537878118,735.006897,0.009606048465,735.006897,0.009777336381,735.006897,0.008914277889,735.006897,0.009564685635,735.006897,0.009958731011,735.006897,0.01144410949,735.006897,0.009417394176,
733.9833374,0.0007669273182,733.9833374,0.004390191287,733.9833374,0.008664390072,733.9833374,0.005923104938,733.9833374,0.004932755139,733.9833374,0.005526908673,733.9833374,0.006475365721,733.9833374,0.00705900602,733.9833374,0.008670991287,733.9833374,0.01055155694,733.9833374,0.01186242327,733.9833374,0.01004211791,733.9833374,0.01211953536,733.9833374,0.0108027719,733.9833374,0.01244520117,733.9833374,0.01233077794,
732.9945679,-0.0004876765888,732.9945679,0.004157867283,732.9945679,0.00875312835,732.9945679,0.005843653344,732.9945679,0.003698709421,732.9945679,0.006101609673,732.9945679,0.00515255332,732.9945679,0.005312659778,732.9945679,0.007371972781,732.9945679,0.009096553549,732.9945679,0.0117504131,732.9945679,0.01072483696,732.9945679,0.01166191138,732.9945679,0.00939758122,732.9945679,0.009461574256,732.9945679,0.01141856983,
732.0055542,-0.0002408797736,732.0055542,0.003187045455,732.0055542,0.007625122089,732.0055542,0.005273066461,732.0055542,0.00464210473,732.0055542,0.005525073502,732.0055542,0.005204265006,732.0055542,0.006962405983,732.0055542,0.005640838761,732.0055542,0.008852056228,732.0055542,0.01085075457,732.0055542,0.008510196581,732.0055542,0.01076551434,732.0055542,0.008568990044,732.0055542,0.01058078557,732.0055542,0.0110049583,
731.0161743,0.0001318831492,731.0161743,0.002810687991,731.0161743,0.008864737116,731.0161743,0.004950558767,731.0161743,0.004601944704,731.0161743,0.005935307592,731.0161743,0.005546153057,731.0161743,0.0058559319,731.0161743,0.005319027696,731.0161743,0.009939422831,731.0161743,0.01093131397,731.0161743,0.009573444724,731.0161743,0.00978088472,731.0161743,0.009526105598,731.0161743,0.01247202698,731.0161743,0.01120065153,
729.9910889,0.0009802940767,729.9910889,0.00266059069,729.9910889,0.009131527506,729.9910889,0.00610830402,729.9910889,0.006223646924,729.9910889,0.006528444123,729.9910889,0.005252341274,729.9910889,0.005062556826,729.9910889,0.007379239891,729.9910889,0.010812697,729.9910889,0.01183749642,729.9910889,0.01041551679,729.9910889,0.01211484987,729.9910889,0.009760499001,729.9910889,0.01239618938,729.9910889,0.01246347558,
729.0009766,0.0003451193916,729.0009766,0.002183681354,729.0009766,0.007935122587,729.0009766,0.004830475431,729.0009766,0.004820345435,729.0009766,0.005043543875,729.0009766,0.004207526799,729.0009766,0.005806451198,729.0009766,0.004716365132,729.0009766,0.01039170753,729.0009766,0.009264599532,729.0009766,0.007269696333,729.0009766,0.01133741532,729.0009766,0.008402611129,729.0009766,0.009911851957,729.0009766,0.009915744886,
728.010498,0.001075909939,728.010498,0.004639592953,728.010498,0.01013532467,728.010498,0.006102423184,728.010498,0.004360277671,728.010498,0.008349065669,728.010498,0.005648680031,728.010498,0.006274540909,728.010498,0.008041379973,728.010498,0.01146986336,728.010498,0.01253767405,728.010498,0.01084098779,728.010498,0.01252896152,728.010498,0.01032346953,728.010498,0.0118772937,728.010498,0.01225555036,
726.984375,-0.0007157264045,726.984375,0.003331612097,726.984375,0.008325685747,726.984375,0.005960762966,726.984375,0.005658986513,726.984375,0.006210858934,726.984375,0.004879085813,726.984375,0.005810753442,726.984375,0.005189489573,726.984375,0.01032203808,726.984375,0.01150702219,726.984375,0.01034181379,726.984375,0.01030708756,726.984375,0.009373748675,726.984375,0.01153145079,726.984375,0.01126597263,
725.9932251,0.0004289092612,725.9932251,0.005179089494,725.9932251,0.008255185559,725.9932251,0.004259309266,725.9932251,0.003726122901,725.9932251,0.005598042626,725.9932251,0.004055482335,725.9932251,0.005949242041,725.9932251,0.006421164144,725.9932251,0.009223983623,725.9932251,0.01087880973,725.9932251,0.008129754104,725.9932251,0.0109146433,725.9932251,0.01110474579,725.9932251,0.01080659311,725.9932251,0.01034467667,
725.00177,0.001287611201,725.00177,0.005648286548,725.00177,0.01142074913,725.00177,0.007544752676,725.00177,0.006317482796,725.00177,0.007729116362,725.00177,0.007054796442,725.00177,0.00952356495,725.00177,0.008532451466,725.00177,0.01121191401,725.00177,0.0125830248,725.00177,0.0110761188,725.00177,0.01236207038,725.00177,0.01154442318,725.00177,0.0123915812,725.00177,0.01360167842,
724.0099487,0.0006712498143,724.0099487,0.005344971083,724.0099487,0.009668457322,724.0099487,0.005140006077,724.0099487,0.005326469894,724.0099487,0.007908259518,724.0099487,0.005906310864,724.0099487,0.006689347792,724.0099487,0.008259116672,724.0099487,0.01166903693,724.0099487,0.01189751364,724.0099487,0.009816627949,724.0099487,0.01197893173,724.0099487,0.01094612665,724.0099487,0.01183475647,724.0099487,0.01195729896,
722.9824219,-0.001372838742,722.9824219,0.004015010782,722.9824219,0.008533955552,722.9824219,0.005921399221,722.9824219,0.004268327728,722.9824219,0.005800259765,722.9824219,0.005649099592,722.9824219,0.007177707739,722.9824219,0.006380760577,722.9824219,0.009994674474,722.9824219,0.01070859842,722.9824219,0.009598823264,722.9824219,0.01118389145,722.9824219,0.009653582238,722.9824219,0.01069955155,722.9824219,0.01131844427,
721.9898682,-0.0001765064371,721.9898682,0.006134662312,721.9898682,0.01010103896,721.9898682,0.006800217554,721.9898682,0.005513039883,721.9898682,0.008680155501,721.9898682,0.005680177361,721.9898682,0.006614933722,721.9898682,0.00766147906,721.9898682,0.01133159641,721.9898682,0.01156582311,721.9898682,0.01020764187,721.9898682,0.0121931145,721.9898682,0.0104512861,721.9898682,0.01237861067,721.9898682,0.01273723133,
720.9970093,0.001524015097,720.9970093,0.004441263154,720.9970093,0.01003674045,720.9970093,0.006561713293,720.9970093,0.005837881006,720.9970093,0.007581050042,720.9970093,0.007140364964,720.9970093,0.008355451748,720.9970093,0.007328163367,720.9970093,0.01178937778,720.9970093,0.01236263011,720.9970093,0.01019640546,720.9970093,0.01392856613,720.9970093,0.01108923741,720.9970093,0.01245963946,720.9970093,0.01230752934,
720.0037842,-0.0004655425146,720.0037842,0.004165786318,720.0037842,0.009104299359,720.0037842,0.005268978886,720.0037842,0.004068625625,720.0037842,0.005380246788,720.0037842,0.005331606138,720.0037842,0.005773161072,720.0037842,0.006322473288,720.0037842,0.01001565345,720.0037842,0.01147866156,720.0037842,0.009197014384,720.0037842,0.01154264249,720.0037842,0.01029818039,720.0037842,0.01082389615,720.0037842,0.01051829848,
719.0102539,0.001896372647,719.0102539,0.00371087552,719.0102539,0.009978675283,719.0102539,0.005080549512,719.0102539,0.005336506758,719.0102539,0.006176723633,719.0102539,0.007671332918,719.0102539,0.006362976506,719.0102539,0.007947118022,719.0102539,0.01123119891,719.0102539,0.0112960469,719.0102539,0.009785835631,719.0102539,0.01179360691,719.0102539,0.00954354275,719.0102539,0.0103234956,719.0102539,0.01210824866,
718.0164185,-0.0003705289564,718.0164185,0.004290941171,718.0164185,0.009479935281,718.0164185,0.005546048284,718.0164185,0.005539126229,718.0164185,0.005826258566,718.0164185,0.004723640159,718.0164185,0.006287383847,718.0164185,0.007363679353,718.0164185,0.01039775275,718.0164185,0.01097052358,718.0164185,0.009405226447,718.0164185,0.01210074313,718.0164185,0.01014192309,718.0164185,0.01149120741,718.0164185,0.01147791743,
716.9866333,-0.0002678371675,716.9866333,0.003460597247,716.9866333,0.00993145071,716.9866333,0.005801099353,716.9866333,0.004576019477,716.9866333,0.005134819541,716.9866333,0.005823871121,716.9866333,0.006348897237,716.9866333,0.006283943076,716.9866333,0.01025200728,716.9866333,0.01145200338,716.9866333,0.009454536252,716.9866333,0.01069607586,716.9866333,0.01020138711,716.9866333,0.01050143223,716.9866333,0.01083859894,
715.9920654,0.0005648106453,715.9920654,0.004329111427,715.9920654,0.0104438886,715.9920654,0.006713218056,715.9920654,0.005586059764,715.9920654,0.006227901205,715.9920654,0.005860313773,715.9920654,0.006692213472,715.9920654,0.005965119693,715.9920654,0.01072942745,715.9920654,0.01158751734,715.9920654,0.01012658048,715.9920654,0.01207692083,715.9920654,0.01000874024,715.9920654,0.01188075263,715.9920654,0.01233613025,
714.9971924,6.82925529E-005,714.9971924,0.004190981854,714.9971924,0.009982913733,714.9971924,0.006357223727,714.9971924,0.006205948535,714.9971924,0.006033017766,714.9971924,0.006344352849,714.9971924,0.007254192606,714.9971924,0.006425131112,714.9971924,0.01038592774,714.9971924,0.01149774529,714.9971924,0.01005830429,714.9971924,0.0106752757,714.9971924,0.01028299239,714.9971924,0.0117206797,714.9971924,0.01117964089,
714.0019531,0.0003904582118,714.0019531,0.004979596473,714.0019531,0.01031652372,714.0019531,0.007100604475,714.0019531,0.004435039125,714.0019531,0.006185966078,714.0019531,0.004890290555,714.0019531,0.006002860144,714.0019531,0.007584395818,714.0019531,0.01054911688,714.0019531,0.01162580214,714.0019531,0.0102417767,714.0019531,0.01252597664,714.0019531,0.01013826579,714.0019531,0.01186758373,714.0019531,0.01234230958,
713.0064087,0.0002160980512,713.0064087,0.004200547934,713.0064087,0.01068495959,713.0064087,0.007667591795,713.0064087,0.004702155944,713.0064087,0.006039501168,713.0064087,0.006277666427,713.0064087,0.007354780566,713.0064087,0.007212711032,713.0064087,0.01105883252,713.0064087,0.01207835786,713.0064087,0.01114923041,713.0064087,0.01179344766,713.0064087,0.01023888867,713.0064087,0.0124050593,713.0064087,0.01402204949,
712.010437,0.001628974802,712.010437,0.006423948798,712.010437,0.01183294784,712.010437,0.007935571484,712.010437,0.007154180668,712.010437,0.007428110112,712.010437,0.007287438493,712.010437,0.007124970667,712.010437,0.00744699128,712.010437,0.01185348444,712.010437,0.01325779594,712.010437,0.01237879694,712.010437,0.0123059582,712.010437,0.01140586659,712.010437,0.0133386692,712.010437,0.01387484279,
711.0142212,-0.0004375112767,711.0142212,0.004193987232,711.0142212,0.009782101959,711.0142212,0.007542909123,711.0142212,0.006119723897,711.0142212,0.00544414809,711.0142212,0.005730902776,711.0142212,0.005922763608,711.0142212,0.006579767913,711.0142212,0.01043333486,711.0142212,0.01157348044,711.0142212,0.00923945196,711.0142212,0.01118293498,711.0142212,0.01098541729,711.0142212,0.01005994715,711.0142212,0.01266710367,
710.0176392,0.0004406732623,710.0176392,0.003469468793,710.0176392,0.01016553305,710.0176392,0.007829366252,710.0176392,0.005624606274,710.0176392,0.006178482901,710.0176392,0.005930636078,710.0176392,0.006457210053,710.0176392,0.007465477567,710.0176392,0.01046674605,710.0176392,0.01122378744,710.0176392,0.01086888276,710.0176392,0.0110912025,710.0176392,0.00944771152,710.0176392,0.01050814148,710.0176392,0.01267613843,
708.9851074,-0.0006820770795,708.9851074,0.004298836458,708.9851074,0.00962055102,708.9851074,0.006385410205,708.9851074,0.004180683754,708.9851074,0.006537220906,708.9851074,0.005809205584,708.9851074,0.005309253465,708.9851074,0.007988854311,708.9851074,0.01075670402,708.9851074,0.01124708448,708.9851074,0.00900037121,708.9851074,0.01087198779,708.9851074,0.01094004791,708.9851074,0.01186476368,708.9851074,0.01224785484,
707.987793,-0.0003127969103,707.987793,0.004058435094,707.987793,0.01000264753,707.987793,0.006974453572,707.987793,0.004260511603,707.987793,0.005915993359,707.987793,0.00578559516,707.987793,0.006402800791,707.987793,0.005584617611,707.987793,0.0102860136,707.987793,0.01096826699,707.987793,0.008278218098,707.987793,0.01049684361,707.987793,0.009744931944,707.987793,0.01104603335,707.987793,0.0116348695,
706.9902344,-0.0001938426431,706.9902344,0.003541858634,706.9902344,0.009595012292,706.9902344,0.008053140715,706.9902344,0.005349164363,706.9902344,0.005363814067,706.9902344,0.005618811119,706.9902344,0.008406807669,706.9902344,0.006414543837,706.9902344,0.01027064025,706.9902344,0.01144668739,706.9902344,0.01008063834,706.9902344,0.01170663815,706.9902344,0.01028476842,706.9902344,0.01182528678,706.9902344,0.0111760553,
705.9923706,-0.0003555793664,705.9923706,0.003837962402,705.9923706,0.009713826701,705.9923706,0.006431410089,705.9923706,0.004611598793,705.9923706,0.005793517921,705.9923706,0.004582663998,705.9923706,0.006177616306,705.9923706,0.006085359957,705.9923706,0.0106018465,705.9923706,0.01146593038,705.9923706,0.009923187084,705.9923706,0.011729775,705.9923706,0.01031564921,705.9923706,0.009689235128,705.9923706,0.01197584532,
704.9940186,0.0009849640774,704.9940186,0.004979596473,704.9940186,0.01032376103,704.9940186,0.0074000936,704.9940186,0.005697460845,704.9940186,0.006679201033,704.9940186,0.005777725484,704.9940186,0.008168316446,704.9940186,0.007806831971,704.9940186,0.01063410286,704.9940186,0.01209443435,704.9940186,0.01039549895,704.9940186,0.01225962397,704.9940186,0.01142696757,704.9940186,0.0123138139,704.9940186,0.01221239008,
703.9954834,0.0009607064421,703.9954834,0.003786726156,703.9954834,0.01057410147,703.9954834,0.009086588398,703.9954834,0.005648837425,703.9954834,0.00683340244,703.9954834,0.006703780033,703.9954834,0.008283706382,703.9954834,0.008072919212,703.9954834,0.01197161432,703.9954834,0.01273981668,703.9954834,0.010390223,703.9954834,0.01396080293,703.9954834,0.01202994585,703.9954834,0.01320001949,703.9954834,0.01329169143,
702.996521,0.0003112867707,702.996521,0.003808557056,702.996521,0.009912831709,702.996521,0.007628547028,702.996521,0.005193969235,702.996521,0.005294657778,702.996521,0.00494045252,702.996521,0.005311271176,702.996521,0.007229845505,702.996521,0.01088908128,702.996521,0.01141721476,702.996521,0.009566961788,702.996521,0.01125946455,702.996521,0.009815039113,702.996521,0.01159953419,702.996521,0.01203210186,
701.9971924,-0.0006597461179,701.9971924,0.002719274024,701.9971924,0.009315878153,701.9971924,0.01001401152,701.9971924,0.004633601755,701.9971924,0.005436782259,701.9971924,0.0064015924,701.9971924,0.005928116851,701.9971924,0.006348581985,701.9971924,0.01011558529,701.9971924,0.0115313977,701.9971924,0.01004389301,701.9971924,0.01023546979,701.9971924,0.01034539286,701.9971924,0.0112296585,701.9971924,0.01200221665,
700.9976807,-0.0009929887019,700.9976807,0.003331012325,700.9976807,0.0092582535,700.9976807,0.006861488335,700.9976807,0.00364498375,700.9976807,0.00542323105,700.9976807,0.005415341351,700.9976807,0.005546913482,700.9976807,0.007168786135,700.9976807,0.009481310844,700.9976807,0.01159373857,700.9976807,0.009657340124,700.9976807,0.01144748461,700.9976807,0.01034899801,700.9976807,0.01128348056,700.9976807,0.01110047009,
699.9976807,-0.0003018290154,699.9976807,0.003350811312,699.9976807,0.0110865552,699.9976807,0.009843715467,699.9976807,0.006109984126,699.9976807,0.007087659091,699.9976807,0.006430464331,699.9976807,0.006853966974,699.9976807,0.007601202,699.9976807,0.01109563652,699.9976807,0.01224607136,699.9976807,0.01031930745,699.9976807,0.01163037587,699.9976807,0.01083851978,699.9976807,0.01308262162,699.9976807,0.011596689,
698.9974976,-0.0003132625134,698.9974976,0.004148119129,698.9974976,0.01001944207,698.9974976,0.007793074474,698.9974976,0.005138591398,698.9974976,0.005493823439,698.9974976,0.005927145947,698.9974976,0.008074370213,698.9974976,0.007722054608,698.9974976,0.01064198185,698.9974976,0.01144222263,698.9974976,0.009897419252,698.9974976,0.01119162049,698.9974976,0.01027485542,698.9974976,0.01212001406,698.9974976,0.01181185432,
697.9968872,0.0001141462344,697.9968872,0.004703856539,697.9968872,0.0108084511,697.9968872,0.00880109705,697.9968872,0.005561989266,697.9968872,0.007064426318,697.9968872,0.006409341935,697.9968872,0.006403956562,697.9968872,0.00765607832,697.9968872,0.01194982138,697.9968872,0.0115780523,697.9968872,0.01056518964,697.9968872,0.012137237,697.9968872,0.01098432951,697.9968872,0.0124568427,697.9968872,0.0125864353,
696.9959717,-0.001285508275,696.9959717,0.003162768669,696.9959717,0.009591625072,696.9959717,0.006835927255,696.9959717,0.004177050665,696.9959717,0.005737879779,696.9959717,0.005621459335,696.9959717,0.004513370339,696.9959717,0.007169970311,696.9959717,0.01080566458,696.9959717,0.01127989404,696.9959717,0.009963074699,696.9959717,0.01093221642,696.9959717,0.01011855248,696.9959717,0.01163776778,696.9959717,0.01188229583,
695.9946899,0.001080529066,695.9946899,0.0073477244,695.9946899,0.01156927925,695.9946899,0.009514013305,695.9946899,0.006168610416,695.9946899,0.007212342694,695.9946899,0.007086527534,695.9946899,0.008171322756,695.9946899,0.008307532407,695.9946899,0.01334472839,695.9946899,0.01467145607,695.9946899,0.01187396888,695.9946899,0.01251441427,695.9946899,0.01509809028,695.9946899,0.01365795918,695.9946899,0.01307656616,
