BLANK,,BM3_wthEME_2IN1000,,BM3_wtheme_5in1000,,BM3_wtheme_10in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
551.020752,-4.457334944E-5,551.020752,0.01997644268,551.020752,0.02888600156,551.020752,0.06157698482,
549.9710083,-5.896423318E-5,549.9710083,0.02143401653,549.9710083,0.02967079915,549.9710083,0.06303662062,
549.0710449,0.0001910027786,549.0710449,0.02195267379,549.0710449,0.03015740961,549.0710449,0.0636922121,
548.020813,0.0002051688643,548.020813,0.02017679065,548.020813,0.02959428169,548.020813,0.06388766319,
546.9703369,-0.000121957557,546.9703369,0.02130194753,546.9703369,0.03078017384,546.9703369,0.06504029036,
546.0697021,-6.434774696E-5,546.0697021,0.02080177143,546.0697021,0.03076833673,546.0697021,0.06587912887,
545.0187988,0.001046042307,545.0187988,0.02195436135,545.0187988,0.03131888434,545.0187988,0.06640405953,
543.9675903,0.0003933600674,543.9675903,0.02239753678,543.9675903,0.03165509924,543.9675903,0.06695795804,
543.0663452,0.0001431212149,543.0663452,0.02218450047,543.0663452,0.03174328804,543.0663452,0.06704615802,
542.0146484,0.0009028567583,542.0146484,0.02257080935,542.0146484,0.0321833007,542.0146484,0.06741647422,
540.9627075,0.0006521168398,540.9627075,0.02236335911,540.9627075,0.03195201233,540.9627075,0.0682271421,
540.0608521,-8.335201528E-6,540.0608521,0.02350127883,540.0608521,0.03269369528,540.0608521,0.06875279546,
539.0084229,-0.000377460412,539.0084229,0.0220253244,539.0084229,0.03186330572,539.0084229,0.06765099615,
537.9557495,-4.302034722E-5,537.9557495,0.02252265997,537.9557495,0.03259870037,537.9557495,0.06821227074,
537.0532837,-1.67737835E-5,537.0532837,0.02365520224,537.0532837,0.03236847371,537.0532837,0.06835549325,
536.0001221,-0.0001654833468,536.0001221,0.02386442013,536.0001221,0.03248891234,536.0001221,0.06781975925,
534.9467163,-8.733047434E-5,534.9467163,0.02332940884,534.9467163,0.03236217052,534.9467163,0.06766079366,
534.0436401,0.0001585546124,534.0436401,0.02311512455,534.0436401,0.032549344,534.0436401,0.06788197905,
532.9897461,4.872012505E-5,532.9897461,0.02240865678,532.9897461,0.0325704366,532.9897461,0.06718923897,
531.9356689,7.126991841E-5,531.9356689,0.02212111279,531.9356689,0.03200849146,531.9356689,0.06712705642,
531.0319214,0.0003612594737,531.0319214,0.0228160359,531.0319214,0.03206110373,531.0319214,0.06681021303,
529.977356,0.0005572421942,529.977356,0.02202965505,529.977356,0.03146981448,529.977356,0.0668592453,
529.0732422,0.0001546962158,529.0732422,0.02194194682,529.0732422,0.03164009377,529.0732422,0.06562298536,
528.0181885,0.000983173959,528.0181885,0.02317371592,528.0181885,0.03085520677,528.0181885,0.06444031,
526.9628906,0.001185225789,526.9628906,0.02172458917,526.9628906,0.03057176434,526.9628906,0.06438572705,
526.0581665,0.0003614926245,526.0581665,0.02084522322,526.0581665,0.02994278073,526.0581665,0.06351944059,
525.0023804,0.001275564544,525.0023804,0.02112771198,525.0023804,0.02976496145,525.0023804,0.06261215359,
523.9464111,0.0007715950487,523.9464111,0.02087898366,523.9464111,0.02929886803,523.9464111,0.06173209473,
523.0410767,0.0002977130061,523.0410767,0.02047455683,523.0410767,0.02921266854,523.0410767,0.06122299656,
521.9846191,-0.001318078605,521.9846191,0.01890107803,521.9846191,0.02764558792,521.9846191,0.05966345966,
520.9279175,-0.0002306862443,520.9279175,0.01963061839,520.9279175,0.02811714448,520.9279175,0.05970375985,
520.0219727,2.487712845E-5,520.0219727,0.01938285492,520.0219727,0.02873889729,520.0219727,0.05960026383,
518.9647827,0.000175464651,518.9647827,0.01971128024,518.9647827,0.02947256155,518.9647827,0.05935076252,
518.0584717,0.0002021128894,518.0584717,0.01936550438,518.0584717,0.02764120139,518.0584717,0.05857979506,
517.0008545,-9.3593575E-5,517.0008545,0.01851377636,517.0008545,0.02703542449,517.0008545,0.05774025992,
515.9429932,0.0007306762855,515.9429932,0.01876566745,515.9429932,0.02693975903,515.9429932,0.05726000667,
515.0360718,-2.453920388E-5,515.0360718,0.01930182241,515.0360718,0.02643195167,515.0360718,0.05643472075,
513.9777222,0.0001595645299,513.9777222,0.01875150576,513.9777222,0.02616834454,513.9777222,0.05609453097,
513.0704346,0.0008609659271,513.0704346,0.01900434494,513.0704346,0.02631254494,513.0704346,0.05567853153,
512.0116577,-1.739502295E-5,512.0116577,0.01833377033,512.0116577,0.02587233856,512.0116577,0.05532916635,
510.9526672,0.0004116265918,510.9526672,0.01728834584,510.9526672,0.02553008124,510.9526672,0.05441648513,
510.0447693,0.0001031678403,510.0447693,0.01743859984,510.0447693,0.02540878206,510.0447693,0.05414539576,
508.985321,0.001187743619,508.985321,0.01722935773,508.985321,0.02570606396,508.985321,0.05409159139,
507.9256287,0.0009497844148,507.9256287,0.01712777466,507.9256287,0.02505866066,507.9256287,0.05396905169,
507.0171204,0.000219154128,507.0171204,0.01733071916,507.0171204,0.02485815994,507.0171204,0.05351760238,
505.9570007,0.0007870248519,505.9570007,0.01766490191,505.9570007,0.02457876876,505.9570007,0.05317146704,
505.0481262,0.0007473233854,505.0481262,0.01729028486,505.0481262,0.02458504215,505.0481262,0.05305734649,
503.9875488,4.789168088E-5,503.9875488,0.01751074195,503.9875488,0.02395199798,503.9875488,0.05286829174,
502.9267273,-9.763089474E-5,502.9267273,0.01606225222,502.9267273,0.02392738126,502.9267273,0.05189059675,
502.0172729,0.0001419041801,502.0172729,0.01630963385,502.0172729,0.02373237535,502.0172729,0.05244946852,
500.9560242,-5.073620287E-6,500.9560242,0.01763125695,500.9560242,0.02351600677,500.9560242,0.05108071119,
500.0462036,0.0003254826588,500.0462036,0.01619322039,500.0462036,0.02379282936,500.0462036,0.05153660104,
498.9844971,-1.113082362E-5,498.9844971,0.01594370231,498.9844971,0.02321863547,498.9844971,0.05148285627,
498.0742798,-4.95429158E-5,498.0742798,0.01633452252,498.0742798,0.02405425906,498.0742798,0.05176686868,
497.012146,0.000217392997,497.012146,0.01646960713,497.012146,0.02369265258,497.012146,0.05136393756,
495.9497986,-0.0002398449142,495.9497986,0.01592581905,495.9497986,0.02354470082,495.9497986,0.0511597693,
495.0390015,0.0001591502078,495.0390015,0.01636161655,495.0390015,0.02349496633,495.0390015,0.05106498674,
493.9762268,-0.0001030139392,493.9762268,0.01631699875,493.9762268,0.0233563967,493.9762268,0.05109026283,
493.0650635,-8.479415555E-5,493.0650635,0.0160877984,493.0650635,0.02341870964,493.0650635,0.05120662972,
492.0018311,0.0001111167876,492.0018311,0.01612782478,492.0018311,0.02415241115,492.0018311,0.05141218752,
490.9383545,0.0004156427458,490.9383545,0.0159049537,490.9383545,0.02345103025,490.9383545,0.05136682093,
490.0266418,-5.62206842E-5,490.0266418,0.01616315544,490.0266418,0.02378867194,490.0266418,0.05161221698,
488.9627686,0.0001857715542,488.9627686,0.01687110029,488.9627686,0.02374787815,488.9627686,0.05205188319,
488.0506592,-0.0009674192988,488.0506592,0.01605792716,488.0506592,0.02267023548,488.0506592,0.05065973848,
486.9863586,0.000329187169,486.9863586,0.01636086404,486.9863586,0.02405696735,486.9863586,0.05209638923,
486.0738831,-0.0001606186124,486.0738831,0.01572261751,486.0738831,0.02363497578,486.0738831,0.05153432861,
485.0091553,-2.252020931E-5,485.0091553,0.01663953625,485.0091553,0.02393785678,485.0091553,0.05265973508,
483.9441833,0.0001704148744,483.9441833,0.01666872017,483.9441833,0.02416907623,483.9441833,0.05285440385,
483.0311584,0.0002227540972,483.0311584,0.01704605855,483.0311584,0.02419573441,483.0311584,0.05326644704,
481.9657593,0.0003872714005,481.9657593,0.0172273647,481.9657593,0.02463624254,481.9657593,0.05402735621,
481.0523682,0.0001809547248,481.0523682,0.01748185232,481.0523682,0.02483069524,481.0523682,0.05415222794,
479.9865417,-3.851661313E-5,479.9865417,0.01740551181,479.9865417,0.02483853325,479.9865417,0.05495620146,
479.0728149,4.758101568E-5,479.0728149,0.01686996967,479.0728149,0.02524959855,479.0728149,0.055364687,
478.0065918,-0.000254022365,478.0065918,0.01754327305,478.0065918,0.02555251122,478.0065918,0.05580214038,
476.9401245,0.0002092349023,476.9401245,0.01796221733,476.9401245,0.02581656724,476.9401245,0.05708927289,
476.0258179,0.0002019316016,476.0258179,0.01812482439,476.0258179,0.02615363523,476.0258179,0.05798020214,
474.9589233,0.0002467633749,474.9589233,0.01847655326,474.9589233,0.02654305287,474.9589233,0.05856649205,
474.044281,0.0003331507323,474.044281,0.01880045608,474.044281,0.02701988816,474.044281,0.05981209129,
472.9769897,0.0002124722232,472.9769897,0.01891648956,472.9769897,0.02714188583,472.9769897,0.06038530543,
472.0619812,0.0002884395653,472.0619812,0.01957450621,472.0619812,0.02798830159,472.0619812,0.06149973348,
470.9942627,2.026918628E-5,470.9942627,0.01926758885,470.9942627,0.02841703407,470.9942627,0.06248539686,
469.9263306,0.000197606656,469.9263306,0.02005987801,469.9263306,0.02926201001,469.9263306,0.06447490305,
469.0108032,-1.620431431E-5,469.0108032,0.02047946677,469.0108032,0.02975905687,469.0108032,0.06573180854,
467.9424438,-0.0001501126681,467.9424438,0.02194265462,467.9424438,0.03031293303,467.9424438,0.06739902496,
467.0265503,0.0002057645324,467.0265503,0.02119919099,467.0265503,0.03118950501,467.0265503,0.06890308857,
465.9577942,0.0004977617064,465.9577942,0.02173204534,465.9577942,0.03201924637,465.9577942,0.07074905187,
465.0415344,-0.0004503375967,465.0415344,0.02237208001,465.0415344,0.03251463547,465.0415344,0.07236623019,
463.9723816,0.0002950967173,463.9723816,0.02328983136,463.9723816,0.03413366526,463.9723816,0.07518426329,
463.0557861,-0.0001969475561,463.0557861,0.02394660935,463.0557861,0.0345319584,463.0557861,0.07703646272,
461.9862061,4.315405386E-5,461.9862061,0.02478451282,461.9862061,0.03591570258,461.9862061,0.07944400609,
461.0692749,0.0007032955182,461.0692749,0.02554111741,461.0692749,0.03692785278,461.0692749,0.08142611384,
459.9992981,0.0002499750699,459.9992981,0.02650320902,459.9992981,0.03844467551,459.9992981,0.08406716585,
458.9291077,-0.000171383057,458.9291077,0.02746619657,458.9291077,0.03935591504,458.9291077,0.08751936257,
458.0116272,0.0003099138266,458.0116272,0.02870402299,458.0116272,0.04128957912,458.0116272,0.09093887359,
456.94104,0.0008097686223,456.94104,0.03001436777,456.94104,0.04294445738,456.94104,0.09406679869,
456.0232239,-5.135472384E-5,456.0232239,0.03169299662,456.0232239,0.04420189932,456.0232239,0.09709875286,
454.95224,0.000186652047,454.95224,0.03296397626,454.95224,0.04628644511,454.95224,0.1016849056,
454.0340576,-0.0002948446199,454.0340576,0.03305960819,454.0340576,0.04772112891,454.0340576,0.1043343619,
452.962677,-7.904855011E-5,452.962677,0.03588021919,452.962677,0.05011452362,452.962677,0.1096202582,
452.0441589,-0.0001399687608,452.0441589,0.03669281304,452.0441589,0.05195343494,452.0441589,0.1140914708,
450.9723816,8.944523142E-5,450.9723816,0.03859519213,450.9723816,0.05516201258,450.9723816,0.119318828,
450.0535583,0.0005105641903,450.0535583,0.04055314139,450.0535583,0.05690683424,450.0535583,0.1242462024,
448.9813538,2.412639333E-5,448.9813538,0.04172429815,448.9813538,0.05957021564,448.9813538,0.1302746236,
448.0621948,-0.0002155248512,448.0621948,0.04397526383,448.0621948,0.06226936355,448.0621948,0.1372375786,
446.989624,0.0002218476293,446.989624,0.04612371325,446.989624,0.06576929986,446.989624,0.1443385035,
446.0700989,-0.0004604742571,446.0700989,0.04826889932,446.0700989,0.06862778217,446.0700989,0.1514417082,
444.9971313,0.0001806180662,444.9971313,0.05119762942,444.9971313,0.07298780233,444.9971313,0.1601983458,
443.9239502,0.0005171211087,443.9239502,0.05377942324,443.9239502,0.07647234946,443.9239502,0.1698617637,
443.0039368,-0.0001820437465,443.0039368,0.05733446777,443.0039368,0.08146030456,443.0039368,0.1791417003,
441.9303589,0.0002184289478,441.9303589,0.06118845567,441.9303589,0.08690742403,441.9303589,0.1911496669,
441.0100098,0.0002048839815,441.0100098,0.06448277086,441.0100098,0.09140598774,441.0100098,0.2014454156,
439.9360657,0.0001480929786,439.9360657,0.06954357773,439.9360657,0.09863003343,439.9360657,0.2172422558,
439.0153809,-0.000234825784,439.0153809,0.07321616262,439.0153809,0.1035984382,439.0153809,0.2274605781,
437.94104,-0.0002355501929,437.94104,0.07837606966,437.94104,0.1117050573,437.94104,0.2440626174,
437.0200195,-8.577762492E-5,437.0200195,0.08520069718,437.0200195,0.1203845739,437.0200195,0.2626194656,
435.945282,-0.0004271671933,435.945282,0.09137863666,435.945282,0.1291459501,435.945282,0.2809714973,
435.0239563,0.0001393924176,435.0239563,0.09810395539,435.0239563,0.1398326457,435.0239563,0.3000111878,
433.9488525,-0.0003660803486,433.9488525,0.1054143757,433.9488525,0.1500091851,433.9488525,0.3217148185,
433.0271606,2.91485776E-5,433.0271606,0.1130312309,433.0271606,0.1596937627,433.0271606,0.3412232995,
431.9516907,-5.290769695E-5,431.9516907,0.1222084984,431.9516907,0.1714711189,431.9516907,0.3665638566,
431.0296936,0.0002477735106,431.0296936,0.1313480586,431.0296936,0.1858935207,431.0296936,0.3925564587,
429.9538269,-0.0002830484591,429.9538269,0.1407366693,429.9538269,0.1963943243,429.9538269,0.4165810347,
429.0315247,-0.0001420389599,429.0315247,0.1485035121,429.0315247,0.2072539777,429.0315247,0.4349431396,
427.9552917,0.0003182033252,427.9552917,0.1580260694,427.9552917,0.2210017443,427.9552917,0.4602600336,
427.0326538,-0.0004778508446,427.0326538,0.1650123894,427.0326538,0.2312372476,427.0326538,0.4809094965,
425.9560242,-0.0003265581036,425.9560242,0.1744767576,425.9560242,0.2438283861,425.9560242,0.5060123801,
425.0330811,8.297245222E-5,425.0330811,0.182085678,425.0330811,0.2538572848,425.0330811,0.5249426961,
423.9560852,-9.364533616E-5,423.9560852,0.1895302236,423.9560852,0.2642181516,423.9560852,0.5419353247,
423.0328064,-0.000183958502,423.0328064,0.1939748079,423.0328064,0.2703968585,423.0328064,0.5518655181,
421.9554443,1.115699524E-5,421.9554443,0.198671937,421.9554443,0.2763183117,421.9554443,0.5626257658,
421.0318604,-6.28983471E-5,421.0318604,0.201851964,421.0318604,0.2807564735,421.0318604,0.5687572956,
419.9541321,0.0003796542005,419.9541321,0.2042314559,419.9541321,0.2828285992,419.9541321,0.5709907413,
419.0302124,-0.0006054130499,419.0302124,0.2020948827,419.0302124,0.2812937498,419.0302124,0.5701240301,
417.9521484,0.0003179960768,417.9521484,0.2009409666,417.9521484,0.279237926,417.9521484,0.5638489127,
417.0278931,0.0004822903138,417.0278931,0.2006377131,417.0278931,0.2771031857,417.0278931,0.5584882498,
415.9494629,8.071994671E-5,415.9494629,0.1951774508,415.9494629,0.2718710899,415.9494629,0.5457914472,
415.0249023,9.633236914E-5,415.0249023,0.1902251095,415.0249023,0.2649713159,415.0249023,0.534681797,
413.946106,5.938647155E-5,413.946106,0.1856887192,413.946106,0.2568091452,413.946106,0.5174130201,
413.0212402,0.000297764811,413.0212402,0.1804898232,413.0212402,0.2513622642,413.0212402,0.5066125393,
411.9420776,-0.0007822937914,411.9420776,0.1739657223,411.9420776,0.2413507402,411.9420776,0.4909886122,
411.0169067,-0.000887653965,411.0169067,0.1678851843,411.0169067,0.2343789041,411.0169067,0.4776955843,
409.9373779,-0.0003415604297,409.9373779,0.1608906239,409.9373779,0.2257641107,409.9373779,0.4587700069,
409.0119019,-0.0001758854196,409.0119019,0.1563489586,409.0119019,0.2173375338,409.0119019,0.4434497952,
407.9320068,-0.0004933133605,407.9320068,0.1503814459,407.9320068,0.2083343863,407.9320068,0.42730093,
407.0062256,-0.0001197319798,407.0062256,0.1473043412,407.0062256,0.2053723931,407.0062256,0.4177336693,
405.9259644,-8.262015035E-5,405.9259644,0.1406254321,405.9259644,0.195896551,405.9259644,0.4061001837,
404.9998779,-0.0003856849216,404.9998779,0.1357455552,404.9998779,0.1881783456,404.9998779,0.393874526,
404.0736694,0.001078089699,404.0736694,0.1336042285,404.0736694,0.1838333011,404.0736694,0.384521693,
402.9928894,-3.727419607E-5,402.9928894,0.1276766211,402.9928894,0.1776125878,402.9928894,0.3717186749,
402.0663452,-2.919839062E-5,402.0663452,0.1261145473,402.0663452,0.1738013029,402.0663452,0.3654814959,
400.9852295,0.0006096799043,400.9852295,0.1211330667,400.9852295,0.1680952609,400.9852295,0.3545953333,
400.0584106,-2.38662069E-5,400.0584106,0.1180979088,400.0584106,0.1640223563,400.0584106,0.346686244,
398.9769287,0.000505121774,398.9769287,0.1163931265,398.9769287,0.1590175629,398.9769287,0.3395785391,
398.0498047,0.0001192212439,398.0498047,0.1127530336,398.0498047,0.1548823267,398.0498047,0.3296762705,
396.9679871,-0.0005688597448,396.9679871,0.1080737039,396.9679871,0.150417313,396.9679871,0.3226178586,
396.0405579,-0.00039820245,396.0405579,0.1063024849,396.0405579,0.1474250108,396.0405579,0.316218555,
394.958374,-0.0002050719922,394.958374,0.1043505892,394.958374,0.1436024755,394.958374,0.309109956,
394.0306702,-0.0001524416002,394.0306702,0.09968284518,394.0306702,0.1399673969,394.0306702,0.2999439836,
392.9481506,-0.0001846312516,392.9481506,0.09883777052,392.9481506,0.1357715279,392.9481506,0.293615967,
392.0201111,-4.591928155E-5,392.0201111,0.09522502869,392.0201111,0.1337644607,392.0201111,0.2885898352,
390.9372559,-0.0002620422456,390.9372559,0.0930480212,390.9372559,0.129571259,390.9372559,0.2806762457,
390.0089417,0.000248317403,390.0089417,0.09063392878,390.0089417,0.1267675757,390.0089417,0.2756434679,
388.9257507,0.0001431212149,388.9257507,0.08858418465,388.9257507,0.1229474321,388.9257507,0.2677485645,
387.9971619,-0.0003130038385,387.9971619,0.08602821082,387.9971619,0.1200728863,387.9971619,0.2620621324,
387.0684204,-0.0003443539026,387.0684204,0.0852355957,387.0684204,0.1177393124,387.0684204,0.2575971484,
385.9847107,-0.0002852214675,385.9847107,0.08302027732,385.9847107,0.1157183945,385.9847107,0.2541166544,
385.0556946,-6.569361722E-5,385.0556946,0.08164036274,385.0556946,0.1131033376,385.0556946,0.2479562759,
383.9716492,-0.0007085935795,383.9716492,0.07802398503,383.9716492,0.1098677516,383.9716492,0.2436521053,
383.0423279,6.073272743E-5,383.0423279,0.07872458547,383.0423279,0.1095737815,383.0423279,0.2400647402,
381.9579468,-0.0006386547466,381.9579468,0.07540352643,381.9579468,0.1065974906,381.9579468,0.2356876135,
381.0283508,-2.588519601E-5,381.0283508,0.0754917562,381.0283508,0.106753692,381.0283508,0.2347991467,
379.943634,-0.0002222518233,379.943634,0.07429174334,379.943634,0.1042253971,379.943634,0.2318594307,
379.0137634,0.0004385484499,379.0137634,0.07449880987,379.0137634,0.1034455076,379.0137634,0.2290690392,
377.9287109,0.0001900186908,377.9287109,0.07497458905,377.9287109,0.1030810103,377.9287109,0.2271710485,
376.9985352,-0.001306671533,376.9985352,0.07105714083,376.9985352,0.1007382125,376.9985352,0.2253059745,
376.0682373,-0.0009213907178,376.0682373,0.07187967747,376.0682373,0.1015534475,376.0682373,0.2236170173,
374.9827271,-0.0004378732992,374.9827271,0.07097056508,374.9827271,0.1002998948,374.9827271,0.2234193087,
374.052124,-0.0008351579309,374.052124,0.07075666636,374.052124,0.1006724387,374.052124,0.2228815109,
372.9662781,-0.0001813709823,372.9662781,0.07072611153,372.9662781,0.1001402959,372.9662781,0.2225413024,
372.0354004,-0.0001017717004,372.0354004,0.07224912196,372.0354004,0.1007577702,372.0354004,0.2232743204,
370.9492493,-0.001079654903,370.9492493,0.07081406564,370.9492493,0.09986414015,370.9492493,0.2219780535,
370.0180969,-0.0001983965049,370.0180969,0.07239683717,370.0180969,0.1012539044,370.0180969,0.2237942219,
368.9315796,0.0007442635833,368.9315796,0.07111973315,368.9315796,0.1015519425,368.9315796,0.2236550897,
368.0001831,-0.0001751091477,368.0001831,0.07253738493,368.0001831,0.1017392501,368.0001831,0.2240487784,
367.068634,0.0006309367018,367.068634,0.0739190504,367.068634,0.1027444676,367.068634,0.2251285017,
365.9816589,-0.001132999314,365.9816589,0.07176468521,365.9816589,0.1011473686,365.9816589,0.223320812,
365.0498352,-0.0001687954791,365.0498352,0.07254842669,365.0498352,0.1028459147,365.0498352,0.2244679034,
363.9625244,-0.0004436141753,363.9625244,0.07273995131,363.9625244,0.1018427238,363.9625244,0.2238266021,
363.030426,0.0003922718752,363.030426,0.07389964908,363.030426,0.1024021953,363.030426,0.222868979,
361.9428406,-0.0003068473889,361.9428406,0.0716034174,361.9428406,0.1016237363,361.9428406,0.2221425474,
361.0104675,-0.0002985696483,361.0104675,0.07197856158,361.0104675,0.101373896,361.0104675,0.2205666453,
359.9225159,-4.322741734E-5,359.9225159,0.07184329629,359.9225159,0.1009339914,359.9225159,0.219234243,
358.9898987,0.0001535050251,358.9898987,0.07147626579,358.9898987,0.1003543958,358.9898987,0.2176627666,
358.0571289,-0.0002055377117,358.0571289,0.07106247544,358.0571289,0.09942657501,358.0571289,0.2157045305,
356.96875,0.0004136735224,356.96875,0.06962697953,356.96875,0.09874816984,356.96875,0.2129874825,
356.0357056,-3.582470163E-5,356.0357056,0.06894619763,356.0357056,0.09713083506,356.0357056,0.2102855146,
354.9470215,-0.0011167333,354.9470215,0.06659778208,354.9470215,0.09538154304,354.9470215,0.2068197131,
354.0137024,-0.000521702983,354.0137024,0.06744969636,354.0137024,0.09490495175,354.0137024,0.2031442076,
352.9247131,0.0004199957766,352.9247131,0.06581029296,352.9247131,0.09324385971,352.9247131,0.1999181807,
351.9911194,0.0004236492387,351.9911194,0.06586053967,351.9911194,0.0925725773,351.9911194,0.1972630173,
351.0574341,-0.0001786799694,351.0574341,0.06348142028,351.0574341,0.09021304548,351.0574341,0.1941574961,
349.9679871,-0.0005827161949,349.9679871,0.06170022488,349.9679871,0.08824377507,349.9679871,0.1902482659,
349.0340271,-0.0001805429783,349.0340271,0.06223148108,349.0340271,0.08784396201,349.0340271,0.1884082556,
347.9442749,-6.377834507E-5,347.9442749,0.06100142375,347.9442749,0.08523468673,347.9442749,0.1831583083,
347.0100708,-0.0001707102929,347.0100708,0.05993079394,347.0100708,0.08456732333,347.0100708,0.1800164431,
346.0757141,-0.0009402986616,346.0757141,0.0574211441,346.0757141,0.081782341,346.0757141,0.1762389839,
344.9855347,-0.0005303901271,344.9855347,0.05703209341,344.9855347,0.08126187325,344.9855347,0.1735286117,
344.0509338,-4.602281479E-5,344.0509338,0.05543776602,344.0509338,0.07962863892,344.0509338,0.1696192473,
342.9604187,-0.0004658011021,342.9604187,0.05409003794,342.9604187,0.07764417678,342.9604187,0.1660955995,
342.0255737,8.773640729E-5,342.0255737,0.05363869667,342.0255737,0.07610224932,342.0255737,0.1625999361,
340.9347534,0.0005644218763,340.9347534,0.05352545157,340.9347534,0.07423384488,340.9347534,0.1593565941,
339.9996643,-0.0003526825167,339.9996643,0.05132512748,339.9996643,0.07350558788,339.9996643,0.1559729725,
339.0644226,0.0003126337833,339.0644226,0.05067157745,339.0644226,0.07202225178,339.0644226,0.1534816772,
337.973175,-0.001295986818,337.973175,0.049005799,337.973175,0.06944037974,337.973175,0.1493423432,
337.0377197,-0.0007623453275,337.0377197,0.04809426144,337.0377197,0.0683760047,337.0377197,0.1455116868,
335.946167,0.000358850084,335.946167,0.0485492833,335.946167,0.06784015149,335.946167,0.1437720209,
335.010437,-0.0002752876608,335.010437,0.04688754305,335.010437,0.06669906527,335.010437,0.141093418,
334.074585,-0.001046446967,334.074585,0.04522871599,334.074585,0.064166978,334.074585,0.1379473954,
332.9826355,-0.0003932368709,332.9826355,0.04433693364,332.9826355,0.06310387701,332.9826355,0.1338057071,
332.0465393,-0.0003424398601,332.0465393,0.04417539015,332.0465393,0.06279847771,332.0465393,0.1317352802,
330.9542847,-0.0005422829418,330.9542847,0.04246192425,330.9542847,0.06189639494,330.9542847,0.1287490129,
330.0179138,-0.0003171943245,330.0179138,0.04236134514,330.0179138,0.05954673141,330.0179138,0.1270761639,
328.9253845,-0.0003827882756,328.9253845,0.04089914635,328.9253845,0.05839805678,328.9253845,0.1237371489,
327.9888,-0.0001686919713,327.9888,0.04051088542,327.9888,0.05723584816,327.9888,0.1213416532,
327.0520935,-0.0002432082256,327.0520935,0.03947266936,327.0520935,0.0561870262,327.0520935,0.1190516204,
325.9591064,0.0003824005253,325.9591064,0.03906871378,325.9591064,0.05572384968,325.9591064,0.1187944487,
325.0221558,-6.791947089E-5,325.0221558,0.03728988022,325.0221558,0.05429036543,325.0221558,0.1157422885,
323.928894,0.0001068704223,323.928894,0.03818278015,323.928894,0.05363555998,323.928894,0.1148077771,
322.9916992,-0.0006402573199,322.9916992,0.03722196072,322.9916992,0.05249474198,322.9916992,0.1116768345,
322.0544128,-0.0003733222547,322.0544128,0.03743164241,322.0544128,0.05239417776,322.0544128,0.1114884317,
320.9607544,0.0003012618108,320.9607544,0.03518199921,320.9607544,0.0519301258,320.9607544,0.1094361469,
320.0231934,-5.673833584E-5,320.0231934,0.03683384508,320.0231934,0.05139528587,320.0231934,0.1085442379,
318.9292603,-0.0002382926032,318.9292603,0.03502971679,318.9292603,0.05077299476,318.9292603,0.1084542423,
317.9914551,-0.0002612143871,317.9914551,0.03515148908,317.9914551,0.05048617348,317.9914551,0.107550554,
317.0535583,5.356137262E-5,317.0535583,0.03569674864,317.0535583,0.05098853633,317.0535583,0.1080992371,
315.959198,-0.0002541258582,315.959198,0.03522773087,315.959198,0.05073537678,315.959198,0.1073729545,
315.0210876,3.468733667E-6,315.0210876,0.03516294062,315.0210876,0.05084987357,315.0210876,0.1086017042,
313.9264526,0.0001427845855,313.9264526,0.03675273061,313.9264526,0.0519602336,313.9264526,0.1102751195,
312.9880676,0.0003721925896,312.9880676,0.03723809496,312.9880676,0.05302242562,312.9880676,0.1120087802,
312.0495911,0.0002261728223,312.0495911,0.03795369714,312.0495911,0.05382814631,312.0495911,0.1146179438,
310.9545593,4.934145909E-5,310.9545593,0.03953659907,310.9545593,0.05557101592,310.9545593,0.1183651388,
310.0158386,6.663559179E-5,310.0158386,0.04034638405,310.0158386,0.05751977861,310.0158386,0.121198386,
309.0770264,0.0002627961803,309.0770264,0.04243184254,309.0770264,0.06048952416,309.0770264,0.1269985735,
307.9815979,-0.0001382090704,307.9815979,0.0454756394,307.9815979,0.06493398547,307.9815979,0.1358619928,
307.0425415,0.0002578489948,307.0425415,0.04848470539,307.0425415,0.06893721968,307.0425415,0.1443507075,
305.9468689,4.921201253E-5,305.9468689,0.05251130834,305.9468689,0.07521482557,305.9468689,0.1590103656,
305.0075684,-0.0004564403207,305.0075684,0.05706305802,305.0075684,0.0809969008,305.0075684,0.1698208898,
304.0681763,0.0004694627132,304.0681763,0.06376029551,304.0681763,0.09109863639,304.0681763,0.1883805692,
302.9721069,6.197542825E-5,302.9721069,0.07124257088,302.9721069,0.1008190811,302.9721069,0.2125147581,
302.0325012,8.294656436E-5,302.0325012,0.07759121805,302.0325012,0.1110097915,302.0325012,0.2298696786,
300.9361267,-0.0003440435394,300.9361267,0.08780058473,300.9361267,0.1240153462,300.9361267,0.2618789673,
299.9963074,-0.0005841121892,299.9963074,0.09459672868,299.9963074,0.1322992146,299.9963074,0.2786285281,
299.056366,0.0001712694502,299.056366,0.1051394269,299.056366,0.1488000751,299.056366,0.310208708,
297.9596252,-0.0002001559478,297.9596252,0.119197309,297.9596252,0.1676374078,297.9596252,0.3536866903,
297.0194397,0.0003443940077,297.0194397,0.1345708668,297.0194397,0.1892966479,297.0194397,0.4020631313,
295.9224548,0.0004383152409,295.9224548,0.1550175399,295.9224548,0.2160228342,295.9224548,0.4579270184,
