baseline,,b0,,p0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,4,,p4,,b5,,p5,,p6,,b6,,p6,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
762.9918823,-0.0007825004868,762.9918823,0.05871747807,762.9918823,2.021550179,762.9918823,0.01326590963,762.9918823,0.0002023718698,762.9918823,0.02217246033,762.9918823,-0.0003777707752,762.9918823,0.01967089251,762.9918823,-7.998028013E-005,762.9918823,0.01243776921,762.9918823,0.0009928253712,762.9918823,0.0147287054,762.9918823,-0.0002620422456,762.9918823,0.0211112164,762.9918823,-0.0006892620586,762.9918823,-0.000266388437,762.9918823,0.02139792964,762.9918823,-0.0001602045959,762.9918823,0.02095311135,762.9918823,0.0007639192627,762.9918823,0.01515872031,762.9918823,-0.0004876765888,762.9918823,0.01362240594,
762.0073853,-0.00149487576,762.0073853,0.05909383669,762.0073853,2.015806437,762.0073853,0.01293701306,762.0073853,-0.0008915289654,762.0073853,0.02203553729,762.0073853,-0.001206937246,762.0073853,0.0196547769,762.0073853,-0.001462060725,762.0073853,0.01213159319,762.0073853,0.000422846002,762.0073853,0.0145028038,762.0073853,-0.0007683403092,762.0073853,0.02084158361,762.0073853,-0.00103596237,762.0073853,-0.001218914869,762.0073853,0.02064920776,762.0073853,-0.0007631205372,762.0073853,0.02037663385,762.0073853,-0.000804256706,762.0073853,0.01479493454,762.0073853,1.371958433E-006,762.0073853,0.01295157429,
760.9873657,0.0007849502144,760.9873657,0.06147754565,760.9873657,2.015750408,760.9873657,0.01480886247,760.9873657,0.000493200554,760.9873657,0.02323859744,760.9873657,0.0002669404785,760.9873657,0.02008633874,760.9873657,0.0005014935741,760.9873657,0.01455722004,760.9873657,0.001936179353,760.9873657,0.01562331896,760.9873657,0.0009362944984,760.9873657,0.02143676393,760.9873657,0.0007487495313,760.9873657,0.0002384493273,760.9873657,0.02254992351,760.9873657,0.0003632025328,760.9873657,0.02190647088,760.9873657,0.0002418422664,760.9873657,0.01637879387,760.9873657,0.0006966580404,760.9873657,0.01413012668,
760.0022583,-0.0001241831196,760.0022583,0.05925182998,760.0022583,1.958123088,760.0022583,0.01284069661,760.0022583,-0.0003690805752,760.0022583,0.02225149609,760.0022583,-0.0004012024438,760.0022583,0.0194951985,760.0022583,-0.001395855565,760.0022583,0.01286717411,760.0022583,0.0004975025076,760.0022583,0.01454265881,760.0022583,-0.001198986429,760.0022583,0.02127715386,760.0022583,-0.0007142791874,760.0022583,-0.000788288482,760.0022583,0.02032153867,760.0022583,-0.0003070025996,760.0022583,0.02087156847,760.0022583,-0.0009428816848,760.0022583,0.01482908428,760.0022583,-0.0001651210769,760.0022583,0.01336429548,
759.0166626,-0.0007325759507,759.0166626,0.060141325,759.0166626,2.026747704,759.0166626,0.01412911061,759.0166626,-0.0006727726432,759.0166626,0.02466476336,759.0166626,0.0003497566795,759.0166626,0.02081325836,759.0166626,-0.0008517444949,759.0166626,0.01453248691,759.0166626,0.001435442711,759.0166626,0.01627595909,759.0166626,-6.005129399E-005,759.0166626,0.02155975997,759.0166626,-0.0004930548021,759.0166626,-0.001109452103,759.0166626,0.02187499963,759.0166626,0.0002665519423,759.0166626,0.02122109942,759.0166626,0.0005779261701,759.0166626,0.01597305574,759.0166626,0.0006234708126,759.0166626,0.01528413408,
757.9954834,0.001564281294,757.9954834,0.05859028175,757.9954834,2.007409811,757.9954834,0.01507576462,757.9954834,0.0008664646884,757.9954834,0.02361280844,757.9954834,0.0006912651588,757.9954834,0.020931134,757.9954834,-0.0001846312516,757.9954834,0.01487421989,757.9954834,0.001405108836,757.9954834,0.01574492082,757.9954834,0.0006961394683,757.9954834,0.02283093147,757.9954834,0.0005838101497,757.9954834,0.0009220007341,757.9954834,0.0230295714,757.9954834,0.0004834305728,757.9954834,0.02286427282,757.9954834,0.001286287094,757.9954834,0.01649076678,757.9954834,0.001169158961,757.9954834,0.01594421268,
757.0092163,0.0002665260399,757.0092163,0.05801168084,757.0092163,2.033510447,757.0092163,0.01502026524,757.0092163,0.0003272442555,757.0092163,0.02317969687,757.0092163,0.0002136635594,757.0092163,0.02133011445,757.0092163,0.0002994485549,757.0092163,0.01476555504,757.0092163,0.0007999915397,757.0092163,0.01629267633,757.0092163,-0.0002820654481,757.0092163,0.02219689637,757.0092163,-0.0003617868642,757.0092163,0.0003654824104,757.0092163,0.02310371213,757.0092163,0.0009201848879,757.0092163,0.02318933606,757.0092163,0.0009769991739,757.0092163,0.01584438235,757.0092163,0.001053515472,757.0092163,0.01503532473,
755.9873657,-0.0007081284421,755.9873657,0.05914280564,755.9873657,1.955512524,755.9873657,0.01327047311,755.9873657,-0.0002213721455,755.9873657,0.02351964265,755.9873657,-0.000542955182,755.9873657,0.02103597298,755.9873657,0.0002754104789,755.9873657,0.01441261452,755.9873657,0.0007375217392,755.9873657,0.01441405993,755.9873657,0.0002481620177,755.9873657,0.02257233672,755.9873657,-0.0005956933601,755.9873657,0.0001718391577,755.9873657,0.02280021273,755.9873657,0.0005134927924,755.9873657,0.02288135327,755.9873657,-0.0002263396891,755.9873657,0.01573007926,755.9873657,0.001039503375,755.9873657,0.01414258871,
755.0003052,0.0003185141832,755.0003052,0.05898766965,755.0003052,2.0459795,755.0003052,0.01441662852,755.0003052,0.0001002938225,755.0003052,0.02270293795,755.0003052,0.0005504772998,755.0003052,0.02232648619,755.0003052,0.0003675032349,755.0003052,0.01497527584,755.0003052,0.0009718103101,755.0003052,0.0157924071,755.0003052,0.0002316635364,755.0003052,0.02171416767,755.0003052,0.0001108319702,755.0003052,9.099871386E-005,755.0003052,0.02235114947,755.0003052,-5.813599273E-005,755.0003052,0.02243727632,755.0003052,0.0004993166076,755.0003052,0.01623567566,755.0003052,0.000201724426,755.0003052,0.0149628967,
754.0128784,0.0002409616573,754.0128784,0.05916110799,754.0128784,2.015654564,754.0128784,0.01483795047,754.0128784,-0.0003662872477,754.0128784,0.02467690222,754.0128784,0.0001953535684,754.0128784,0.02206584811,754.0128784,0.0005761376815,754.0128784,0.01441357844,754.0128784,0.000574634294,754.0128784,0.01580319926,754.0128784,-0.0001587555162,754.0128784,0.02310095541,754.0128784,0.0001434837322,754.0128784,-0.0008805756806,754.0128784,0.02245554142,754.0128784,-0.0005289939581,754.0128784,0.02252295986,754.0128784,0.0004947295529,754.0128784,0.01586016826,754.0128784,0.0004369937233,754.0128784,0.01540464908,
752.9899292,8.856492786E-005,752.9899292,0.05886567011,752.9899292,2.012643814,752.9899292,0.0141300736,752.9899292,0.0001778989244,752.9899292,0.02483132482,752.9899292,-0.0002440878452,752.9899292,0.02219414525,752.9899292,0.0006106130895,752.9899292,0.01585240848,752.9899292,0.0007703503361,752.9899292,0.01687416807,752.9899292,0.0007813455886,752.9899292,0.02304521203,752.9899292,0.0004540700756,752.9899292,-0.0007197579835,752.9899292,0.02345021069,752.9899292,-0.0001652763458,752.9899292,0.02268938161,752.9899292,0.0003844991152,752.9899292,0.01736730523,752.9899292,-9.478407446E-005,752.9899292,0.01522160973,
752.00177,-0.0009851888753,752.00177,0.05941777676,752.00177,2.047631264,752.00177,0.01484770048,752.00177,-1.786095163E-005,752.00177,0.02404090762,752.00177,-0.0002282025089,752.00177,0.02148786746,752.00177,-0.001135942526,752.00177,0.01501479838,752.00177,0.0008188197971,752.00177,0.01642145589,752.00177,-0.0001779036975,752.00177,0.02317794971,752.00177,-5.653127664E-005,752.00177,-0.0001975167834,752.00177,0.02285221405,752.00177,2.573141501E-005,752.00177,0.02305050753,752.00177,-0.0001730908552,752.00177,0.01670436189,752.00177,0.0004029466654,752.00177,0.01609599218,
751.0133667,-9.535343997E-005,751.0133667,0.05797064677,751.0133667,1.985362291,751.0133667,0.0143212406,751.0133667,0.0005896164803,751.0133667,0.02464594133,751.0133667,-0.0001593247871,751.0133667,0.02188180573,751.0133667,-4.752403765E-005,751.0133667,0.01513606962,751.0133667,-1.610077379E-005,751.0133667,0.01552822907,751.0133667,-0.001100983121,751.0133667,0.02250256576,751.0133667,-0.0006932421238,751.0133667,-0.0009028952336,751.0133667,0.02301679738,751.0133667,-0.0008110778872,751.0133667,0.02268035524,751.0133667,-0.0003785466834,751.0133667,0.01599126309,751.0133667,-0.0001288412313,751.0133667,0.01546808425,
749.9891968,-0.0003626662656,749.9891968,0.05911317468,749.9891968,2.027275324,749.9891968,0.01537858043,749.9891968,0.001130304881,749.9891968,0.02445776202,749.9891968,0.0003375806555,749.9891968,0.02225969732,749.9891968,0.0007141854148,749.9891968,0.01458340045,749.9891968,0.0006202563527,749.9891968,0.0171510689,749.9891968,-0.0004891763092,749.9891968,0.02318742312,749.9891968,-0.0003462162276,749.9891968,-0.0004634738434,749.9891968,0.02395284548,749.9891968,7.233141514E-005,749.9891968,0.02338297665,749.9891968,0.0002466338628,749.9891968,0.01793318987,749.9891968,0.0002940864943,749.9891968,0.01508908533,
749,0.0002685463987,749,0.06030618399,749,1.997406006,749,0.01527252421,749,0.0007739289431,749,0.02456937358,749,0.0009719659574,749,0.02214478329,749,-0.0006025178009,749,0.01536275726,749,0.0006185972597,749,0.01731409878,749,-2.314143967E-005,749,0.02346562035,749,0.0001592537883,749,0.0003024016041,749,0.02459775284,749,0.0001278437267,749,0.02390653826,749,9.351018525E-005,749,0.0177158881,749,-0.0002581616864,749,0.0151826581,
748.010437,-0.0006015355466,748.010437,0.05873866752,748.010437,1.991059422,748.010437,0.0146232089,748.010437,-0.0001911516883,748.010437,0.02435247786,748.010437,-0.0005317345494,748.010437,0.0223164577,748.010437,-0.0005914538633,748.010437,0.01440710295,748.010437,-0.0009790419135,748.010437,0.01634825766,748.010437,-0.001433422905,748.010437,0.02263341844,748.010437,-0.0001057054324,748.010437,-0.0007873582654,748.010437,0.02394245192,748.010437,-0.0004643530119,748.010437,0.02405617386,748.010437,-0.000235343221,748.010437,0.01741052233,748.010437,-0.0005159631255,748.010437,0.01585890725,
746.9852295,0.0001944212418,746.9852295,0.05902601406,746.9852295,2.039070845,746.9852295,0.01557893772,746.9852295,0.0004896760802,746.9852295,0.02573394217,746.9852295,0.0005063398276,746.9852295,0.02240511402,746.9852295,0.0006522723706,746.9852295,0.0165560022,746.9852295,0.0002914184297,746.9852295,0.01771354116,746.9852295,0.0001238561381,746.9852295,0.02500856109,746.9852295,0.0007660975098,746.9852295,-0.0004600087996,746.9852295,0.02499295957,746.9852295,0.0008454038179,746.9852295,0.02424179763,746.9852295,0.0003562593483,746.9852295,0.01782235317,746.9852295,0.001068566111,746.9852295,0.01641997695,
745.9949951,0.0004245820455,745.9949951,0.05957363173,745.9949951,1.98530817,745.9949951,0.01587482728,745.9949951,0.0005780298961,745.9949951,0.02594762668,745.9949951,-2.505689372E-005,745.9949951,0.02275740914,745.9949951,0.0004672082141,745.9949951,0.0157732144,745.9949951,0.0003214673488,745.9949951,0.01703370176,745.9949951,0.000759796123,745.9949951,0.02410692908,745.9949951,0.0004042162327,745.9949951,0.0004799838935,745.9949951,0.02531844005,745.9949951,-0.0004654907971,745.9949951,0.02430048771,745.9949951,0.0003742393164,745.9949951,0.01848590001,745.9949951,-0.0001420389599,745.9949951,0.01700425148,
745.0043945,-0.000518910645,745.0043945,0.06000185013,745.0043945,2.030926943,745.0043945,0.0161054749,745.0043945,8.980771236E-005,745.0043945,0.02639327385,745.0043945,0.0001189364266,745.0043945,0.02309017256,745.0043945,4.602768968E-005,745.0043945,0.01679298282,745.0043945,6.816310633E-005,745.0043945,0.01709050871,745.0043945,0.0005324123194,745.0043945,0.02477766201,745.0043945,0.0004295052204,745.0043945,-0.0003234023752,745.0043945,0.02534763701,745.0043945,-7.361345342E-005,745.0043945,0.02419151925,745.0043945,0.0003850173089,745.0043945,0.01763201132,745.0043945,0.0007655010559,745.0043945,0.01639492251,
744.0134277,-0.0001378985471,744.0134277,0.0608093217,744.0134277,2.033768892,744.0134277,0.01590852626,744.0134277,0.0004293238453,744.0134277,0.02590379864,744.0134277,0.0002511923958,744.0134277,0.02304635942,744.0134277,0.0003476323327,744.0134277,0.01631632634,744.0134277,-0.0002048132446,744.0134277,0.01736859791,744.0134277,0.0001165283757,744.0134277,0.02408988215,744.0134277,0.0001178489183,744.0134277,-0.0001678639383,744.0134277,0.02530869842,744.0134277,-0.0001018234616,744.0134277,0.02367644198,744.0134277,-0.0001922384254,744.0134277,0.01789426245,744.0134277,-0.0002851697209,744.0134277,0.01620660163,
742.9867554,6.469384971E-005,742.9867554,0.06005885825,742.9867554,1.935762525,742.9867554,0.01589617319,742.9867554,0.0003279177763,742.9867554,0.02687264234,742.9867554,0.000235263622,742.9867554,0.02327961661,742.9867554,-0.0002169220097,742.9867554,0.01614601351,742.9867554,0.0001501386723,742.9867554,0.01730176061,742.9867554,-0.0002860492677,742.9867554,0.02468827367,742.9867554,8.002090181E-005,742.9867554,4.721857476E-005,742.9867554,0.02535029873,742.9867554,0.0002555178944,742.9867554,0.02438141778,742.9867554,-4.711220754E-006,742.9867554,0.01862867922,742.9867554,0.0003006401239,742.9867554,0.01668776385,
741.9950562,-0.0008576865657,741.9950562,0.06027688831,741.9950562,1.99769485,741.9950562,0.01602346636,741.9950562,-0.0002716141753,741.9950562,0.02632896416,741.9950562,-0.0002581099398,741.9950562,0.02354169451,741.9950562,-0.0006210260908,741.9950562,0.01636951976,741.9950562,0.0004527485289,741.9950562,0.01683272608,741.9950562,-0.0002906021837,741.9950562,0.02405135892,741.9950562,-0.0002500382252,741.9950562,-0.0001101567104,741.9950562,0.02530675009,741.9950562,-0.0007260636194,741.9950562,0.02417019941,741.9950562,-6.238070637E-005,741.9950562,0.01829062216,741.9950562,1.553160928E-006,741.9950562,0.0170849096,
741.0029907,0.0003483577166,741.0029907,0.06107492,741.0029907,1.972849607,741.0029907,0.01675163023,741.0029907,0.0008292457205,741.0029907,0.02735218406,741.0029907,0.001015268615,741.0029907,0.02425329387,741.0029907,0.0003463629109,741.0029907,0.01654037833,741.0029907,0.0005922604469,741.0029907,0.01898857951,741.0029907,0.0003562334459,741.0029907,0.02521840483,741.0029907,0.001242308412,741.0029907,0.0006416692631,741.0029907,0.0264099706,741.0029907,0.0008153704694,741.0029907,0.02502915449,741.0029907,0.0005603265599,741.0029907,0.01891675964,741.0029907,0.00100411172,741.0029907,0.01747112535,
740.0106201,6.355470396E-005,740.0106201,0.06035796925,740.0106201,1.994104505,740.0106201,0.01651848853,740.0106201,-0.0002580581931,740.0106201,0.02644611895,740.0106201,0.0006369510666,740.0106201,0.02365842834,740.0106201,1.159706881E-005,740.0106201,0.01736889593,740.0106201,0.0002916515805,740.0106201,0.01868064329,740.0106201,-0.0008064270951,740.0106201,0.02522046305,740.0106201,-0.000332869502,740.0106201,-0.0006968086818,740.0106201,0.02526504546,740.0106201,-1.387465727E-005,740.0106201,0.02491334081,740.0106201,-0.0001519240614,740.0106201,0.01854481548,740.0106201,0.0007200193359,740.0106201,0.01752483845,
738.9824219,0.0007311170921,738.9824219,0.06025363132,738.9824219,1.983491302,738.9824219,0.01724433154,738.9824219,8.765873645E-005,738.9824219,0.02798123471,738.9824219,0.0004367605143,738.9824219,0.02418363653,738.9824219,0.0008778254851,738.9824219,0.01742103137,738.9824219,0.0001002420395,738.9824219,0.01859439164,738.9824219,0.0009816172533,738.9824219,0.0250367783,738.9824219,0.0002578748972,738.9824219,0.0003155610175,738.9824219,0.02638469078,738.9824219,0.0009091082611,738.9824219,0.02589058131,738.9824219,0.000469333143,738.9824219,0.01936910488,738.9824219,0.0009869099595,738.9824219,0.01761440746,
737.9893799,-3.183857552E-005,737.9893799,0.06018434837,737.9893799,2.009159327,737.9893799,0.01609228365,737.9893799,0.0002670958929,737.9893799,0.02674370073,737.9893799,-5.047470404E-005,737.9893799,0.02436696179,737.9893799,0.0004463739751,737.9893799,0.01653475687,737.9893799,-4.001786147E-005,737.9893799,0.01870450564,737.9893799,0.0002438883967,737.9893799,0.02494793944,737.9893799,0.0005806219415,737.9893799,-0.0004530269362,737.9893799,0.02608056553,737.9893799,-8.831394371E-005,737.9893799,0.02544517629,737.9893799,-6.367901733E-006,737.9893799,0.01934455521,737.9893799,0.0005480150576,737.9893799,0.01714977622,
736.9959106,-7.055941387E-005,736.9959106,0.0579504706,736.9959106,2.039736032,736.9959106,0.01676995121,736.9959106,-0.0007126769051,736.9959106,0.02727213129,736.9959106,-0.000451475411,736.9959106,0.02416869439,736.9959106,-0.0003085546487,736.9959106,0.01708493568,736.9959106,0.0001752574753,736.9959106,0.01797597669,736.9959106,-0.0001194731958,736.9959106,0.02486320399,736.9959106,-0.0002009839227,736.9959106,-0.0003322487173,736.9959106,0.02626164071,736.9959106,2.743921414E-006,736.9959106,0.02552135102,736.9959106,-6.564185605E-005,736.9959106,0.01892484352,736.9959106,0.0007281092694,736.9959106,0.01732317731,
736.0020752,0.0004345061898,736.0020752,0.06089666858,736.0020752,2.040583849,736.0020752,0.01719485596,736.0020752,0.0001985907729,736.0020752,0.02761281468,736.0020752,0.0003865718318,736.0020752,0.02419852465,736.0020752,6.989267604E-006,736.0020752,0.01696548797,736.0020752,0.0001761120657,736.0020752,0.01842110418,736.0020752,0.0002106334287,736.0020752,0.02622891776,736.0020752,-0.0002244768693,736.0020752,-0.0001986035059,736.0020752,0.02637206577,736.0020752,-0.0001559608354,736.0020752,0.02606330439,736.0020752,2.360864528E-005,736.0020752,0.01974706352,736.0020752,-0.0001686402247,736.0020752,0.01760499924,
735.0079956,-3.406459655E-005,735.0079956,0.06083936989,735.0079956,2.002408743,735.0079956,0.01746061631,735.0079956,0.000449561252,735.0079956,0.02751247026,735.0079956,0.0004782217147,735.0079956,0.02454304881,735.0079956,0.0004790250678,735.0079956,0.0178235136,735.0079956,0.0002198533912,735.0079956,0.01864578389,735.0079956,-6.207011756E-005,735.0079956,0.02575201541,735.0079956,0.0005314014852,735.0079956,3.28753049E-006,735.0079956,0.02664190531,735.0079956,0.000252098951,735.0079956,0.02586211823,735.0079956,7.846745575E-005,735.0079956,0.01950475574,735.0079956,0.0006240670336,735.0079956,0.0179260131,
734.0135498,8.856492786E-005,734.0135498,0.06146197766,734.0135498,2.044527531,734.0135498,0.01737810858,734.0135498,-0.0001363458723,734.0135498,0.02779375575,734.0135498,5.951591811E-005,734.0135498,0.02454510331,734.0135498,6.060328087E-005,734.0135498,0.0174588114,734.0135498,-0.0002161458106,734.0135498,0.01885760389,734.0135498,-5.694909078E-007,734.0135498,0.02561425976,734.0135498,-9.416294051E-005,734.0135498,-0.0005431103054,734.0135498,0.02621197887,734.0135498,-0.000340474071,734.0135498,0.02498319931,734.0135498,0.0004624919093,734.0135498,0.01958073489,734.0135498,0.0008772289148,734.0135498,0.01792506874,
732.9831543,4.61830241E-005,732.9831543,0.06217585877,732.9831543,2.021115065,732.9831543,0.01773897,732.9831543,-0.0001492328447,732.9831543,0.02834601514,732.9831543,0.0005665472709,732.9831543,0.02452875115,732.9831543,-4.348624861E-005,732.9831543,0.0173641257,732.9831543,0.0003646533587,732.9831543,0.01957228594,732.9831543,-0.0001637237729,732.9831543,0.02603499219,732.9831543,0.000394474162,732.9831543,-0.0003305415448,732.9831543,0.02715020813,732.9831543,0.0003424251045,732.9831543,0.02675281279,732.9831543,0.0006507687503,732.9831543,0.0199739486,732.9831543,0.0001915466273,732.9831543,0.01844136044,
731.9879761,0.0001200239349,731.9879761,0.06054701284,731.9879761,2.03809309,731.9879761,0.01754195243,731.9879761,0.0003346532758,731.9879761,0.02787017822,731.9879761,0.0002170563093,731.9879761,0.02470032871,731.9879761,-0.0001275990799,731.9879761,0.01771257073,731.9879761,-5.44606628E-005,731.9879761,0.01872734167,731.9879761,-0.0005233059637,731.9879761,0.02580500208,731.9879761,0.000221174254,731.9879761,0.000208924117,731.9879761,0.02647982165,731.9879761,0.0001784168562,731.9879761,0.02604263462,731.9879761,2.469591527E-005,731.9879761,0.01943106391,731.9879761,0.0002734418958,731.9879761,0.01744555309,
730.9924927,0.0001448561525,730.9924927,0.06271804869,730.9924927,2.022266388,730.9924927,0.01711959019,730.9924927,0.0002461676486,730.9924927,0.02771221474,730.9924927,0.0002583411406,730.9924927,0.02549356967,730.9924927,0.0001280249853,730.9924927,0.01777157187,730.9924927,-2.003527698E-005,730.9924927,0.01888079941,730.9924927,-0.0001233549992,730.9924927,0.02608435974,730.9924927,0.000262070942,730.9924927,-0.0001139868473,730.9924927,0.02718024515,730.9924927,1.747337956E-005,730.9924927,0.02707545459,730.9924927,0.0001803591003,730.9924927,0.02008831687,730.9924927,5.513746146E-006,730.9924927,0.01778467745,
729.996582,-0.0003318865784,729.996582,0.06010142714,729.996582,2.051840305,729.996582,0.01741655916,729.996582,-0.0002629218216,729.996582,0.02802010812,729.996582,-0.0006817669491,729.996582,0.02464703843,729.996582,4.815057036E-005,729.996582,0.01738813147,729.996582,-0.001000116812,729.996582,0.01868256181,729.996582,-7.910031854E-005,729.996582,0.02555465139,729.996582,4.600180182E-005,729.996582,-0.000401616242,729.996582,0.02672605403,729.996582,-0.0002748737461,729.996582,0.02602210268,729.996582,-5.063000208E-005,729.996582,0.01972487755,729.996582,-0.0004712829832,729.996582,0.01775525697,
729.0003052,0.0004489911662,729.0003052,0.06344843656,729.0003052,2.049648285,729.0003052,0.01828327961,729.0003052,0.0003416738473,729.0003052,0.02882630192,729.0003052,0.0008618737338,729.0003052,0.02548335679,729.0003052,0.0002578489948,729.0003052,0.01882159524,729.0003052,0.0001645882876,729.0003052,0.02013438195,729.0003052,0.0002244375501,729.0003052,0.02658479847,729.0003052,0.0001423961658,729.0003052,0.0005828511203,729.0003052,0.02734860033,729.0003052,0.001084733056,729.0003052,0.02712474763,729.0003052,0.0007741363952,729.0003052,0.02040330321,729.0003052,0.0007158188964,729.0003052,0.01939097419,
728.0037842,-9.183370275E-005,728.0037842,0.06316312402,728.0037842,1.995995045,728.0037842,0.01743784547,728.0037842,0.0001299411088,728.0037842,0.02905393951,728.0037842,-7.501105574E-005,728.0037842,0.02501530759,728.0037842,0.0004774961271,728.0037842,0.01792334206,728.0037842,2.899325227E-005,728.0037842,0.0192575492,728.0037842,-5.125391453E-006,728.0037842,0.02638510428,728.0037842,0.0004024543741,728.0037842,-0.0003317831142,728.0037842,0.0268781241,728.0037842,0.0002229094971,728.0037842,0.02657827549,728.0037842,0.00014659109,728.0037842,0.01987283491,728.0037842,0.0004240638227,728.0037842,0.01843298785,
