BLANK,,Workingstovck,,Workingstovck1,,Workingstovck2,,Workingstovck3,,NewWorkingstock,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637.0488892,-8.639876614E-5,637.0488892,0.0251028426,637.0488892,0.04091060907,637.0488892,0.02115684561,637.0488892,0.01109821256,637.0488892,0.04632448778,
636.0223999,-0.000466111378,636.0223999,0.02568576857,636.0223999,0.04042021558,636.0223999,0.0209320318,636.0223999,0.01114853937,636.0223999,0.0472721681,
634.9955444,0.0004821089096,634.9955444,0.02539925836,634.9955444,0.04110406339,634.9955444,0.02160943672,634.9955444,0.01105944254,634.9955444,0.04735804349,
633.9684448,-0.0003836676187,633.9684448,0.02747220732,633.9684448,0.04078166932,633.9684448,0.02161920257,633.9684448,0.01112036128,633.9684448,0.04833682999,
632.940979,0.0006148385,632.940979,0.02638012543,632.940979,0.04096519575,632.940979,0.02161096036,632.940979,0.01101897657,632.940979,0.04866057262,
632.0601196,7.279744023E-5,632.0601196,0.02531498298,632.0601196,0.04078365862,632.0601196,0.02141780779,632.0601196,0.01279806532,632.0601196,0.049065236,
631.0321045,0.0001119971421,631.0321045,0.02553957887,631.0321045,0.04159286618,631.0321045,0.02162986808,631.0321045,0.01145006344,631.0321045,0.04922620207,
630.0038452,0.0004326146154,630.0038452,0.02632236294,630.0038452,0.04102004319,630.0038452,0.02200492844,630.0038452,0.01226178091,630.0038452,0.0498299934,
628.9752808,-0.0005957967369,628.9752808,0.02516963147,628.9752808,0.04030153155,628.9752808,0.02100885846,628.9752808,0.01163106691,628.9752808,0.04917503521,
627.9464111,0.0005721200723,627.9464111,0.0257367976,627.9464111,0.0417271778,627.9464111,0.0217759721,627.9464111,0.01156276651,627.9464111,0.04935393482,
627.06427,-0.0001191626507,627.06427,0.02537999116,627.06427,0.04189990088,627.06427,0.02174475603,627.06427,0.01149378531,627.06427,0.04915097356,
626.0348511,-4.912879012E-5,626.0348511,0.02637244947,626.0348511,0.040365614,626.0348511,0.02225531079,626.0348511,0.01181217283,626.0348511,0.04921666533,
625.005127,-0.001284166239,625.005127,0.02511052229,625.005127,0.03990213946,625.005127,0.02144334465,625.005127,0.01085261256,625.005127,0.04807595909,
623.9750977,-0.001584691694,623.9750977,0.02442632429,623.9750977,0.03979925811,623.9750977,0.02123637684,623.9750977,0.01041156612,623.9750977,0.04867209867,
622.9448242,0.0001186257068,622.9448242,0.02574849874,622.9448242,0.04133694991,622.9448242,0.0215604119,622.9448242,0.01208794024,622.9448242,0.04898322374,
622.0614624,-0.0007553166361,622.0614624,0.02513954043,622.0614624,0.04177850485,622.0614624,0.02180719189,622.0614624,0.01114853937,622.0614624,0.04864033312,
621.0306396,-0.0008017245564,621.0306396,0.0256406758,621.0306396,0.04140500352,621.0306396,0.0218487028,621.0306396,0.01154902205,621.0306396,0.04821072891,
619.9994507,-0.0003005873587,619.9994507,0.02528238483,619.9994507,0.04072835669,619.9994507,0.0211815238,619.9994507,0.01109582279,619.9994507,0.04868593812,
618.9680176,-0.0009454646497,618.9680176,0.02525055967,618.9680176,0.04132875055,618.9680176,0.02165413834,618.9680176,0.0115780523,618.9680176,0.04886762425,
617.9362793,-1.304633224E-5,617.9362793,0.02643302456,617.9362793,0.04103432596,617.9362793,0.02216728404,617.9362793,0.01199747995,617.9362793,0.04973335192,
617.0517578,0.0001447784598,617.0517578,0.02644900791,617.0517578,0.04187327623,617.0517578,0.02219918557,617.0517578,0.01239166129,617.0517578,0.05041560903,
616.0194702,-0.0001486117981,616.0194702,0.02579481155,616.0194702,0.04114350677,616.0194702,0.02210008353,616.0194702,0.01184667461,616.0194702,0.05057850108,
614.9868774,-0.0007987273275,614.9868774,0.02492345683,614.9868774,0.04086453468,614.9868774,0.02159338444,614.9868774,0.01153089292,614.9868774,0.05052123964,
613.9540405,-0.001102222479,613.9540405,0.02467364073,613.9540405,0.0415016599,613.9540405,0.0215445254,613.9540405,0.01214218792,613.9540405,0.05020912737,
613.0685425,-0.0006597461179,613.0685425,0.02498945035,613.0685425,0.04083606601,613.0685425,0.02208728343,613.0685425,0.01238950435,613.0685425,0.05097258464,
612.0351563,-0.001041127252,612.0351563,0.02404985391,612.0351563,0.04031397402,612.0351563,0.02147233672,612.0351563,0.01179879345,612.0351563,0.05092630163,
611.0014648,-5.596185656E-5,611.0014648,0.02587159723,611.0014648,0.04196133837,611.0014648,0.0225641299,611.0014648,0.01315911394,611.0014648,0.05299970135,
609.9674683,-0.0009740829701,609.9674683,0.02519034222,609.9674683,0.04307246953,609.9674683,0.02197072655,609.9674683,0.01308008749,609.9674683,0.05309739336,
608.9332275,0.0001981246169,608.9332275,0.025553938,608.9332275,0.04252592847,608.9332275,0.02352715656,608.9332275,0.01443188172,608.9332275,0.05420709774,
608.0465088,0.0002374133182,608.0465088,0.02676677145,608.0465088,0.04257009551,608.0465088,0.02339409478,608.0465088,0.01431465987,608.0465088,0.05480945483,
607.0117188,-0.0003212813172,607.0117188,0.0268714875,607.0117188,0.04245624691,607.0117188,0.02320656553,607.0117188,0.01425195392,607.0117188,0.05529244617,
605.9766235,-0.0001348967198,605.9766235,0.02613084391,605.9766235,0.04300315678,605.9766235,0.02262922004,605.9766235,0.01428836212,605.9766235,0.05681645125,
604.9412842,-0.002131955931,604.9412842,0.0242765341,604.9412842,0.04049659148,604.9412842,0.02136209048,604.9412842,0.01442000084,604.9412842,0.05634662136,
604.0535889,-6.144893996E-5,604.0535889,0.0255047977,604.0535889,0.04242812842,604.0535889,0.02329387516,604.0535889,0.01523353998,604.0535889,0.05902737752,
603.0177002,0.0001108578654,603.0177002,0.02508901991,603.0177002,0.04243066907,603.0177002,0.02277770638,603.0177002,0.01564682648,603.0177002,0.05934726074,
601.9815674,0.0001099257352,601.9815674,0.02590220422,601.9815674,0.04339977726,601.9815674,0.02434207313,601.9815674,0.01655764133,601.9815674,0.060844969,
600.9450684,-0.0001734531106,600.9450684,0.02617189102,600.9450684,0.04289842397,600.9450684,0.02336043864,600.9450684,0.01660473272,600.9450684,0.06210244447,
600.0564575,-0.0001825094951,600.0564575,0.02644064464,600.0564575,0.04269365594,600.0564575,0.02371332049,600.0564575,0.01643694006,600.0564575,0.0634174943,
599.0194702,-0.0007195512298,599.0194702,0.02617730759,599.0194702,0.04281365499,599.0194702,0.02358113043,599.0194702,0.01716111228,599.0194702,0.06457274407,
597.9822388,-0.0006604698719,597.9822388,0.02743012831,597.9822388,0.04302144796,597.9822388,0.02291461825,597.9822388,0.01756195165,597.9822388,0.06636509299,
596.9446411,0.0004172232875,596.9446411,0.02661672235,596.9446411,0.0449183695,596.9446411,0.0241640415,596.9446411,0.01911486126,596.9446411,0.06835789233,
596.0551147,-4.229561091E-5,596.0551147,0.02599775232,596.0551147,0.04292968288,596.0551147,0.02422178909,596.0551147,0.01854567975,596.0551147,0.0700532198,
595.0170288,-0.0004414936702,595.0170288,0.02610844001,595.0170288,0.04347865283,595.0170288,0.02351753786,595.0170288,0.01893263124,595.0170288,0.07180063426,
593.9786987,0.000790785125,593.9786987,0.02692868747,593.9786987,0.04452954233,593.9786987,0.02397035249,593.9786987,0.02061839774,593.9786987,0.07480987906,
592.9400635,-0.0002999147982,592.9400635,0.02796171606,592.9400635,0.04486790672,592.9400635,0.02514631674,592.9400635,0.02184412815,592.9400635,0.0779055059,
592.0495605,-0.0002165080368,592.0495605,0.02741978876,592.0495605,0.04484213144,592.0495605,0.02496537752,592.0495605,0.02329371125,592.0495605,0.0804278031,
591.010437,-6.729830056E-5,591.010437,0.02821503207,591.010437,0.04494279996,591.010437,0.02530159242,591.010437,0.02418221347,591.010437,0.08441443741,
589.9710083,-0.0006347775343,589.9710083,0.02763993107,589.9710083,0.04479251057,589.9710083,0.02517533675,589.9710083,0.0249751918,589.9710083,0.08713584393,
588.9312744,-0.0007153646438,588.9312744,0.02780529112,588.9312744,0.04412120208,588.9312744,0.024782978,588.9312744,0.02582000196,588.9312744,0.09037908167,
588.039917,-0.001312504173,588.039917,0.02837820724,588.039917,0.04486523941,588.039917,0.02571661025,588.039917,0.02772217616,588.039917,0.09488720447,
586.9996948,-8.831394371E-5,586.9996948,0.02905297093,586.9996948,0.04555480555,586.9996948,0.02634068206,586.9996948,0.03031343408,586.9996948,0.1013361737,
585.9591675,5.053235145E-5,585.9591675,0.02980726771,585.9591675,0.04668229818,585.9591675,0.02740142494,585.9591675,0.03311732411,585.9591675,0.1073015928,
585.0670776,-0.0005178764113,585.0670776,0.02972679026,585.0670776,0.04816265777,585.0670776,0.02751136757,585.0670776,0.03435233608,585.0670776,0.1117374301,
584.026062,-0.0005639995215,584.026062,0.03017225489,584.026062,0.04767660797,584.026062,0.0279035233,584.026062,0.03658992797,584.026062,0.1181638613,
582.9848022,-0.0003964437929,582.9848022,0.03163675219,582.9848022,0.04863364622,582.9848022,0.02904132009,582.9848022,0.0389877744,582.9848022,0.1251111329,
581.9432373,-0.0001417801832,581.9432373,0.03138883412,581.9432373,0.0496647656,581.9432373,0.02884710394,581.9432373,0.04075121507,581.9432373,0.1320885718,
581.0502319,-4.970077498E-6,581.0502319,0.0317078121,581.0502319,0.04956430197,581.0502319,0.02983810008,581.0502319,0.04445939139,581.0502319,0.1393265873,
580.0081787,-0.0004057024198,580.0081787,0.03237017244,580.0081787,0.04898449779,580.0081787,0.03037186712,580.0081787,0.04614112899,580.0081787,0.1461244375,
578.9658203,-0.0005221166648,578.9658203,0.03301628679,578.9658203,0.04945855588,578.9658203,0.03046751395,578.9658203,0.04870618135,578.9658203,0.1533100158,
578.0721436,-0.0004500272917,578.0721436,0.03348175064,578.0721436,0.05119489506,578.0721436,0.03174693882,578.0721436,0.0506596528,578.0721436,0.1587524712,
577.0292969,-0.0007504585083,577.0292969,0.03392274305,577.0292969,0.05130179226,577.0292969,0.03157667443,577.0292969,0.05224041268,577.0292969,0.1642322242,
575.9862061,-0.0005977613619,575.9862061,0.03456635028,575.9862061,0.05163437128,575.9862061,0.03323934227,575.9862061,0.0548293069,575.9862061,0.1703282893,
574.9428101,-0.0005138947163,574.9428101,0.03569455817,574.9428101,0.05322717503,574.9428101,0.03232784197,574.9428101,0.05742622539,574.9428101,0.1762725413,
574.0482178,0.0002070335468,574.0482178,0.03514739126,574.0482178,0.05234497041,574.0482178,0.0334337987,574.0482178,0.05892451853,574.0482178,0.1806019694,
573.0043335,-1.553157887E-7,573.0043335,0.03566361591,573.0043335,0.05282961205,573.0043335,0.03323040158,573.0043335,0.05933197588,573.0043335,0.1836614311,
571.960144,-0.0001047737605,571.960144,0.03616214171,571.960144,0.05292942747,571.960144,0.03368624672,571.960144,0.06081512943,571.960144,0.1860601157,
571.0649414,-0.0003296103387,571.0649414,0.0359095186,571.0649414,0.05398127437,571.0649414,0.03383842111,571.0649414,0.06080333889,571.0649414,0.1868519187,
570.0202637,-0.0006716871285,570.0202637,0.03636607155,570.0202637,0.05345667526,570.0202637,0.03369262442,570.0202637,0.06155992299,570.0202637,0.1881485581,
568.9753418,-0.001538522192,568.9753418,0.03579914197,568.9753418,0.05216328427,568.9753418,0.03299349546,568.9753418,0.06033432111,568.9753418,0.1857008338,
567.9301147,1.434106343E-5,567.9301147,0.03729600087,567.9301147,0.05363963172,567.9301147,0.03441131487,567.9301147,0.06075611711,567.9301147,0.1867310554,
567.0339966,-0.0005041729892,567.0339966,0.03651623428,567.0339966,0.0544731468,567.0339966,0.03325496241,567.0339966,0.06039892882,567.0339966,0.1849991828,
565.9882813,-0.001189589733,565.9882813,0.03559522331,565.9882813,0.05255582929,565.9882813,0.0330353938,565.9882813,0.05881939828,565.9882813,0.1834106445,
564.9423218,-0.0005851462483,564.9423218,0.03520091996,564.9423218,0.05344929546,564.9423218,0.03264608607,564.9423218,0.0577269271,564.9423218,0.1808333546,
564.0455933,-0.0009353393107,564.0455933,0.0344318524,564.0455933,0.05301651731,564.0455933,0.03202702105,564.0455933,0.05671741813,564.0455933,0.1782801896,
562.9990845,-0.001027595252,562.9990845,0.03524106368,562.9990845,0.05244677886,562.9990845,0.03297132254,562.9990845,0.05748579279,562.9990845,0.1761251092,
561.9523926,-0.00216338085,561.9523926,0.03294216469,561.9523926,0.05139182135,561.9523926,0.03075608239,561.9523926,0.05427490547,561.9523926,0.1719744951,
561.0549927,0.0001189105315,561.0549927,0.03504697606,561.0549927,0.05280721933,561.0549927,0.03271775693,561.0549927,0.05588759854,561.0549927,0.1723836511,
560.0077515,0.0001452186698,560.0077515,0.03437177837,560.0077515,0.05229299515,560.0077515,0.03227424622,560.0077515,0.05487345159,560.0077515,0.1689604968,
558.9602661,-0.001003009384,558.9602661,0.03438870236,558.9602661,0.05171851814,558.9602661,0.03210012242,558.9602661,0.0537642464,558.9602661,0.1679076999,
558.0621948,-0.0007899421616,558.0621948,0.03427619115,558.0621948,0.0509314537,558.0621948,0.03187868372,558.0621948,0.05231939256,558.0621948,0.1662559807,
557.0142212,0.0001442864741,557.0142212,0.03366378322,557.0142212,0.05097799748,557.0142212,0.03143547475,557.0142212,0.05195661634,557.0142212,0.1640105397,
555.9659424,-0.0009363724967,555.9659424,0.03355898336,555.9659424,0.05116390437,555.9659424,0.03149241582,555.9659424,0.05155682936,555.9659424,0.1628298759,
555.0672607,-0.0009489257936,555.0672607,0.03327871859,555.0672607,0.05050129443,555.0672607,0.03097189218,555.0672607,0.05060816929,555.0672607,0.1621308476,
554.0185547,-0.000560586981,554.0185547,0.03393335268,554.0185547,0.05237720907,554.0185547,0.03162093833,554.0185547,0.05139665678,554.0185547,0.1640758365,
552.9695435,-0.0003190050193,552.9695435,0.03393615037,552.9695435,0.05308513716,552.9695435,0.03155793995,552.9695435,0.05147195607,552.9695435,0.1646254659,
552.0701904,-0.000425150065,552.0701904,0.03446405008,552.0701904,0.05311272293,552.0701904,0.03190035746,552.0701904,0.05177952349,552.0701904,0.1650685668,
551.020752,-0.0008935955702,551.020752,0.033915326,551.020752,0.05160110816,551.020752,0.03179356083,551.020752,0.05215111375,551.020752,0.1653875411,
549.9710083,-0.0001201460473,549.9710083,0.03500176966,549.9710083,0.05205961689,549.9710083,0.03242589906,549.9710083,0.05376594514,549.9710083,0.1682277024,
549.0710449,8.113420336E-5,549.0710449,0.0345428884,549.0710449,0.05237148702,549.0710449,0.03264159337,549.0710449,0.05430682003,549.0710449,0.1695529968,
548.020813,-0.001308994251,548.020813,0.03502292931,548.020813,0.05163026229,548.020813,0.03160743415,548.020813,0.05361570418,548.020813,0.1710900515,
546.9703369,-0.0001286859624,546.9703369,0.03590156138,546.9703369,0.05308917165,546.9703369,0.03315322474,546.9703369,0.05548579618,546.9703369,0.1741051078,
546.0697021,0.0001730821823,546.0697021,0.03490534425,546.0697021,0.05396609381,546.0697021,0.03329917789,546.0697021,0.05632312968,546.0697021,0.1763002276,
545.0187988,-0.0006655874313,545.0187988,0.03520207107,545.0187988,0.05224552006,545.0187988,0.03333881125,545.0187988,0.05645069852,545.0187988,0.1783578843,
543.9675903,0.0002123686281,543.9675903,0.03659609333,543.9675903,0.05343732238,543.9675903,0.03376911208,543.9675903,0.05811234191,543.9675903,0.1804111451,
543.0663452,0.0005311423447,543.0663452,0.03549849615,543.0663452,0.05438015983,543.0663452,0.03368742019,543.0663452,0.05841348693,543.0663452,0.1822664589,
542.0146484,-0.0003619937925,542.0146484,0.03576718271,542.0146484,0.05308191851,542.0146484,0.03394535929,542.0146484,0.05901207402,542.0146484,0.1842716783,
540.9627075,6.376182137E-5,540.9627075,0.03559081256,540.9627075,0.05349250883,540.9627075,0.03376790881,540.9627075,0.05911311507,540.9627075,0.1854335815,
540.0608521,-0.0002432082256,540.0608521,0.03708821908,540.0608521,0.05368389189,540.0608521,0.03438508883,540.0608521,0.05973111466,540.0608521,0.1861259639,
539.0084229,-0.0001445749513,539.0084229,0.03631932288,539.0084229,0.0539922677,539.0084229,0.03480907902,539.0084229,0.06099490076,539.0084229,0.1870066226,
537.9557495,0.0009963539196,537.9557495,0.03568233177,537.9557495,0.05362815037,537.9557495,0.03421171382,537.9557495,0.06024004146,537.9557495,0.1878693998,
537.0532837,-0.000377460412,537.0532837,0.0361022763,537.0532837,0.0537933372,537.0532837,0.03390916809,537.0532837,0.06014072895,537.0532837,0.1880218685,
536.0001221,-0.0004207020102,536.0001221,0.03613814339,536.0001221,0.0541532822,536.0001221,0.03421121091,536.0001221,0.06050606817,536.0001221,0.1876049638,
534.9467163,-0.0002972244984,534.9467163,0.03610317782,534.9467163,0.05381223559,534.9467163,0.03464103118,534.9467163,0.0601185821,534.9467163,0.1870833933,
534.0436401,-0.0003675287298,534.0436401,0.0380234234,534.0436401,0.05413662642,534.0436401,0.03431916609,534.0436401,0.0605686754,534.0436401,0.1870507002,
532.9897461,-0.0005305969389,532.9897461,0.03708099946,532.9897461,0.05454842374,532.9897461,0.03377417475,532.9897461,0.05948809534,532.9897461,0.1859769672,
531.9356689,0.0003111054248,531.9356689,0.03614858165,531.9356689,0.05356767401,531.9356689,0.03423560411,531.9356689,0.05892057344,531.9356689,0.1839654595,
531.0319214,-9.266188135E-5,531.0319214,0.03592576832,531.0319214,0.05372522399,531.0319214,0.03471364826,531.0319214,0.05894470587,531.0319214,0.1824313998,
529.977356,-0.0004348218499,529.977356,0.03724534065,529.977356,0.05372894183,529.977356,0.03347487003,529.977356,0.05735003576,529.977356,0.1813916564,
529.0732422,-0.0002342048538,529.0732422,0.03718408942,529.0732422,0.0532322973,529.0732422,0.03328033909,529.0732422,0.05712369829,529.0732422,0.1790131927,
528.0181885,-0.000311400072,528.0181885,0.03522758931,528.0181885,0.05392825231,528.0181885,0.03343829885,528.0181885,0.05565990135,528.0181885,0.1758868247,
526.9628906,0.00146102556,526.9628906,0.03538187966,526.9628906,0.05376433209,526.9628906,0.03368322551,526.9628906,0.05538021401,526.9628906,0.173750475,
526.0581665,-0.0003463196917,526.0581665,0.03477138653,526.0581665,0.05255498365,526.0581665,0.03300980851,526.0581665,0.05442772061,526.0581665,0.1710552424,
525.0023804,-0.0003033810935,525.0023804,0.03488461301,525.0023804,0.05277950689,525.0023804,0.03296383843,525.0023804,0.05361007899,525.0023804,0.1684196293,
523.9464111,-0.0004188400344,523.9464111,0.03520333394,523.9464111,0.05225206167,523.9464111,0.032696601,523.9464111,0.05220657587,523.9464111,0.1653446257,
523.0410767,-0.0002986213949,523.0410767,0.03419698402,523.0410767,0.05274530873,523.0410767,0.03238654509,523.0410767,0.05164926872,523.0410767,0.1633884907,
521.9846191,8.73998215E-5,521.9846191,0.0349887535,521.9846191,0.05206163228,521.9846191,0.03274285048,521.9846191,0.0507035777,521.9846191,0.1617752463,
520.9279175,-0.0002339978819,520.9279175,0.03418521956,520.9279175,0.05176832527,520.9279175,0.03229917586,520.9279175,0.04919158667,520.9279175,0.1588036716,
520.0219727,-0.0001774379489,520.0219727,0.03395143151,520.0219727,0.05249559134,520.0219727,0.03258008882,520.0219727,0.048534289,520.0219727,0.1562542021,
518.9647827,-0.0005489014438,518.9647827,0.03434986994,518.9647827,0.05342546478,518.9647827,0.03171563521,518.9647827,0.04749449715,518.9647827,0.1537090391,
518.0584717,-0.0003132625134,518.0584717,0.03372278064,518.0584717,0.0518190451,518.0584717,0.03174295649,518.0584717,0.047025837,518.0584717,0.1524233669,
517.0008545,-0.0001538906945,517.0008545,0.03336539119,517.0008545,0.05066826195,517.0008545,0.03158772364,517.0008545,0.04603684321,517.0008545,0.149213776,
515.9429932,-0.0002287199459,515.9429932,0.03325543925,515.9429932,0.05091800541,515.9429932,0.03168778867,515.9429932,0.04539844021,515.9429932,0.1476894468,
515.0360718,-0.0001436433668,515.0360718,0.03316462412,515.0360718,0.05241856724,515.0360718,0.03133220971,515.0360718,0.04430992901,515.0360718,0.1445369124,
513.9777222,-0.0004776956921,513.9777222,0.032940045,513.9777222,0.05105954409,513.9777222,0.03125172853,513.9777222,0.0435510464,513.9777222,0.1433912814,
513.0704346,-0.0002501417184,513.0704346,0.03290125728,513.0704346,0.05101261288,513.0704346,0.03138905764,513.0704346,0.04334654287,513.0704346,0.1429180056,
512.0116577,-4.866534709E-6,512.0116577,0.03406943008,512.0116577,0.05073348433,512.0116577,0.0310383942,512.0116577,0.04287702218,512.0116577,0.1404695213,
510.9526672,-0.0002797889465,510.9526672,0.03258823976,510.9526672,0.05024524778,510.9526672,0.03099591099,510.9526672,0.04244285822,510.9526672,0.1388709396,
510.0447693,-0.0004875731538,510.0447693,0.03255980462,510.0447693,0.05077575892,510.0447693,0.03073749505,510.0447693,0.04137003422,510.0447693,0.1378008276,
508.985321,-0.0006014321116,508.985321,0.0322503224,508.985321,0.05000936612,508.985321,0.03078342602,508.985321,0.04080333561,508.985321,0.1359179169,
507.9256287,-0.0006445480394,507.9256287,0.03223194927,507.9256287,0.04988086224,507.9256287,0.0308548715,507.9256287,0.0403970629,507.9256287,0.1346457303,
507.0171204,-0.0004474413581,507.0171204,0.03212164342,507.0171204,0.05066072941,507.0171204,0.03044510633,507.0171204,0.03972782567,507.0171204,0.133657679,
505.9570007,-0.0003462162276,505.9570007,0.03227870911,505.9570007,0.04987145215,505.9570007,0.03030124865,505.9570007,0.03989618272,505.9570007,0.1328921616,
505.0481262,-0.0002806167759,505.0481262,0.03230185062,505.0481262,0.05009032413,505.0481262,0.0306567885,505.0481262,0.03950773925,505.0481262,0.1334688663,
503.9875488,-0.0003543896019,503.9875488,0.03192646056,503.9875488,0.05073779076,503.9875488,0.03099733032,503.9875488,0.03907588124,503.9875488,0.1324331015,
502.9267273,-0.0001954985928,502.9267273,0.03240813315,502.9267273,0.05220257863,502.9267273,0.03035798669,502.9267273,0.03892658651,502.9267273,0.1312451214,
502.0172729,0.001102379872,502.0172729,0.03221864998,502.0172729,0.05055677891,502.0172729,0.03053302132,502.0172729,0.03915108368,502.0172729,0.1302866787,
500.9560242,-0.0001049807979,500.9560242,0.03221432865,500.9560242,0.05005790293,500.9560242,0.03058359586,500.9560242,0.03844091669,500.9560242,0.1293582767,
500.0462036,-0.000383305538,500.0462036,0.03195471317,500.0462036,0.04965791851,500.0462036,0.03055715561,500.0462036,0.03811803088,500.0462036,0.1291854084,
498.9844971,-0.001888978528,498.9844971,0.03093127906,498.9844971,0.04923005775,498.9844971,0.02894244343,498.9844971,0.03696068749,498.9844971,0.1279786974,
498.0742798,-0.0003537688463,498.0742798,0.03210004047,498.0742798,0.05151453614,498.0742798,0.03037294932,498.0742798,0.0381186232,498.0742798,0.128793478,
497.012146,-0.0003650975123,497.012146,0.03188386559,497.012146,0.04987340048,497.012146,0.03030946478,497.012146,0.03831191361,497.012146,0.1288161427,
495.9497986,-0.0005549510824,495.9497986,0.03313204646,495.9497986,0.04968078807,495.9497986,0.03055696189,495.9497986,0.03766671568,495.9497986,0.1287332028,
495.0390015,-0.0004365803034,495.0390015,0.03201406449,495.0390015,0.05065089464,495.0390015,0.03052435629,495.0390015,0.0377943702,495.0390015,0.1288736016,
493.9762268,-0.001897122944,493.9762268,0.03067098372,493.9762268,0.04904709384,493.9762268,0.02934866212,493.9762268,0.036651548,493.9762268,0.1273786575,
493.0650635,-0.0005911436165,493.0650635,0.03195635602,493.0650635,0.04974795133,493.0650635,0.03034810349,493.0650635,0.03760915622,493.0650635,0.1289499253,
492.0018311,0.0001491805742,492.0018311,0.03241245449,492.0018311,0.05040023103,492.0018311,0.03066298366,492.0018311,0.03836241364,492.0018311,0.1295880824,
490.9383545,-0.0004970366717,490.9383545,0.03231727332,490.9383545,0.04995685816,490.9383545,0.03076925315,490.9383545,0.0378199555,490.9383545,0.1296277791,
490.0266418,-0.0002052789787,490.0266418,0.0325865373,490.0266418,0.05049431324,490.0266418,0.03111989424,490.0266418,0.03838197887,490.0266418,0.1295056939,
488.9627686,-8.148138295E-5,488.9627686,0.03255483881,488.9627686,0.0500802733,488.9627686,0.03099396639,488.9627686,0.03860644996,488.9627686,0.130277589,
488.0506592,-0.0003866677289,488.0506592,0.03244414181,488.0506592,0.05040964857,488.0506592,0.0308119636,488.0506592,0.03939630464,488.0506592,0.1317457706,
486.9863586,-0.000466007943,486.9863586,0.03292554989,486.9863586,0.05007623509,486.9863586,0.03144396096,486.9863586,0.03895673901,486.9863586,0.1311872005,
486.0738831,-0.0006530776154,486.0738831,0.0321996361,486.0738831,0.04988146946,486.0738831,0.03123551048,486.0738831,0.03916544467,486.0738831,0.1303977072,
485.0091553,-0.0009309998131,485.0091553,0.03232775629,485.0091553,0.0497443229,485.0091553,0.03048914485,485.0091553,0.03846611455,485.0091553,0.1325989068,
483.9441833,-0.0003002252197,483.9441833,0.03289553151,483.9441833,0.05075908825,483.9441833,0.03172939271,483.9441833,0.03955137357,483.9441833,0.1335784495,
483.0311584,-0.0002123683225,483.0311584,0.0329872407,483.0311584,0.05067620426,483.0311584,0.03160682321,483.0311584,0.03992819041,483.0311584,0.1339760274,
481.9657593,-0.0006211812142,481.9657593,0.03276358917,481.9657593,0.05072999373,481.9657593,0.03119537421,481.9657593,0.03965198249,481.9657593,0.1349541992,
481.0523682,-0.0005340097123,481.0523682,0.03311643004,481.0523682,0.05062815174,481.0523682,0.03192066774,481.0523682,0.0397342369,481.0523682,0.1360157728,
479.9865417,-2.013881567E-5,479.9865417,0.0333747007,479.9865417,0.05127548799,479.9865417,0.0324142985,479.9865417,0.04068616778,479.9865417,0.1376712173,
479.0728149,-0.000597296108,479.0728149,0.03341772407,479.0728149,0.05077788606,479.0728149,0.03226819634,479.0728149,0.04133185372,479.0728149,0.1385938674,
478.0065918,-0.0003902885364,478.0065918,0.03336899728,478.0065918,0.05126002058,478.0065918,0.03214943036,478.0065918,0.04138785973,478.0065918,0.139624849,
476.9401245,-0.0009666961269,476.9401245,0.03274979815,476.9401245,0.05019773543,476.9401245,0.03157578409,476.9401245,0.04097244889,476.9401245,0.1406383514,
476.0258179,-0.0003828917106,476.0258179,0.03400747478,476.0258179,0.0515357554,476.0258179,0.03258505836,476.0258179,0.04247214645,476.0258179,0.1431202888,
474.9589233,-0.0002520561684,474.9589233,0.03422297165,474.9589233,0.05241412669,474.9589233,0.03308407962,474.9589233,0.0439433828,474.9589233,0.1456968635,
474.044281,0.0003660523798,474.044281,0.03422465548,474.044281,0.05189797655,474.044281,0.03310751915,474.044281,0.04494073242,474.044281,0.1484744698,
472.9769897,-0.0008638352156,472.9769897,0.03324116021,472.9769897,0.05096961558,472.9769897,0.032804735,472.9769897,0.04421373457,472.9769897,0.1492196918,
472.0619812,-0.001130210818,472.0619812,0.03369542211,472.0619812,0.05115834251,472.0619812,0.03295531869,472.0619812,0.0450761728,472.0619812,0.1513884068,
470.9942627,-7.604631537E-5,470.9942627,0.03507655486,470.9942627,0.0525152795,470.9942627,0.03406805918,470.9942627,0.04682226107,470.9942627,0.1550497711,
469.9263306,-0.0006220083451,469.9263306,0.03520796448,469.9263306,0.0531380251,469.9263306,0.0346412845,469.9263306,0.04798612371,469.9263306,0.1591740549,
469.0108032,-6.367481546E-5,469.0108032,0.03597292677,469.0108032,0.05366118997,469.0108032,0.03485322744,469.0108032,0.049863033,469.0108032,0.1636020839,
467.9424438,-0.0001830787514,467.9424438,0.03616149351,467.9424438,0.05398948491,467.9424438,0.0349586755,467.9424438,0.05107771233,467.9424438,0.1668854356,
467.0265503,0.0005252590636,467.0265503,0.03641685098,467.0265503,0.05390814692,467.0265503,0.03576670587,467.0265503,0.0523449406,467.0265503,0.1705873609,
465.9577942,0.0003701199312,465.9577942,0.03709222376,465.9577942,0.05564845726,465.9577942,0.03606281057,465.9577942,0.05435592681,465.9577942,0.1757814586,
