blank,,workingstock,,workingstock1,,workingstock2,,workingstock_1in5,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
Baseline Correction Changed: 23/10/2019 18:01:01, Old:0, New:1
Storage Changed: 23/10/2019 18:01:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

workingstock2,
workingstock2
Collection Time: 23/10/2019 18:02:16
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 23/10/2019 17:33:17
Method Modifications:
Common Interval nm Changed: 23/10/2019 18:01:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/10/2019 18:01:01, Old:0, New:1
Storage Changed: 23/10/2019 18:01:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

workingstock_1in5,
workingstock_1in5
Collection Time: 23/10/2019 18:03:47
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 23/10/2019 17:33:17
Method Modifications:
Common Interval nm Changed: 23/10/2019 18:01:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/10/2019 18:01:01, Old:0, New:1
Storage Changed: 23/10/2019 18:01:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

